ID	Type
C(C(C(C(C(CO)O)O)N)=O)=O	1
C(C(C(C(CO)C(CO)N)=O)O)=O	1
C1(C(CO)OCC(C1O)O)=O	1
C(C(C(CO)=O)C(CO)O)=O	1
C(C(C1(C(CCO1)O)O)O)=O	1
C(C(C(C)=O)(C(C=O)O)O)=O	1
CNC1C(CO)(O)OCC(C1O)O	1
C(C(C=CC(C=O)O)NC)=O	1
C(C(C(CO)O)N)(CCO)=O	1
C(C(C)(C(C(O)=O)O)O)=O	1
C(C(C(C(CCO)NC)=O)O)=O	1
C(CCNC)(C(C(CNC)=O)O)=O	1
C(C(C(C(C=O)(CC=O)O)O)O)=O	1
C(C(C(C=O)O)N(C)CC=O)(O)=O	1
C(C)(C(C(CNC)=O)O)=O	1
[C](C(O)=O)(C(CO)(C(CO)O)O)O	1
C(C(CO)O)(CC(CNC)N)=O	1
C(CNCCC(C(CCO)=O)=O)=O	1
C(CO)(C(C(CO)O)C(C=O)O)=O	1
C(C(C(CO)(CCO)O)O)(O)=O	1
C(C(C(C=CC=O)=O)(CO)O)(O)=O	1
C(C(C=O)C(CO)=O)(O)=O	1
C(C(CO)C(C=O)O)=O	1
C(C(C(CO)O)(O)O)=O	1
C(CNC)(C(CC(CO)O)N)=O	1
CNC(C(C(CO)N)O)C(CO)O	1
C(CC(CN)O)(C(CO)(CO)O)=O	1
C(C(C(C(O)=O)NC)N)(O)=O	1
C(C1C(C(C(CN)(O)O1)O)O)O	1
C(C)(C(C(CN(C)CC=O)=O)O)=O	1
C(C(CN)O)(C(CCO)NC)=O	1
C1(C(CCO)OC(C1O)O)=O	1
C=C(C(CO)=O)NC	1
C(CC(C(C(CCC=O)=O)O)O)=O	1
C(CCN)(C(CO)(C(CO)O)O)=O	1
C(C(CO)O)(C(C(CN)=O)CO)=O	1
C1OC(CO)C(C(C=1)=O)O	1
C(CO)=O	1
C(C(C=O)C(C(C(C)=O)O)O)=O	1
C(C(C=CC(C=O)O)N(C)CC=O)=O	1
C(CNC)(C(CO)(C(C)O)O)=O	1
C([C](C(O)=O)O)(O)=O	1
C(C(C1C(C(C(O)O1)CO)O)O)=O	1
C(C(C)O)(C(C(CO)=O)O)=O	1
C(C)(C(C(C(CO)(CN)O)O)O)=O	1
C(C(CO)(C(C(CO)O)O)N)(O)=O	1
C1(C(C(C(CCO)(O)O1)O)O)=O	1
C(C(CO)(C(CC(C=O)O)O)O)=O	1
C1(CC(C(O)OCC1(CO)O)O)=O	1
C(C(C(NC)=C)O)=O	1
C1(C(C(C(C(CO1)O)O)O)=O)=O	1
C(CC(C)(C(CO)O)O)=O	1
C(C(C(C(CO)O)O)O)=O	1
C(C(C)=O)(C)=O	1
C1(CC(C(C(CO)O)O1)NC)=O	1
C(C(C(C(CCO)N)O)O)(O)=O	1
C(C(CO)(CC=O)O)(CC=O)=O	1
C1(C(C(C(CNC)(C1)O)O)O)=O	1
C(C(C(CO)O)(CC=O)O)=O	1
C(CO)=CC(C(CO)=O)=O	1
C(CC(C(C(C(O)=O)N)O)O)=O	1
C(C(C(CO)O)O)(C(CN)O)=O	1
C(CNC)(C(CO)NC)=O	1
C(C(CO)C(C(C(C=O)=O)O)O)=O	1
C(CC(C(C(C=CC=O)O)O)O)=O	1
C(C(C(C=O)O)N)(CCO)=O	1
C(CNC)(CC(C(CO)O)N)=O	1
C(C(C(O)=O)(C(C=O)(C)O)N)(O)=O	1
C(C(C(C=O)N)O)=O	1
C(C1(C(C(CC1O)O)O)O)=O	1
C(CNC(C(CO)=O)CNC)(O)=O	1
C(C(C(CO)=O)CC(C=O)=O)(O)=O	1
C(C(CO)(C(CNC)O)O)=O	1
C(C(C(C=O)(O)O)O)(CCO)=O	1
C(CO)(C(C(C)O)CC(C=O)=O)=O	1
C(C(C)(C(C(CO)=O)CO)O)=O	1
C(C(CO)(C(C=CC=O)O)O)=O	1
C(CC(C(C(C)N(C)CC=O)=O)=O)=O	1
C(CNC)(C(C(C=C)=O)O)=O	1
C(C(C(CC(CO)O)O)N)=O	1
C(CC1C(CC(O1)O)=O)=O	1
C(C)(C(C(CNC)O)O)=O	1
C(C(C(C(C(CO)O)N)O)=O)(O)=O	1
C(C(CC(C(CO)=O)NC)NC)=O	1
C(CO)(C(C)O)=O	1
C(C(C(CN)=O)O)(O)=O	1
C(C(C(CO)(CO)O)O)(O)=O	1
C(C(CO)(CC=O)O)(C(CO)O)=O	1
C(CC(C(C(C=CCO)=O)O)O)=O	1
C(C(O)=O)(O)=O	1
