ID	Type
C1(C(CO)C(C(C(CO)O)O1)O)=O	1
C1(C(CO)(O)OC(C(CO)O)C1)=O	1
C1(C(C(C(CO)C1O)O)O)=O	1
C1C(C(CO)O)OC(C=1)=O	1
C1(C(O)OC(CO)C(C1)O)=O	1
C1(CC(C(C(CO)O1)O)O)=O	1
C(C(CO)C(C=O)O)=O	1
CC1(C(C(C(CO)O1)O)O)O	1
C(CC1(C(CCO1)=O)O)=O	1
C1(C2(C(C(CC2O)O1)O)O)O	1
C12CC(C(C(C(O)O1)O)O2)O	1
C(C1(C(C(C(CO)O1)O)O)O)=O	1
C(C(C(C(CCO)O)=O)O)(O)=O	1
C(CC(CC(C=O)=O)O)(O)=O	1
C(CC(C=O)(C(C=O)O)O)=O	1
C(CCO)(C(C(CO)=O)(CO)O)=O	1
C(CC1C(C(C(O)O1)O)O)=O	1
C(C(C(C)O)(C(C=O)O)O)=O	1
C(C1(CCC(C1O)=O)O)=O	1
C(=O)=O	1
C(C)(C(CC(C(O)=O)=O)O)=O	1
C(C(C(CO)O)(C(C)O)O)=O	1
C(C)=O	1
C(CO)(CCC(C=O)(CC=O)O)=O	1
C(C)(C(C(C(CO)=O)O)O)=O	1
C(C(C)(C(C(C)=O)(CO)O)O)=O	1
C(C(C(C(C(C(C)=O)O)O)O)O)=O	1
C(C(C(CO)C(CO)O)=O)=O	1
C1(C(O)OCC(CC1O)O)=O	1
C(C)(C(C(C)(C(CO)O)O)O)=O	1
C1(C(C(C(C(C1O)O)O)O)O)O	1
C(C(CC(C=O)O)O)=O	1
C(C)(C(CO)(C(CO)O)O)=O	1
C1(COC(C(CO)O)(C1)O)=O	1
C(C(C(C)=O)O)=O	1
C1(CC(C(C1(CO)O)O)O)=O	1
C1(C(CO)(CC(C1)=O)O)=O	1
C1C2C(CC(C(O)O2)(O)O1)O	1
C1(C(C(COC(C1)O)O)O)=O	1
C=CC(C(C(CO)O)O)=O	1
C(C1C(C=C(CO)O1)O)=O	1
C(C(C(CO)O)(C(CO)O)O)=O	1
C(CC1(C(C(CO1)O)O)O)(O)=O	1
C(C(C(C)=O)(C(C(CO)O)O)O)=O	1
C(C(C(CO)O)O)(CCO)=O	1
C(C(C(C(CO)(CCO)O)=O)O)=O	1
