0	C(C(C)=O)(O)=O	88.016043988	Molecule
1	O	18.010564684	Molecule
2	[OH-]	17.003288232	Molecule
3	[H+]	1.007276452	Molecule
4	[Fe+3]	55.933291759999996	Molecule
5	[Fe+2]	55.933840339999996	Molecule
6	C(C(C)(CC(C(O)=O)=O)O)(O)=O	176.032087976	Molecule
8	C(C(CO)O)(O)=O	106.02660867200001	Molecule
10	C(C)=O	44.026214748	Molecule
11	C(=O)=O	43.98982924	Molecule
13	C([C](C)O)(O)=O	89.02386902	Molecule
15	C(C(C)O)(O)=O	90.031694052	Molecule
17	C(CC(C)O)=O	88.052429496	Molecule
19	C(C(CC(C)O)=O)(O)=O	132.042258736	Molecule
21	C(CC(O)=O)=O	88.016043988	Molecule
23	C(C(C)(CC=O)O)(O)=O	132.042258736	Molecule
25	C(CC(C(O)=O)=O)(O)=O	132.005873228	Molecule
27	C(C(O)=O)(CC(C(C)=O)=O)=O	158.021523292	Molecule
29	C(C(CO)=O)=O	88.016043988	Molecule
31	C(C(C)=O)=O	72.021129368	Molecule
34	C(C(CO)(C(C)O)O)(O)=O	150.05282342	Molecule
36	C(C(C(O)=O)(CO)O)(O)=O	150.016437912	Molecule
38	C(C(CO)(C(C(O)=O)(C)O)O)(O)=O	194.04265266000002	Molecule
40	C(C(C)(C(C)O)O)(O)=O	134.0579088	Molecule
42	C(C(C(O)=O)(C)O)(O)=O	134.021523292	Molecule
44	C(C(C)(C(C(O)=O)(C)O)O)(O)=O	178.04773804	Molecule
46	C=O	30.010564684	Molecule
47	C(CO)(O)=O	76.016043988	Molecule
51	C(C(C)=CC(C(O)=O)=O)(O)=O	158.021523292	Molecule
53	C=C(C(O)=O)CC(C(O)=O)=O	158.021523292	Molecule
55	[C](C(O)=O)=C	71.013304336	Molecule
57	C=CC(O)=O	72.021129368	Molecule
59	C(C(C)(C(C(C(O)=O)O)O)O)(O)=O	194.04265266000002	Molecule
61	C(CO)O	62.036779432	Molecule
63	C1(C(C)(CC(C(O)=O)(O)O1)O)=O	176.032087976	Molecule
66	C(C1(C)CC(C(O1)=O)=O)(O)=O	158.021523292	Molecule
68	C1(C(C)(CC(C(O1)=O)=O)O)=O	158.021523292	Molecule
70	C(C(C)(C[C](C(O)=O)O)O)(O)=O	177.039913008	Molecule
72	C(C(CO)=O)(O)=O	104.01095860800001	Molecule
75	C(C(C)(CC(C(O)=O)O)O)(O)=O	178.04773804	Molecule
