0	C=O	30.010564684	Molecule
1	C(CO)=O	60.021129368000004	Molecule
2	O	18.010564684	Molecule
3	C(C(CO)O)=O	90.031694052	Molecule
5	C(C(C(CO)O)O)=O	120.04225873600001	Molecule
8	C(O)=O	46.005479304	Molecule
9	CO	32.026214748	Molecule
11	C(CO)O	62.036779432	Molecule
13	C(CO)(O)=O	76.01604398799999	Molecule
15	C(C(C(C(CO)O)O)O)=O	150.05282342	Molecule
17	C(C(C(C(C(CO)O)O)O)O)=O	180.063388104	Molecule
19	C(C=O)=O	58.005479304000005	Molecule
23	C(CO)(CO)=O	90.031694052	Molecule
25	C(CO)(C(CO)O)=O	120.04225873600001	Molecule
27	C(C(CO)O)O	92.047344116	Molecule
29	C(C(C(CO)O)O)O	122.0579088	Molecule
31	C(C(CO)O)(O)=O	106.026608672	Molecule
33	C(C(C(CO)O)O)(O)=O	136.03717335599998	Molecule
35	C(C(CO)(C(C(CO)O)O)O)=O	180.063388104	Molecule
37	C(C(CO)(CO)O)=O	120.04225873600001	Molecule
39	C(C(CO)(C(CO)O)O)=O	150.05282342	Molecule
42	C(C(C(CO)O)(C(CO)O)O)=O	180.063388104	Molecule
44	C(C(C(C(CO)O)O)O)(O)=O	166.04773803999998	Molecule
46	C(C(C(C(C(CO)O)O)O)O)(O)=O	196.058302724	Molecule
50	C(C(C)=O)=O	72.021129368	Molecule
52	C(CC=O)=O	72.021129368	Molecule
54	C(C(CCO)=O)=O	102.031694052	Molecule
56	C(CC(C=O)O)=O	102.031694052	Molecule
58	C(CC(CO)=O)=O	102.031694052	Molecule
60	C(C(C(C)=O)O)=O	102.031694052	Molecule
62	C(C)=O	44.026214748	Molecule
64	C1C(C(C(O)O1)O)O	120.04225873600001	Molecule
66	C(CC(C(C(C(CO)O)O)O)O)=O	194.079038168	Molecule
68	C(C(C(C(CO)=O)O)O)=O	148.037173356	Molecule
70	C(C(C(C=O)O)O)(C(CO)O)=O	178.04773804	Molecule
72	C(C(CC(C=O)=O)O)=O	130.026608672	Molecule
74	C(C(C=O)C(C=O)O)=O	130.026608672	Molecule
76	C(C(C(C(C=O)=O)CO)O)=O	160.037173356	Molecule
78	C(C(C(C=O)C(C=O)O)O)=O	160.037173356	Molecule
80	C(C(C(CO)=O)C(C=O)O)=O	160.037173356	Molecule
82	C(CC(C(C(C=O)O)O)=O)=O	160.037173356	Molecule
84	C(C(C(CC(C=O)O)=O)O)=O	160.037173356	Molecule
87	C(C(C(C=O)O)O)=O	118.02660867200001	Molecule
89	C(CO)(C(C(CO)(CO)O)O)=O	180.063388104	Molecule
91	C(C(CC(CO)(CO)O)=O)=O	162.05282342	Molecule
93	C(C(C=O)C(CO)(CO)O)=O	162.05282342	Molecule
95	C(C(C(CO)C(CO)(CO)O)=O)=O	192.063388104	Molecule
97	C(C(C(CO)(CO)O)C(C=O)O)=O	192.063388104	Molecule
99	C(C(C(CO)=O)C(CO)(CO)O)=O	192.063388104	Molecule
101	C(CC(C(C(CO)(CO)O)O)=O)=O	192.063388104	Molecule
103	C(C(C(CC(CO)(CO)O)=O)O)=O	192.063388104	Molecule
105	C(CC(CO)(CO)O)=O	134.0579088	Molecule
107	C(C(C(CO)(CO)O)O)=O	150.05282342	Molecule
109	C(C(C)(C(C(CO)=O)O)O)=O	162.05282342	Molecule
111	C(C)(C(C(C(CO)=O)O)O)=O	162.05282342	Molecule
113	C(CC(C(C(CO)=O)O)O)=O	162.05282342	Molecule
115	C(C(CCO)(C(C(CO)=O)O)O)=O	192.063388104	Molecule
117	C(C(C(C(CCO)=O)O)O)(CO)=O	192.063388104	Molecule
119	C(CC(C(C(C(CO)=O)O)O)O)=O	192.063388104	Molecule
121	C(C(CC(C(C(CO)=O)O)O)O)=O	192.063388104	Molecule
123	C(CO)(CC(C(C(CO)=O)O)O)=O	192.063388104	Molecule
125	C(CC(CO)(C(C(CO)=O)O)O)=O	192.063388104	Molecule
127	C(C)(C(C(C(C(CO)=O)O)O)O)=O	192.063388104	Molecule
129	C(C(C(C)(C(C(CO)=O)O)O)O)=O	192.063388104	Molecule
131	C(CO)(C(C(C)O)O)=O	134.0579088	Molecule
133	C(CO)(C(C(C(CO)O)O)O)=O	180.063388104	Molecule
136	C(CO)(C(C(CO)O)O)=O	150.05282342	Molecule
138	C(C(CC(CO)(C(CO)O)O)=O)=O	192.063388104	Molecule
140	C(C(C=O)C(CO)(C(CO)O)O)=O	192.063388104	Molecule
142	C(CC(CO)(C(CO)O)O)=O	164.068473484	Molecule
144	C(C(C(CO)(C(CO)O)O)O)=O	180.063388104	Molecule
146	C(C(C)(C(C(C(CO)O)=O)O)O)=O	192.063388104	Molecule
148	C(C(C(C(C(CO)O)=O)O)O)(C)=O	192.063388104	Molecule
150	C(CC(C(C(C(CO)O)=O)O)O)=O	192.063388104	Molecule
152	C(C(C(C)O)O)(C(CO)O)=O	164.068473484	Molecule
154	C(C(CO)O)(C(CO)O)=O	150.05282342	Molecule
156	C(C(C(CO)O)O)(C(CO)O)=O	180.063388104	Molecule
158	C(C(CC(C(CO)(CO)O)O)=O)=O	192.063388104	Molecule
160	C(C(C=O)C(C(CO)(CO)O)O)=O	192.063388104	Molecule
162	C(CC(C(CO)(CO)O)O)=O	164.068473484	Molecule
164	C(C(C(C(CO)(CO)O)O)O)=O	180.063388104	Molecule
166	C(CC(C(CO)(C(CO)O)O)O)=O	194.079038168	Molecule
168	C(C(C)(CC(C=O)=O)O)=O	144.042258736	Molecule
170	C(C(C=O)C(C=O)(C)O)=O	144.042258736	Molecule
