Id,Label,timeset,gen,type,weighted indegree,weighted outdegree,Weighted Degree
9_0,,,,2,1,2,3
C(CO)=O,,,1,1,461,197,658
C(C(C(CO)O)O)=O,,,1,1,35,71,106
9_1,,,,2,1,2,3
11_0,,,,2,1,1,2
C(CO)(C(C(C(CO)O)O)O)=O,,,1,1,18,32,50
14_0,,,,2,3,2,5
C(C(C(C(C(CO)O)O)O)O)(O)=O,,,1,1,175,15,190
C(C(C(C(C(CO)O)O)O)O)O,,,1,1,140,5,145
14_1,,,,2,3,2,5
17_0,,,,2,1,2,3
CN,,,1,1,84,506,590
C(=O)=O,,,1,1,2077,166,2243
19_0,,,,2,1,2,3
O,,,0,1,2223,538,2761
C(C(CC(C(CO)O)O)=O)=O,,,1,1,24,43,67
21_0,,,,2,1,2,3
C(CC(C(C(CO)O)O)=O)=O,,,1,1,29,49,78
23_0,,,,2,1,2,3
C(C(C(CC(CO)O)=O)O)=O,,,1,1,23,49,72
25_0,,,,2,1,2,3
C(CC(C=O)O)(C(CO)O)=O,,,1,1,32,56,88
27_0,,,,2,1,2,3
C(C(C(C=O)O)O)(CCO)=O,,,1,1,33,61,94
29_0,,,,2,1,2,3
C(C(C(CC(CO)=O)O)O)=O,,,1,1,28,54,82
31_0,,,,2,1,2,3
C(C(C(C(C(C)=O)O)O)O)=O,,,1,1,30,56,86
33_0,,,,2,1,2,3
C(CC(C(C(C=O)O)O)O)=O,,,1,1,32,58,90
35_0,,,,2,1,1,2
C(C(C1C(C(C(O)O1)O)O)O)O,,,1,1,5,7,12
37_0,,,,2,1,1,2
C(C1C(C(C(C(O)O1)O)O)O)O,,,1,1,5,7,12
39_0,,,,2,1,1,2
C1C(C(C(C(C(O)O1)O)O)O)O,,,1,1,7,9,16
42_0,,,,2,2,2,4
C(C(C(C(C(CN)O)O)O)O)O,,,1,1,22,14,36
C(C(O)=O)=O,,,1,1,633,102,735
44_0,,,,2,2,3,5
C=O,,,1,1,570,458,1028
46_0,,,,2,2,2,4
[Fe+3],,,0,1,103,305,408
C(C(CC(C(CO)O)O)O)(O)=O,,,1,1,12,11,23
48_0,,,,2,3,5,8
[H+],,,0,1,214,68,282
[Fe+2],,,0,1,274,72,346
C(C(C(C(C(CO)O)O)O)=O)=O,,,1,1,24,48,72
49_0,,,,2,4,4,8
51_0,,,,2,1,1,2
C1(C(C(C(C1CO)O)O)O)=O,,,2,1,2,39,41
51_1,,,,2,1,1,2
53_0,,,,2,1,1,2
C1(C(C(C(C(C1)O)O)O)O)=O,,,2,1,3,36,39
53_1,,,,2,1,1,2
54_0,,,,2,1,1,2
56_0,,,,2,1,1,2
C(C1C(C(C(C1O)O)O)O)=O,,,2,1,2,26,28
56_1,,,,2,1,1,2
57_0,,,,2,2,1,3
57_1,,,,2,2,1,3
58_0,,,,2,2,1,3
C(C(C(C(C(CO)O)O)O)O)=O,,,0,1,19,330,349
58_1,,,,2,2,1,3
60_0,,,,2,2,1,3
C(C(C=O)O)(O)=O,,,2,1,342,79,421
60_1,,,,2,2,1,3
62_0,,,,2,2,1,3
C(C(C(C=O)O)O)(O)=O,,,2,1,9,65,74
62_1,,,,2,2,1,3
64_0,,,,2,2,1,3
C(C(CO)O)=O,,,2,1,377,141,518
64_1,,,,2,2,1,3
66_0,,,,2,2,1,3
C(C(C(CO)C(C(CO)O)O)=O)=O,,,2,1,4,42,46
66_1,,,,2,2,1,3
68_0,,,,2,2,1,3
C(C(C(C(C(CO)O)O)=O)CO)=O,,,2,1,2,43,45
68_1,,,,2,2,1,3
70_0,,,,2,2,1,3
C(C(C(C(CO)C(CO)O)=O)O)=O,,,2,1,2,44,46
70_1,,,,2,2,1,3
72_0,,,,2,2,1,3
C(C(CO)C(C=O)O)(C(CO)O)=O,,,2,1,2,49,51
72_1,,,,2,2,1,3
74_0,,,,2,2,1,3
C(C(C(C=O)O)O)(C(CO)CO)=O,,,2,1,2,46,48
74_1,,,,2,2,1,3
76_0,,,,2,2,1,3
C(C(C(C(C(CO)=O)CO)O)O)=O,,,2,1,4,48,52
76_1,,,,2,2,1,3
78_0,,,,2,2,1,3
C(C(CO)O)(CC(C(C=O)O)O)=O,,,2,1,3,48,51
78_1,,,,2,2,1,3
80_0,,,,2,2,1,3
C(C(C(C(C=O)O)O)O)(CCO)=O,,,2,1,3,48,51
82_0,,,,2,2,1,3
C(C(CO)C(C(C(C=O)O)O)O)=O,,,2,1,2,52,54
82_1,,,,2,2,1,3
83_0,,,,2,2,1,3
83_1,,,,2,2,1,3
84_0,,,,2,2,1,3
84_1,,,,2,2,1,3
85_0,,,,2,1,2,3
86_0,,,,2,1,2,3
87_0,,,,2,1,2,3
87_1,,,,2,1,2,3
89_0,,,,2,1,2,3
C(CO)(CO)=O,,,2,1,10,123,133
89_1,,,,2,1,2,3
91_0,,,,2,1,2,3
C(C(C)=O)=O,,,2,1,14,187,201
93_0,,,,2,1,2,3
C(CC(CO)=O)=O,,,2,1,12,144,156
93_1,,,,2,1,2,3
95_0,,,,2,1,2,3
C(C(C(C)=O)O)=O,,,2,1,9,140,149
98_0,,,,2,1,2,3
C(C=O)=O,,,2,1,43,103,146
C(C)(C(CO)O)=O,,,2,1,14,106,120
100_0,,,,2,1,2,3
C(C(CC(CO)=O)O)=O,,,2,1,3,84,87
100_1,,,,2,1,2,3
102_0,,,,2,1,2,3
C(C(CCO)=O)=O,,,2,1,16,113,129
102_1,,,,2,1,2,3
104_0,,,,2,1,2,3
C(CO)(CCO)=O,,,2,1,18,114,132
104_1,,,,2,1,2,3
106_0,,,,2,1,2,3
C(C(C(C(C)=O)O)O)=O,,,2,1,5,97,102
107_0,,,,2,1,2,3
107_1,,,,2,1,2,3
110_0,,,,2,1,2,3
C(C(C=O)O)=O,,,2,1,14,126,140
C(C)(CO)=O,,,2,1,31,188,219
111_0,,,,2,1,2,3
111_1,,,,2,1,2,3
112_0,,,,2,1,2,3
112_1,,,,2,1,2,3
114_0,,,,2,1,2,3
C(CC(C=O)O)=O,,,2,1,14,138,152
114_1,,,,2,1,2,3
117_0,,,,2,1,2,3
C(C(C(C=O)O)O)=O,,,2,1,5,67,72
C(C)=O,,,2,1,17,269,286
118_0,,,,2,1,2,3
120_0,,,,2,1,2,3
C(C(CO)=O)=O,,,2,1,16,186,202
120_1,,,,2,1,2,3
121_0,,,,2,1,1,2
123_0,,,,2,1,1,2
C(CO)(C(CO)O)=O,,,2,1,8,96,104
124_0,,,,2,1,1,2
126_0,,,,2,1,1,2
C(C(C(CO)O)O)(C(CO)O)=O,,,2,1,9,37,46
128_0,,,,2,1,1,2
C(CC(C(C(CO)O)=O)O)=O,,,2,1,8,56,64
130_0,,,,2,1,1,2
C(C(CO)=O)(CC(CO)O)=O,,,2,1,4,41,45
132_0,,,,2,1,1,2
C(C(C(CC(CO)O)O)=O)=O,,,2,1,3,42,45
134_0,,,,2,1,1,2
C(C(CO)O)(CC(CO)=O)=O,,,2,1,7,49,56
136_0,,,,2,1,1,2
C(C(CC(C(CO)=O)O)O)=O,,,2,1,5,50,55
138_0,,,,2,1,1,2
C(CCO)(C(C(CO)=O)O)=O,,,2,1,3,48,51
140_0,,,,2,1,1,2
C(C(C(C(CCO)O)=O)O)=O,,,2,1,3,48,51
142_0,,,,2,1,1,2
C(CO)(C(CC(CO)=O)O)=O,,,2,1,7,53,60
144_0,,,,2,1,1,2
C(C(C(CC(C=O)O)O)O)=O,,,2,1,9,56,65
146_0,,,,2,1,1,2
C(C)(C(C(C(CO)=O)O)O)=O,,,2,1,7,59,66
148_0,,,,2,1,1,2
C(C(C(C=O)O)O)(C(C)O)=O,,,2,1,3,60,63
150_0,,,,2,1,1,2
C(CC(C(C(CO)=O)O)O)=O,,,2,1,5,53,58
152_0,,,,2,1,1,2
C(C(C(C(C(CO)O)O)=O)O)=O,,,2,1,2,52,54
154_0,,,,2,2,2,4
C(CNC)=O,,,2,1,7,234,241
156_0,,,,2,2,2,4
C(CNC)(C(CO)O)=O,,,2,1,3,61,64
158_0,,,,2,2,2,4
C(C(C(C(C(CO)O)O)O)NC)=O,,,2,1,6,28,34
160_0,,,,2,2,2,4
C(C(C(CO)O)O)(C(CO)NC)=O,,,2,1,3,30,33
162_0,,,,2,2,2,4
C(CC(C(C(CO)O)=O)NC)=O,,,2,1,5,45,50
164_0,,,,2,2,2,4
C(C(CNC)=O)(CC(CO)O)=O,,,2,1,2,34,36
166_0,,,,2,2,2,4
C(C(C(CC(CO)O)NC)=O)=O,,,2,1,3,37,40
168_0,,,,2,2,2,4
C(C(CO)O)(CC(CNC)=O)=O,,,2,1,2,42,44
170_0,,,,2,2,2,4
C(C(CC(C(CO)=O)NC)O)=O,,,2,1,3,43,46
172_0,,,,2,2,2,4
C(CCO)(C(C(CNC)=O)O)=O,,,2,1,2,40,42
174_0,,,,2,2,2,4
C(C(C(C(CCO)NC)=O)O)=O,,,2,1,3,42,45
176_0,,,,2,2,2,4
C(CC(C(CNC)=O)O)(CO)=O,,,2,1,2,43,45
178_0,,,,2,2,2,4
C(C(CC(C(C=O)O)O)NC)=O,,,2,1,2,49,51
180_0,,,,2,2,2,4
C(C(C(C(CNC)=O)O)O)(C)=O,,,2,1,2,50,52
182_0,,,,2,2,2,4
C(C(C(C=O)O)O)(C(C)NC)=O,,,2,1,3,51,54
184_0,,,,2,2,2,4
C(CC(C(C(CNC)=O)O)O)=O,,,2,1,2,44,46
186_0,,,,2,2,2,4
C(C(C(C(C(CO)O)O)=O)NC)=O,,,2,1,2,40,42
188_0,,,,2,2,2,4
C(CNCC(O)=O)=O,,,2,1,2,159,161
190_0,,,,2,2,2,4
C(CNCC(O)=O)(C(CO)O)=O,,,2,1,2,38,40
192_0,,,,2,2,2,4
C(CNC)(C(C(C(CO)O)O)O)=O,,,2,1,7,26,33
194_0,,,,2,3,2,5
C(CO)O,,,2,1,4,1,5
196_0,,,,2,3,2,5
C(C(C(CO)O)O)O,,,2,1,3,3,6
198_0,,,,2,3,2,5
C(CO)(CC(C(CO)O)O)=O,,,2,1,5,30,35
200_0,,,,2,3,2,5
C(C(C(CO)O)O)(CCO)=O,,,2,1,7,35,42
202_0,,,,2,3,2,5
C(C(CO)O)(CC(CO)O)=O,,,2,1,5,35,40
203_0,,,,2,3,2,5
204_0,,,,2,3,2,5
205_0,,,,2,3,2,5
207_0,,,,2,3,2,5
C(C)(C(C(C(CO)O)O)O)=O,,,2,1,5,33,38
209_0,,,,2,3,2,5
C(CC(C(C(CO)O)O)O)=O,,,2,1,6,30,36
211_0,,,,2,3,2,5
C(C(C(C(CCO)O)O)O)=O,,,2,1,1,34,35
213_0,,,,2,3,2,5
C(CO)(O)=O,,,2,1,16,35,51
215_0,,,,2,3,2,5
CO,,,2,1,3,8,11
216_0,,,,2,3,2,5
217_0,,,,2,3,2,5
219_0,,,,2,3,2,5
C(C(C(CO)O)O)(O)=O,,,2,1,6,23,29
221_0,,,,2,3,2,5
C(C(CC(C(CO)O)O)=O)(O)=O,,,2,1,3,53,56
223_0,,,,2,3,2,5
C(CC(C(C(CO)O)O)=O)(O)=O,,,2,1,3,32,35
225_0,,,,2,3,2,5
C(C(C(CC(CO)O)=O)O)(O)=O,,,2,1,5,30,35
227_0,,,,2,3,2,5
C(CC(C(O)=O)O)(C(CO)O)=O,,,2,1,6,33,39
229_0,,,,2,3,2,5
C(C(C(C(O)=O)O)O)(CCO)=O,,,2,1,8,35,43
231_0,,,,2,3,2,5
C(C(C(CC(CO)=O)O)O)(O)=O,,,2,1,7,28,35
233_0,,,,2,3,2,5
C(C(C(C(C(C)=O)O)O)O)(O)=O,,,2,1,8,32,40
235_0,,,,2,3,2,5
C(CC(C(C(C(O)=O)O)O)O)=O,,,2,1,7,34,41
237_0,,,,2,3,2,5
C(CC(C(C(C=O)O)O)O)(O)=O,,,2,1,1,36,37
239_0,,,,2,3,2,5
C(C(O)=O)(O)=O,,,2,1,1,4,5
241_0,,,,2,3,2,5
C(O)=O,,,2,1,2,0,2
243_0,,,,2,3,2,5
C(C(C(C(C(CO)O)O)O)=O)(O)=O,,,2,1,343,56,399
245_0,,,,2,1,1,2
C1(CC(C(C1(CO)O)O)O)=O,,,2,1,2,29,31
245_1,,,,2,1,1,2
247_0,,,,2,1,1,2
C(C1(C(C(CC1O)O)O)O)=O,,,2,1,4,28,32
247_1,,,,2,1,1,2
249_0,,,,2,2,1,3
C(C(C(CO)O)(C(CO)O)O)=O,,,2,1,2,21,23
249_1,,,,2,2,1,3
251_0,,,,2,2,1,3
C(C(C=O)(C(CO)O)O)(O)=O,,,2,1,4,24,28
251_1,,,,2,2,1,3
253_0,,,,2,2,1,3
C(C(C(CO)O)(C(C(O)=O)O)O)=O,,,2,1,5,30,35
253_1,,,,2,2,1,3
255_0,,,,2,2,1,3
C(C(CO)(C(CO)O)O)=O,,,2,1,4,27,31
255_1,,,,2,2,1,3
257_0,,,,2,2,1,3
C(CC(C(CO)(C(CO)O)O)=O)=O,,,2,1,2,40,42
257_1,,,,2,2,1,3
259_0,,,,2,2,1,3
C(C(C(CC(CO)O)=O)(CO)O)=O,,,2,1,2,37,39
259_1,,,,2,2,1,3
261_0,,,,2,2,1,3
C(CC(C=O)O)(C(CO)(CO)O)=O,,,2,1,2,37,39
261_1,,,,2,2,1,3
263_0,,,,2,2,1,3
C(C(CO)(C(C(CCO)=O)O)O)=O,,,2,1,6,45,51
263_1,,,,2,2,1,3
265_0,,,,2,2,1,3
C(C(CO)(C(C=O)O)O)(CCO)=O,,,2,1,2,45,47
265_1,,,,2,2,1,3
267_0,,,,2,2,1,3
C(C(CO)(C(CC(CO)=O)O)O)=O,,,2,1,4,43,47
267_1,,,,2,2,1,3
269_0,,,,2,2,1,3
C(C(CO)(C(C(C(C)=O)O)O)O)=O,,,2,1,4,45,49
269_1,,,,2,2,1,3
271_0,,,,2,2,1,3
C(C(C(C(C(C)=O)(CO)O)O)O)=O,,,2,1,4,46,50
271_1,,,,2,2,1,3
273_0,,,,2,2,1,3
C(C(CO)(C(C(CC=O)O)O)O)=O,,,2,1,4,45,49
273_1,,,,2,2,1,3
275_0,,,,2,2,1,3
C(C(CO)(CC(C(CO)O)=O)O)=O,,,2,1,2,43,45
277_0,,,,2,2,1,3
C(C(C(CO)O)N)(O)=O,,,2,1,1,699,700
279_0,,,,2,2,1,3
C(C(C(C(C(CO)O)O)O)N)(O)=O,,,2,1,38,688,726
281_0,,,,2,2,1,3
C(C(C(O)=O)N)(O)=O,,,2,1,2,652,654
281_1,,,,2,2,1,3
283_0,,,,2,2,1,3
C(C(C(C(O)=O)N)O)(O)=O,,,2,1,1,698,699
285_0,,,,2,2,1,3
C(C(CO)N)(O)=O,,,2,1,2,738,740
286_0,,,,2,1,2,3
288_0,,,,2,2,2,4
C(CO)(C(C(C(CO)O)O)NC)=O,,,2,1,4,27,31
290_0,,,,2,2,2,4
C(CC(C(C(CO)O)NC)=O)=O,,,2,1,2,41,43
292_0,,,,2,2,2,4
C(C(C(CC(CO)O)=O)NC)=O,,,2,1,4,37,41
294_0,,,,2,2,2,4
C(CC(C=O)O)(C(CO)NC)=O,,,2,1,2,48,50
296_0,,,,2,2,2,4
C(C(C(C=O)O)NC)(CCO)=O,,,2,1,4,48,52
296_1,,,,2,2,2,4
298_0,,,,2,2,2,4
C(C(C(C(C(C)=O)NC)O)O)=O,,,2,1,2,48,50
300_0,,,,2,2,2,4
C(C(C(C(C(CO)O)O)NC)=O)=O,,,2,1,3,40,43
302_0,,,,2,2,3,5
C(C(CC(C(CO)O)O)N)=O,,,2,1,12,28,40
304_0,,,,2,2,3,5
C(C(C(C(C(CO)O)O)O)N)=O,,,2,1,12,33,45
306_0,,,,2,2,3,5
C(CN)(CC(C(CO)O)O)=O,,,2,1,13,30,43
308_0,,,,2,2,3,5
C(CN)(C(C(C(CO)O)O)O)=O,,,2,1,12,32,44
309_0,,,,2,2,1,3
C(CN)(O)=O,,,0,1,47,758,805
310_0,,,,2,1,2,3
311_0,,,,2,1,2,3
312_0,,,,2,1,2,3
313_0,,,,2,1,2,3
314_0,,,,2,1,2,3
315_0,,,,2,1,2,3
316_0,,,,2,1,2,3
317_0,,,,2,1,2,3
318_0,,,,2,1,2,3
319_0,,,,2,1,2,3
320_0,,,,2,1,2,3
321_0,,,,2,1,2,3
322_0,,,,2,1,2,3
323_0,,,,2,1,2,3
324_0,,,,2,1,2,3
325_0,,,,2,1,2,3
326_0,,,,2,1,2,3
327_0,,,,2,1,2,3
328_0,,,,2,1,2,3
329_0,,,,2,1,2,3
330_0,,,,2,1,2,3
331_0,,,,2,1,2,3
332_0,,,,2,1,2,3
334_0,,,,2,1,2,3
C(CCO)(CC(C=O)=O)=O,,,2,1,4,70,74
336_0,,,,2,1,2,3
C(CO)(CCC(C=O)=O)=O,,,2,1,5,70,75
338_0,,,,2,1,2,3
C(C)(C(CC(C=O)=O)O)=O,,,2,1,5,77,82
340_0,,,,2,1,2,3
C(CC(CC(C=O)=O)O)=O,,,2,1,4,72,76
342_0,,,,2,1,2,3
C(CC(C(CCO)=O)=O)=O,,,2,1,4,68,72
344_0,,,,2,1,2,3
C(CC(CC(CO)=O)=O)=O,,,2,1,6,75,81
346_0,,,,2,1,2,3
C(CC(C(C(C)=O)O)=O)=O,,,2,1,2,78,80
348_0,,,,2,1,2,3
C(CC(C(CC=O)O)=O)=O,,,2,1,5,84,89
350_0,,,,2,1,2,3
C(C(C=O)O)(CC(C)=O)=O,,,2,1,3,79,82
352_0,,,,2,1,2,3
C(C(C(CCC=O)=O)O)=O,,,2,1,4,79,83
354_0,,,,2,1,2,3
C(C(CC(C(C)=O)=O)O)=O,,,2,1,4,72,76
356_0,,,,2,1,2,3
C(CC(CC(C=O)O)=O)=O,,,2,1,6,81,87
357_0,,,,2,1,2,3
358_0,,,,2,1,2,3
359_0,,,,2,1,2,3
360_0,,,,2,1,2,3
361_0,,,,2,1,2,3
362_0,,,,2,1,2,3
363_0,,,,2,1,2,3
364_0,,,,2,1,2,3
365_0,,,,2,1,2,3
366_0,,,,2,1,2,3
367_0,,,,2,1,2,3
368_0,,,,2,1,2,3
370_0,,,,2,1,2,3
C1(CC(C(C(CO)O)O1)O)=O,,,2,1,3,12,15
372_0,,,,2,1,2,3
C1(COC(C(CO)O)C1O)=O,,,2,1,1,25,26
374_0,,,,2,1,2,3
C1(C(O)OC(C(CO)O)C1)=O,,,2,1,2,24,26
376_0,,,,2,1,2,3
C1(C(C(CO)O)OC(C1)O)=O,,,2,1,2,29,31
378_0,,,,2,1,2,3
C(C)(C1C(C(C(O1)O)O)O)=O,,,2,1,2,26,28
380_0,,,,2,1,2,3
C(CC1C(C(C(O)O1)O)O)=O,,,2,1,2,25,27
382_0,,,,2,1,2,3
C1(CC(C(C(CO)O1)O)O)=O,,,2,1,2,13,15
384_0,,,,2,1,2,3
C1(COC(CO)C(C1O)O)=O,,,2,1,1,28,29
386_0,,,,2,1,2,3
C1(C(O)OC(CO)C(C1)O)=O,,,2,1,2,25,27
388_0,,,,2,1,2,3
C1(C(C(CO)OC(C1)O)O)=O,,,2,1,2,28,30
390_0,,,,2,1,2,3
C1(C(C(O)OC(CO)C1)O)=O,,,2,1,2,30,32
392_0,,,,2,1,2,3
C1(C(CO)OC(C(C1)O)O)=O,,,2,1,2,28,30
394_0,,,,2,1,2,3
C1(CC(C(C(CO1)O)O)O)=O,,,2,1,1,16,17
396_0,,,,2,1,2,3
C1(COCC(C(C1O)O)O)=O,,,2,1,1,30,31
398_0,,,,2,1,2,3
C1(C(O)OCC(C(C1)O)O)=O,,,2,1,2,27,29
400_0,,,,2,1,2,3
C1(C(C(COC(C1)O)O)O)=O,,,2,1,2,33,35
402_0,,,,2,1,2,3
C1(C(C(O)OCC(C1)O)O)=O,,,2,1,2,33,35
404_0,,,,2,1,2,3
C1(C(COC(C(C1)O)O)O)=O,,,2,1,2,30,32
406_0,,,,2,1,2,3
C1(C(C(C(O)OCC1)O)O)=O,,,2,1,2,32,34
408_0,,,,2,1,2,3
C1(COC(C(C(C1)O)O)O)=O,,,2,1,2,27,29
409_0,,,,2,1,2,3
411_0,,,,2,1,2,3
C(C(C(CO)O)O)(CCN)=O,,,2,1,14,38,52
413_0,,,,2,1,2,3
C(C(CN)O)(CC(CO)O)=O,,,2,1,14,37,51
415_0,,,,2,1,2,3
C(C(CO)O)(CC(CN)O)=O,,,2,1,13,42,55
417_0,,,,2,1,2,3
C(C(C(CN)O)O)(CCO)=O,,,2,1,13,41,54
419_0,,,,2,1,2,3
C(CO)(CC(C(CN)O)O)=O,,,2,1,13,35,48
421_0,,,,2,1,2,3
C(C)(C(C(C(CN)O)O)O)=O,,,2,1,13,39,52
423_0,,,,2,1,2,3
C(CC(C(C(CN)O)O)O)=O,,,2,1,13,34,47
425_0,,,,2,1,2,3
C(CC(C(O)=O)O)(CCO)=O,,,2,1,4,31,35
427_0,,,,2,1,2,3
C(C(CCC(CO)=O)O)(O)=O,,,2,1,4,27,31
429_0,,,,2,1,2,3
C(C(CC(C(C)=O)O)O)(O)=O,,,2,1,4,28,32
431_0,,,,2,1,2,3
C(CC(CC(C(O)=O)O)O)=O,,,2,1,4,30,34
433_0,,,,2,1,2,3
C(C(C(CC(CO)O)=O)=O)=O,,,2,1,3,37,40
435_0,,,,2,1,2,3
C(C(CO)O)(CC(C=O)=O)=O,,,2,1,4,62,66
437_0,,,,2,1,2,3
C(CCO)(C(C(C=O)=O)O)=O,,,2,1,3,61,64
439_0,,,,2,1,2,3
C(CO)(CC(C(C=O)=O)O)=O,,,2,1,4,64,68
441_0,,,,2,1,2,3
C(C)(C(C(C(C=O)=O)O)O)=O,,,2,1,5,69,74
443_0,,,,2,1,2,3
C(CC(C(C(C=O)=O)O)O)=O,,,2,1,3,64,67
445_0,,,,2,1,2,3
C(C(CO)O)=CC(C=O)=O,,,2,1,5,44,49
447_0,,,,2,1,2,3
C(C(C(C=CCO)=O)O)=O,,,2,1,4,62,66
449_0,,,,2,1,2,3
C(C=CC(C(CO)O)=O)=O,,,2,1,4,72,76
451_0,,,,2,1,2,3
C(C(C(C(C=C)=O)O)O)=O,,,2,1,4,85,89
453_0,,,,2,1,2,3
C(C(C=CC(CO)=O)O)=O,,,2,1,4,64,68
455_0,,,,2,1,2,3
C(C(C(C=CC=O)O)O)=O,,,2,1,4,67,71
457_0,,,,2,1,2,3
C(C(C(C(CO)O)O)O)=CN,,,2,1,2,12,14
457_1,,,,2,1,2,3
459_0,,,,2,1,2,3
C(C(C(CO)O)O)=CC(O)=O,,,2,1,1,15,16
461_0,,,,2,1,2,3
C(C(C=CC(CO)O)O)(O)=O,,,2,1,3,12,15
462_0,,,,2,2,1,3
463_0,,,,2,2,1,3
464_0,,,,2,2,1,3
465_0,,,,2,2,1,3
466_0,,,,2,2,1,3
467_0,,,,2,2,1,3
468_0,,,,2,2,1,3
469_0,,,,2,2,1,3
470_0,,,,2,2,1,3
472_0,,,,2,1,2,3
N,,,2,1,38,592,630
474_0,,,,2,2,2,4
C(C(C(CO)NC)O)=O,,,2,1,3,48,51
476_0,,,,2,2,2,4
C(CO)(C(C(C(CO)O)NC)O)=O,,,2,1,2,28,30
478_0,,,,2,2,2,4
C(C(CC(C(CO)O)NC)=O)=O,,,2,1,3,40,43
480_0,,,,2,2,2,4
C(CC(C(C(CO)NC)O)=O)=O,,,2,1,1,43,44
482_0,,,,2,2,2,4
C(C(C(CC(CO)NC)=O)O)=O,,,2,1,3,46,49
484_0,,,,2,2,2,4
C(CC(C=O)NC)(C(CO)O)=O,,,2,1,5,46,51
486_0,,,,2,2,2,4
C(CC(C=O)O)(C(CNC)O)=O,,,2,1,1,50,51
488_0,,,,2,2,2,4
C(C(C(C(CCO)=O)O)NC)=O,,,2,1,5,48,53
490_0,,,,2,2,2,4
C(C(C(C=O)O)O)(CCNC)=O,,,2,1,3,56,59
492_0,,,,2,2,2,4
C(C(C(CC(CO)=O)NC)O)=O,,,2,1,4,45,49
494_0,,,,2,2,2,4
C(C(C(C(C(C)=O)O)NC)O)=O,,,2,1,2,47,49
496_0,,,,2,2,2,4
C(CC(C(C(C=O)O)NC)O)=O,,,2,1,2,51,53
498_0,,,,2,2,2,4
C(CC(C(C(C=O)O)O)NC)=O,,,2,1,3,54,57
500_0,,,,2,2,2,4
C(C(C(C(C(CO)O)NC)O)=O)=O,,,2,1,1,41,42
502_0,,,,2,2,2,4
C(C(C(CO)NCC(O)=O)O)=O,,,2,1,2,43,45
504_0,,,,2,2,2,4
C(C(C(C(C(CO)O)O)NC)O)=O,,,2,1,7,30,37
506_0,,,,2,1,1,2
C1C(C(C(O)O1)O)O,,,2,1,1,5,6
508_0,,,,2,1,1,2
C(C1(C(C(C(CO)O1)O)O)O)O,,,2,1,2,5,7
509_0,,,,2,1,1,2
511_0,,,,2,1,1,2
C(C1(CC(C(CO)O1)O)O)=O,,,2,1,1,19,20
512_0,,,,2,1,1,2
514_0,,,,2,1,1,2
C(CC1(C(C(CO1)O)O)O)=O,,,2,1,1,25,26
516_0,,,,2,1,1,2
C(C(C1(CC(CO1)O)O)O)=O,,,2,1,1,28,29
518_0,,,,2,1,1,2
C(C1C(CC(CO)(O1)O)O)=O,,,2,1,1,25,26
520_0,,,,2,1,1,2
C(C1C(C(C(C)(O1)O)O)O)=O,,,2,1,1,26,27
521_0,,,,2,1,1,2
523_0,,,,2,1,1,2
C(C(C1C(CC(O)O1)O)O)=O,,,2,1,1,26,27
524_0,,,,2,1,1,2
526_0,,,,2,1,1,2
C1(C(O)OC(C(CO)O)C1O)=O,,,2,1,1,25,26
528_0,,,,2,1,1,2
C(C1(C(C(C(CO)O1)O)O)O)=O,,,2,1,1,22,23
530_0,,,,2,1,1,2
C1C(C(C(C(CO)(O)O1)O)O)O,,,2,1,2,7,9
531_0,,,,2,1,1,2
533_0,,,,2,1,1,2
C(C1(CC(C(CO1)O)O)O)=O,,,2,1,1,21,22
534_0,,,,2,1,1,2
535_0,,,,2,1,1,2
536_0,,,,2,1,1,2
538_0,,,,2,1,1,2
C(C1C(C(CC(O1)O)O)O)=O,,,2,1,1,26,27
540_0,,,,2,1,1,2
C1(C(O)OC(CO)C(C1O)O)=O,,,2,1,1,28,29
542_0,,,,2,1,1,2
C(C1(C(C(C(CO1)O)O)O)O)=O,,,2,1,1,24,25
543_0,,,,2,1,1,2
544_0,,,,2,1,1,2
545_0,,,,2,1,1,2
546_0,,,,2,1,1,2
547_0,,,,2,1,1,2
548_0,,,,2,1,1,2
550_0,,,,2,1,1,2
C1(C(O)OCC(C(C1O)O)O)=O,,,2,1,1,30,31
551_0,,,,2,1,1,2
552_0,,,,2,1,1,2
553_0,,,,2,1,1,2
554_0,,,,2,2,2,4
555_0,,,,2,2,2,4
556_0,,,,2,2,2,4
556_1,,,,2,2,2,4
558_0,,,,2,2,2,4
C(CN)O,,,2,1,13,97,110
560_0,,,,2,2,2,4
C(C(C(CN)O)O)O,,,2,1,12,19,31
562_0,,,,2,2,2,4
C(C(C(C(C(CO)N)O)O)O)O,,,2,1,13,15,28
563_0,,,,2,2,2,4
564_0,,,,2,2,2,4
565_0,,,,2,2,2,4
567_0,,,,2,2,2,4
C(CC(C(C(CO)O)O)N)=O,,,2,1,13,33,46
568_0,,,,2,2,2,4
570_0,,,,2,2,2,4
C(C(C(CC(CO)O)N)O)=O,,,2,1,12,34,46
571_0,,,,2,2,2,4
573_0,,,,2,2,2,4
C(C(CC(C(CO)O)N)O)=O,,,2,1,12,34,46
574_0,,,,2,2,2,4
576_0,,,,2,2,2,4
C(C(C(C(CCO)N)O)O)=O,,,2,1,12,39,51
577_0,,,,2,2,2,4
579_0,,,,2,2,2,4
C(C(C(CC(CO)N)O)O)=O,,,2,1,12,39,51
580_0,,,,2,2,2,4
