Id,Label,timeset,gen,type,weighted indegree,weighted outdegree,Weighted Degree
C1(C(O)OC(C)C1C(C=O)O)=O,,,5,1,3,0,3
17850_1,,,,2,2,1,3
17852_0,,,,2,2,1,3
C1(C(O)OC(C)C1C(CO)(C)O)=O,,,5,1,3,0,3
17852_1,,,,2,2,1,3
17854_0,,,,2,2,1,3
C1(C(O)OC(C)C1C(C=CC)O)=O,,,5,1,3,0,3
17854_1,,,,2,2,1,3
17856_0,,,,2,2,1,3
C1(C(O)OC(C)C1C(CC=C)O)=O,,,5,1,3,0,3
17856_1,,,,2,2,1,3
17858_0,,,,2,2,1,3
C1(C(O)OC(C)C1C(CO)O)=O,,,5,1,3,0,3
17858_1,,,,2,2,1,3
17860_0,,,,2,2,1,3
C1(C(O)OC(C)C1C(C(C)O)O)=O,,,5,1,3,0,3
17860_1,,,,2,2,1,3
17862_0,,,,2,2,1,3
C1(C(O)OC(C)C1C(C(O)=O)O)=O,,,5,1,3,0,3
17862_1,,,,2,2,1,3
17864_0,,,,2,2,1,3
C1(CC(C(O)O1)(CC=O)O)=O,,,5,1,2,0,2
17866_0,,,,2,2,1,3
C1(CC(C(O)O1)(CC(C=O)=O)O)=O,,,5,1,2,0,2
17868_0,,,,2,2,1,3
C(C(CO)C1(C(O)OC(C1)=O)O)=O,,,5,1,3,0,3
17868_1,,,,2,2,1,3
17870_0,,,,2,2,1,3
C1(CC(C(O)O1)(CC(CO)=O)O)=O,,,5,1,2,0,2
17872_0,,,,2,2,1,3
C1(CC(C(O)O1)(C(C(C)=O)O)O)=O,,,5,1,3,0,3
17872_1,,,,2,2,1,3
17874_0,,,,2,2,1,3
C(C(C=C)C1(C(O)OC(C1)=O)O)=O,,,5,1,2,0,2
17876_0,,,,2,2,1,3
C1(CC(C(O)O1)(C(C=O)O)O)=O,,,5,1,3,0,3
17876_1,,,,2,2,1,3
17878_0,,,,2,2,1,3
C1(C(C(C(O)O1)=O)C(C(O)O)O)=O,,,5,1,2,0,2
17878_1,,,,2,2,1,3
17880_0,,,,2,2,1,3
C1(C(C(C(O)O1)=O)C(C)O)=O,,,5,1,3,0,3
17880_1,,,,2,2,1,3
17882_0,,,,2,2,1,3
C1(C(C(O)=O)C(C(O)O1)=O)=O,,,5,1,3,0,3
17882_1,,,,2,2,1,3
17884_0,,,,2,2,1,3
C(C(C)(C1C(OC(C1=O)O)=O)O)=O,,,5,1,3,0,3
17884_1,,,,2,2,1,3
17886_0,,,,2,2,1,3
C1(C(C(C(O)O1)=O)C(C(C)=O)O)=O,,,5,1,3,0,3
17886_1,,,,2,2,1,3
17888_0,,,,2,2,1,3
C1(C(C(C(O)O1)=O)CO)=O,,,5,1,3,0,3
17888_1,,,,2,2,1,3
17890_0,,,,2,2,1,3
C1(C(C(C(O)O1)=O)C(CCO)O)=O,,,5,1,3,0,3
17890_1,,,,2,2,1,3
17892_0,,,,2,2,1,3
C1(C(C(C(O)O1)=O)C(C=O)O)=O,,,5,1,3,0,3
17892_1,,,,2,2,1,3
17894_0,,,,2,2,1,3
C1(C(C(C(O)O1)=O)C(CO)(C)O)=O,,,5,1,3,0,3
17894_1,,,,2,2,1,3
17896_0,,,,2,2,1,3
C1(C(C(C(O)O1)=O)C(C=CC)O)=O,,,5,1,3,0,3
17896_1,,,,2,2,1,3
17898_0,,,,2,2,1,3
C1(C(C(C(O)O1)=O)C(CC=C)O)=O,,,5,1,3,0,3
17898_1,,,,2,2,1,3
17900_0,,,,2,2,1,3
C1(C(C(C(O)O1)=O)C(CO)O)=O,,,5,1,3,0,3
17900_1,,,,2,2,1,3
17902_0,,,,2,2,1,3
C1(C(C(C(O)O1)=O)C(C(C)O)O)=O,,,5,1,3,0,3
17902_1,,,,2,2,1,3
17904_0,,,,2,2,1,3
C1(C(C(C(O)O1)=O)C(C(O)=O)O)=O,,,5,1,3,0,3
17904_1,,,,2,2,1,3
17906_0,,,,2,2,1,3
C(C1(C)C(C(C(O1)O)=O)CO)(O)=O,,,5,1,3,0,3
17906_1,,,,2,2,1,3
17908_0,,,,2,2,1,3
C1(C(C)(O)O[C](C(O)=O)C1CO)=O,,,5,1,3,0,3
17908_1,,,,2,2,1,3
17910_0,,,,2,2,1,3
C(C1(C[C](C(O1)=O)O)O)(CCO)=O,,,5,1,2,0,2
17912_0,,,,2,2,1,3
C1(C(C)(OC(C(O)=O)C1CO)O)=O,,,5,1,3,0,3
17912_1,,,,2,2,1,3
17914_0,,,,2,2,1,3
C1(C(CC(C(CCO)=O)(O)O1)O)=O,,,5,1,2,0,2
17916_0,,,,2,2,1,3
C1(C(CC(C=O)(OC1CO)O)O)=O,,,5,1,3,0,3
17916_1,,,,2,2,1,3
17918_0,,,,2,2,1,3
C(CC1(COC(CC1O)O)O)=O,,,5,1,2,0,2
17920_0,,,,2,2,1,3
C(C(C1(COC(CC1O)O)O)O)=O,,,5,1,3,0,3
17920_1,,,,2,2,1,3
17922_0,,,,2,2,1,3
C1(C(C(C)O)OC(CC1O)O)=O,,,5,1,3,0,3
17922_1,,,,2,2,1,3
17924_0,,,,2,2,1,3
C(C1C(C(CC(O1)O)O)=O)(O)=O,,,5,1,3,0,3
17924_1,,,,2,2,1,3
17926_0,,,,2,2,1,3
C1(C(CO)OC(CC1O)O)=O,,,5,1,3,0,3
17926_1,,,,2,2,1,3
17928_0,,,,2,2,1,3
C(C(C1C(C(CC(O1)O)O)=O)O)=O,,,5,1,3,0,3
17928_1,,,,2,2,1,3
17930_0,,,,2,2,1,3
C1(C(C(CO)O)OC(CC1O)O)=O,,,5,1,3,0,3
17930_1,,,,2,2,1,3
17932_0,,,,2,2,1,3
C(C1(COC(C(C1CO)=O)O)O)=O,,,5,1,3,0,3
17932_1,,,,2,2,1,3
17934_0,,,,2,2,1,3
C1(C(C(CO)C(C)(C(O)O1)O)=O)=O,,,5,1,3,0,3
17934_1,,,,2,2,1,3
17936_0,,,,2,2,1,3
C1(C(C(CO)C(C(C)(O)O1)O)=O)=O,,,5,1,3,0,3
17936_1,,,,2,2,1,3
17938_0,,,,2,2,1,3
C1(C(C)(C(C(C(O)O1)=O)CO)O)=O,,,5,1,3,0,3
17938_1,,,,2,2,1,3
17940_0,,,,2,2,1,3
C1(C(C)(O)OC([C](C1CO)O)=O)=O,,,5,1,3,0,3
17940_1,,,,2,2,1,3
17942_0,,,,2,2,1,3
C1(C(C)(O)OC(C(C1CO)O)=O)=O,,,5,1,3,0,3
17942_1,,,,2,2,1,3
17944_0,,,,2,2,1,3
C(CC(C1(CC[CH]C(O1)=O)O)O)=O,,,5,1,2,0,2
17946_0,,,,2,2,1,3
C1(CCCC(C(CC=O)O)(O)O1)=O,,,5,1,2,0,2
17948_0,,,,2,2,1,3
C1(C(O)OC(C)CC(C1CO)O)=O,,,5,1,3,0,3
17948_1,,,,2,2,1,3
17950_0,,,,2,2,1,3
C1(CC(C(C(C(O)O1)=O)CO)O)=O,,,5,1,3,0,3
17950_1,,,,2,2,1,3
17952_0,,,,2,2,1,3
C1(C(OCC(C(C1CO)O)=O)O)=O,,,5,1,3,0,3
17952_1,,,,2,2,1,3
17954_0,,,,2,2,1,3
C1(C(OC(C(C(C1)O)=O)CO)O)=O,,,5,1,3,0,3
17954_1,,,,2,2,1,3
17956_0,,,,2,2,1,3
C(CC1(CC[CH]C(OC1O)=O)O)=O,,,5,1,2,0,2
17958_0,,,,2,2,1,3
C1(C(O)OC([CH]CC1C(C)O)=O)=O,,,5,1,2,0,2
17960_0,,,,2,2,1,3
C(C1C(C(O)OC([CH]C1)=O)=O)(O)=O,,,5,1,2,0,2
17962_0,,,,2,2,1,3
C1(C(O)OC([CH]CC1CO)=O)=O,,,5,1,2,0,2
17964_0,,,,2,2,1,3
C1(CCCC(C(O)O1)(CC=O)O)=O,,,5,1,2,0,2
17966_0,,,,2,2,1,3
C1(CCC(C(C(O)O1)=O)C(C)O)=O,,,5,1,2,0,2
17968_0,,,,2,2,1,3
C1(CCC(C(O)=O)C(C(O)O1)=O)=O,,,5,1,2,0,2
17970_0,,,,2,2,1,3
C1(CCC(C(C(O)O1)=O)CO)=O,,,5,1,2,0,2
17972_0,,,,2,2,1,3
C(CC(C(C[CH]C(O)=O)O)O)=O,,,5,1,2,0,2
17974_0,,,,2,2,1,3
C(C(C(C(C[CH]C(O)=O)O)O)O)=O,,,5,1,5,0,5
17974_1,,,,2,2,1,3
17976_0,,,,2,2,1,3
C(CCC(C(CC=O)O)O)(O)=O,,,5,1,2,0,2
17978_0,,,,2,2,1,3
C(CCC(C(C(C=O)O)O)O)(O)=O,,,5,1,5,0,5
17978_1,,,,2,2,1,3
17980_0,,,,2,2,1,3
C1(C(C(CO)C(CC(C)O)O1)=O)=O,,,5,1,2,0,2
17980_1,,,,2,2,1,3
17982_0,,,,2,2,1,3
C1(C(C(CO1)C(C)O)(CC=O)O)=O,,,5,1,1,0,1
17984_0,,,,2,2,1,3
C(CC1C(C(C(O1)=O)=O)CO)(O)=O,,,5,1,2,0,2
17984_1,,,,2,2,1,3
17986_0,,,,2,2,1,3
C(C(CO)C1CC(C(O1)=O)(C)O)=O,,,5,1,2,0,2
17986_1,,,,2,2,1,3
17988_0,,,,2,2,1,3
C1(C(C)(C(CO1)C(CC=O)O)O)=O,,,5,1,1,0,1
17990_0,,,,2,2,1,3
C(C1COC(C1(CC=O)O)=O)(O)=O,,,5,1,1,0,1
17992_0,,,,2,2,1,3
C(C1C(C(C(O1)=O)=O)CO)(CO)=O,,,5,1,2,0,2
17992_1,,,,2,2,1,3
17994_0,,,,2,2,1,3
C(C1CC(C(O1)=O)=O)(C(CO)O)=O,,,5,1,2,0,2
17994_1,,,,2,2,1,3
17996_0,,,,2,2,1,3
C(C1(CO)C(C(C(O1)=O)=O)CO)=O,,,5,1,2,0,2
17996_1,,,,2,2,1,3
17998_0,,,,2,2,1,3
C1(C(CC(C=O)(C)O1)(CC=O)O)=O,,,5,1,1,0,1
18000_0,,,,2,2,1,3
C(CC(C1(C)CC(C(O1)=O)=O)O)=O,,,5,1,1,0,1
18002_0,,,,2,2,1,3
C(C1(C)C(C(C(O1)=O)=O)C(C)O)=O,,,5,1,3,0,3
18002_1,,,,2,2,1,3
18004_0,,,,2,2,1,3
C(C1C(C(OC1(C=O)C)=O)=O)(O)=O,,,5,1,3,0,3
18004_1,,,,2,2,1,3
18006_0,,,,2,2,1,3
C(C1(C)C(C(C(O1)=O)=O)CO)=O,,,5,1,3,0,3
18006_1,,,,2,2,1,3
18008_0,,,,2,2,1,3
C(C1C(C(C(O1)=O)=O)O)(CCO)=O,,,5,1,1,0,1
18010_0,,,,2,2,1,3
C(C)(C1CC(C(O1)=O)(CC=O)O)=O,,,5,1,1,0,1
18012_0,,,,2,2,1,3
C(CC(C)(C1CC(C(O1)=O)=O)O)=O,,,5,1,1,0,1
18014_0,,,,2,2,1,3
C(C1C(C(C(O1)=O)=O)C(C)O)(C)=O,,,5,1,3,0,3
18014_1,,,,2,2,1,3
18016_0,,,,2,2,1,3
C(C1C(C(OC1C(C)=O)=O)=O)(O)=O,,,5,1,3,0,3
18016_1,,,,2,2,1,3
18018_0,,,,2,2,1,3
C(C1C(C(C(O1)=O)=O)CO)(C)=O,,,5,1,3,0,3
18018_1,,,,2,2,1,3
18020_0,,,,2,2,1,3
C(C1CC(C(O1)=O)=O)(CC(C)O)=O,,,5,1,1,0,1
18022_0,,,,2,2,1,3
C(CC(C1CC(C(O1)=O)=O)=O)(O)=O,,,5,1,1,0,1
18024_0,,,,2,2,1,3
C(C1CC(C(O1)=O)=O)(CCO)=O,,,5,1,2,0,2
18026_0,,,,2,2,1,3
C1(C(C(CO1)O)(CC=O)O)=O,,,5,1,2,0,2
18028_0,,,,2,2,1,3
C1(C(C(CO1)O)(CC(C=O)=O)O)=O,,,5,1,1,0,1
18030_0,,,,2,2,1,3
C(C(CO)C1(C(OCC1O)=O)O)=O,,,5,1,2,0,2
18030_1,,,,2,2,1,3
18032_0,,,,2,2,1,3
C1(C(C(CO1)O)(CC(CO)=O)O)=O,,,5,1,1,0,1
18034_0,,,,2,2,1,3
C1(C(C(CO1)O)(C(C(C)=O)O)O)=O,,,5,1,2,0,2
18034_1,,,,2,2,1,3
18036_0,,,,2,2,1,3
C(C(C=C)C1(C(OCC1O)=O)O)=O,,,5,1,1,0,1
18038_0,,,,2,2,1,3
C1(C(C(CO1)O)(C(C=O)O)O)=O,,,5,1,3,0,3
18038_1,,,,2,2,1,3
18040_0,,,,2,2,1,3
C1(C(CCO1)(CC=O)O)=O,,,5,1,2,0,2
18042_0,,,,2,2,1,3
C(C(C(C)O)C1(C(OCC1)=O)O)=O,,,5,1,2,0,2
18042_1,,,,2,2,1,3
18044_0,,,,2,2,1,3
C(C(C=O)C1(C(OCC1)=O)O)(O)=O,,,5,1,2,0,2
18044_1,,,,2,2,1,3
18046_0,,,,2,2,1,3
C1(C(CCO1)(C(C(C=O)=O)O)O)=O,,,5,1,2,0,2
18046_1,,,,2,2,1,3
18048_0,,,,2,2,1,3
C1(C(CCO1)(CC(C=O)=O)O)=O,,,5,1,2,0,2
18050_0,,,,2,2,1,3
C(C(CO)C1(C(OCC1)=O)O)=O,,,5,1,3,0,3
18050_1,,,,2,2,1,3
18052_0,,,,2,2,1,3
C1(C(CCO1)(C(C(CO)=O)O)O)=O,,,5,1,2,0,2
18052_1,,,,2,2,1,3
18054_0,,,,2,2,1,3
C1(C(CCO1)(CC(CO)=O)O)=O,,,5,1,2,0,2
18056_0,,,,2,2,1,3
C1(C(CCO1)(C(C(C)=O)O)O)=O,,,5,1,3,0,3
18056_1,,,,2,2,1,3
18058_0,,,,2,2,1,3
C(C(C=C)C1(C(OCC1)=O)O)=O,,,5,1,2,0,2
18060_0,,,,2,2,1,3
C1(C(CCO1)(C(C=O)O)O)=O,,,5,1,3,0,3
18060_1,,,,2,2,1,3
18062_0,,,,2,2,1,3
C1(C(CCO1)(CC(C(O)=O)=O)O)=O,,,5,1,1,0,1
18064_0,,,,2,2,1,3
C1(C(C(CO1)C(C(O)O)O)=O)=O,,,5,1,2,0,2
18064_1,,,,2,2,1,3
18065_0,,,,2,2,1,3
18065_1,,,,2,2,1,3
18066_0,,,,2,2,1,3
18066_1,,,,2,2,1,3
18068_0,,,,2,2,1,3
C1(C(C(CO1)C(CC(C)O)O)=O)=O,,,5,1,2,0,2
18068_1,,,,2,2,1,3
18070_0,,,,2,2,1,3
C(CC(C1C(C(OC1)=O)=O)O)(O)=O,,,5,1,2,0,2
18070_1,,,,2,2,1,3
18072_0,,,,2,2,1,3
C(C(C1C(C(OC1)=O)=O)O)(CO)=O,,,5,1,2,0,2
18072_1,,,,2,2,1,3
18074_0,,,,2,2,1,3
C(C(CO)(C1C(C(OC1)=O)=O)O)=O,,,5,1,2,0,2
18074_1,,,,2,2,1,3
18076_0,,,,2,2,1,3
C(C(C)(C1C(C(OC1)=O)=O)O)=O,,,5,1,3,0,3
18076_1,,,,2,2,1,3
18078_0,,,,2,2,1,3
C(C(C1C(C(OC1)=O)=O)O)(C)=O,,,5,1,3,0,3
18078_1,,,,2,2,1,3
18080_0,,,,2,2,1,3
C1(C(C(CO1)CO)=O)=O,,,5,1,3,0,3
18080_1,,,,2,2,1,3
18082_0,,,,2,2,1,3
C1(C(C(CO1)C(CCO)O)=O)=O,,,5,1,3,0,3
18082_1,,,,2,2,1,3
18084_0,,,,2,2,1,3
C(C(C1C(C(OC1)=O)=O)O)=O,,,5,1,3,0,3
18084_1,,,,2,2,1,3
18086_0,,,,2,2,1,3
C(C(C(C1C(C(OC1)=O)=O)O)O)=O,,,5,1,2,0,2
18086_1,,,,2,2,1,3
18088_0,,,,2,2,1,3
C1(C(C(CO1)C(CO)(CO)O)=O)=O,,,5,1,2,0,2
18088_1,,,,2,2,1,3
18090_0,,,,2,2,1,3
C1(C(C(CO1)C(C)(CO)O)=O)=O,,,5,1,3,0,3
18090_1,,,,2,2,1,3
18092_0,,,,2,2,1,3
C(C)=CC(C1C(C(OC1)=O)=O)O,,,5,1,3,0,3
18092_1,,,,2,2,1,3
18094_0,,,,2,2,1,3
C=CCC(C1C(C(OC1)=O)=O)O,,,5,1,3,0,3
18094_1,,,,2,2,1,3
18096_0,,,,2,2,1,3
C1(C(C(CO1)C(C(CO)O)O)=O)=O,,,5,1,2,0,2
18096_1,,,,2,2,1,3
18098_0,,,,2,2,1,3
C1(C(C(CO1)C(CO)O)=O)=O,,,5,1,3,0,3
18098_1,,,,2,2,1,3
18100_0,,,,2,2,1,3
C1(C(C(CO1)C(C(C)O)O)=O)=O,,,5,1,3,0,3
18100_1,,,,2,2,1,3
18102_0,,,,2,2,1,3
C(C(C1C(C(OC1)=O)=O)O)(O)=O,,,5,1,3,0,3
18102_1,,,,2,2,1,3
18103_0,,,,2,2,1,3
18103_1,,,,2,2,1,3
18105_0,,,,2,2,1,3
C1(C(C(C(C)O1)O)(CC=O)O)=O,,,5,1,2,0,2
18107_0,,,,2,2,1,3
C1(C(C(C(C)O1)O)(C(C=O)O)O)=O,,,5,1,4,0,4
18107_1,,,,2,2,1,3
18109_0,,,,2,2,1,3
C1(C(C(C(O1)=O)(CC=O)O)O)=O,,,5,1,2,0,2
18111_0,,,,2,2,1,3
C1(C(C(C(O1)=O)(C(C=O)O)O)O)=O,,,5,1,5,0,5
18111_1,,,,2,2,1,3
18113_0,,,,2,2,1,3
C(CC1(C(C(OC1)=O)=O)O)=O,,,5,1,2,0,2
18115_0,,,,2,2,1,3
C1(C(OCC1(CC(C=O)=O)O)=O)=O,,,5,1,1,0,1
18117_0,,,,2,2,1,3
C(C(CO)C1(C(C(OC1)=O)=O)O)=O,,,5,1,2,0,2
18117_1,,,,2,2,1,3
18119_0,,,,2,2,1,3
C(CC1(C(C(OC1)=O)=O)O)(CO)=O,,,5,1,1,0,1
18121_0,,,,2,2,1,3
C(C(C1(C(C(OC1)=O)=O)O)O)(C)=O,,,5,1,5,0,5
18121_1,,,,2,2,1,3
18123_0,,,,2,2,1,3
C(C(C=C)C1(C(C(OC1)=O)=O)O)=O,,,5,1,1,0,1
18125_0,,,,2,2,1,3
C(C(C1(C(C(OC1)=O)=O)O)O)=O,,,5,1,5,0,5
18125_1,,,,2,2,1,3
18127_0,,,,2,2,1,3
C1(C(C(CO1)=O)(CC=O)O)=O,,,5,1,2,0,2
18129_0,,,,2,2,1,3
C1(C(C(CO1)=O)(CC(C=O)=O)O)=O,,,5,1,1,0,1
18131_0,,,,2,2,1,3
C(C(CO)C1(C(OCC1=O)=O)O)=O,,,5,1,2,0,2
18131_1,,,,2,2,1,3
18133_0,,,,2,2,1,3
C1(C(C(CO1)=O)(CC(CO)=O)O)=O,,,5,1,1,0,1
18135_0,,,,2,2,1,3
C1(C(C(CO1)=O)(C(C(C)=O)O)O)=O,,,5,1,2,0,2
18135_1,,,,2,2,1,3
18137_0,,,,2,2,1,3
C(C(C=C)C1(C(OCC1=O)=O)O)=O,,,5,1,1,0,1
18139_0,,,,2,2,1,3
C1(C(C(CO1)=O)(C(C=O)O)O)=O,,,5,1,3,0,3
18139_1,,,,2,2,1,3
18141_0,,,,2,2,1,3
C1(C(C(C(C(C(O)O)O)O1)=O)=O)=O,,,5,1,2,0,2
18141_1,,,,2,2,1,3
18143_0,,,,2,2,1,3
C1(C(C(C(C(C)O)O1)=O)=O)=O,,,5,1,3,0,3
18143_1,,,,2,2,1,3
18145_0,,,,2,2,1,3
C(C1C(C(C(O1)=O)=O)=O)(O)=O,,,5,1,3,0,3
18145_1,,,,2,2,1,3
18147_0,,,,2,2,1,3
C(C(C)(C1C(C(C(O1)=O)=O)=O)O)=O,,,5,1,2,0,2
18147_1,,,,2,2,1,3
18149_0,,,,2,2,1,3
C(C)(C(C1C(C(C(O1)=O)=O)=O)O)=O,,,5,1,2,0,2
18149_1,,,,2,2,1,3
18151_0,,,,2,2,1,3
C1(C(C(C(CO)O1)=O)=O)=O,,,5,1,3,0,3
18151_1,,,,2,2,1,3
18153_0,,,,2,2,1,3
C1(C(C(C(C(CCO)O)O1)=O)=O)=O,,,5,1,2,0,2
18153_1,,,,2,2,1,3
18155_0,,,,2,2,1,3
C(C(C1C(C(C(O1)=O)=O)=O)O)=O,,,5,1,3,0,3
18155_1,,,,2,2,1,3
18157_0,,,,2,2,1,3
C1(C(C(C(C(C)(CO)O)O1)=O)=O)=O,,,5,1,2,0,2
18157_1,,,,2,2,1,3
18159_0,,,,2,2,1,3
C(C(C1C(C(C(O1)=O)=O)=O)O)=CC,,,5,1,2,0,2
18159_1,,,,2,2,1,3
18161_0,,,,2,2,1,3
C(CC(C1C(C(C(O1)=O)=O)=O)O)=C,,,5,1,2,0,2
18161_1,,,,2,2,1,3
18163_0,,,,2,2,1,3
C1(C(C(C(C(CO)O)O1)=O)=O)=O,,,5,1,3,0,3
18163_1,,,,2,2,1,3
18165_0,,,,2,2,1,3
C1(C(C(C(C(C(C)O)O)O1)=O)=O)=O,,,5,1,2,0,2
18165_1,,,,2,2,1,3
18167_0,,,,2,2,1,3
C(C(C1C(C(C(O1)=O)=O)=O)O)(O)=O,,,5,1,2,0,2
18167_1,,,,2,2,1,3
18169_0,,,,2,2,1,3
C(CC(C1(COC(C1O)=O)O)O)=O,,,5,1,1,0,1
18171_0,,,,2,2,1,3
C(CC(CC1(C)C[CH]C(O1)=O)O)=O,,,5,1,1,0,1
18173_0,,,,2,2,1,3
C(C(C1(C)C[CH]C(O1)=O)C(C)O)=O,,,5,1,2,0,2
18173_1,,,,2,2,1,3
18175_0,,,,2,2,1,3
C(C(C(O)=O)C1(C)C[CH]C(O1)=O)=O,,,5,1,2,0,2
18175_1,,,,2,2,1,3
18177_0,,,,2,2,1,3
C(C(CO)C1(C)C[CH]C(O1)=O)=O,,,5,1,3,0,3
18177_1,,,,2,2,1,3
18179_0,,,,2,2,1,3
C(C(C1(C)C[CH]C(O1)=O)C(C=O)O)=O,,,5,1,2,0,2
18179_1,,,,2,2,1,3
18181_0,,,,2,2,1,3
C1(CCC(C)(CC(CC=O)O)O1)=O,,,5,1,1,0,1
18183_0,,,,2,2,1,3
C(C(C(C)O)C1(C)CCC(O1)=O)=O,,,5,1,2,0,2
18183_1,,,,2,2,1,3
18185_0,,,,2,2,1,3
C(C(C(O)=O)C1(C)CCC(O1)=O)=O,,,5,1,2,0,2
18185_1,,,,2,2,1,3
18187_0,,,,2,2,1,3
C(C(CO)C1(C)CCC(O1)=O)=O,,,5,1,3,0,3
18187_1,,,,2,2,1,3
18189_0,,,,2,2,1,3
C(CC(C(C1C[CH]C(O1)=O)=O)O)=O,,,5,1,1,0,1
18191_0,,,,2,2,1,3
C(C(C1C[CH]C(O1)=O)(CC=O)O)=O,,,5,1,1,0,1
18193_0,,,,2,2,1,3
C1(CCC(C(C(CC=O)O)=O)O1)=O,,,5,1,1,0,1
18195_0,,,,2,2,1,3
C1(CCC(C(C=O)(CC=O)O)O1)=O,,,5,1,1,0,1
18197_0,,,,2,2,1,3
C1(C(C=O)C(C(C(CO)O1)=O)O)=O,,,5,1,2,0,2
18197_1,,,,2,2,1,3
18199_0,,,,2,2,1,3
C(C1(COC(C(C1CO)=O)=O)O)=O,,,5,1,2,0,2
18199_1,,,,2,2,1,3
18201_0,,,,2,2,1,3
C(CC1(COC(C(C1O)O)=O)O)=O,,,5,1,1,0,1
18203_0,,,,2,2,1,3
C1(C(C(C(OC1C(C)O)=O)O)O)=O,,,5,1,2,0,2
18203_1,,,,2,2,1,3
18205_0,,,,2,2,1,3
C(C1C(C(C(C(O1)=O)O)O)=O)(O)=O,,,5,1,2,0,2
18205_1,,,,2,2,1,3
18207_0,,,,2,2,1,3
C1(C(C(C(OC1CO)=O)O)O)=O,,,5,1,4,0,4
18207_1,,,,2,2,1,3
18209_0,,,,2,2,1,3
C1(C(C)(C(C(C(CO)O1)=O)O)O)=O,,,5,1,2,0,2
18209_1,,,,2,2,1,3
18211_0,,,,2,2,1,3
C1(C(CO)OC(C(C1CO)=O)=O)=O,,,5,1,2,0,2
18211_1,,,,2,2,1,3
18213_0,,,,2,2,1,3
C(C1COC(C(C1CO)=O)=O)(O)=O,,,5,1,1,0,1
18215_0,,,,2,2,1,3
C(CC(C1C(C)OC([CH]C1)=O)O)=O,,,5,1,1,0,1
18217_0,,,,2,2,1,3
C1(CCC(C(CC=O)O)C(C)O1)=O,,,5,1,1,0,1
18219_0,,,,2,2,1,3
C(CC(CC1CC[CH]C(O1)=O)O)=O,,,5,1,1,0,1
18221_0,,,,2,2,1,3
C(C(C1CC[CH]C(O1)=O)C(C)O)=O,,,5,1,2,0,2
18221_1,,,,2,2,1,3
18223_0,,,,2,2,1,3
C(C(C(O)=O)C1CC[CH]C(O1)=O)=O,,,5,1,2,0,2
18223_1,,,,2,2,1,3
18225_0,,,,2,2,1,3
C(C(CO)C1CC[CH]C(O1)=O)=O,,,5,1,3,0,3
18225_1,,,,2,2,1,3
18227_0,,,,2,2,1,3
C(C(C1CC[CH]C(O1)=O)C(C=O)O)=O,,,5,1,2,0,2
18227_1,,,,2,2,1,3
18229_0,,,,2,2,1,3
C1(CCCC(CC(CC=O)O)O1)=O,,,5,1,1,0,1
18231_0,,,,2,2,1,3
C(C(C1CCCC(O1)=O)C(C)O)=O,,,5,1,2,0,2
18231_1,,,,2,2,1,3
18233_0,,,,2,2,1,3
C(C(C(O)=O)C1CCCC(O1)=O)=O,,,5,1,2,0,2
18233_1,,,,2,2,1,3
18235_0,,,,2,2,1,3
C(C(CO)C1CCCC(O1)=O)=O,,,5,1,3,0,3
18235_1,,,,2,2,1,3
18237_0,,,,2,2,1,3
C1(C(C(CC=O)O)C[CH]C(O1)=O)=O,,,5,1,1,0,1
18239_0,,,,2,2,1,3
C1(C(CCC(O1)=O)C(CC=O)O)=O,,,5,1,1,0,1
18241_0,,,,2,2,1,3
C1(C(C(CO)C(CC(C)O1)O)=O)=O,,,5,1,2,0,2
18241_1,,,,2,2,1,3
18243_0,,,,2,2,1,3
C1(CC(C(C(C(O1)=O)=O)CO)O)=O,,,5,1,2,0,2
18243_1,,,,2,2,1,3
18245_0,,,,2,2,1,3
C1(C(C(C(C(OC1)=O)=O)CO)O)=O,,,5,1,2,0,2
18245_1,,,,2,2,1,3
18247_0,,,,2,2,1,3
C1(C(CC(C(OC1CO)=O)=O)O)=O,,,5,1,2,0,2
18247_1,,,,2,2,1,3
18249_0,,,,2,2,1,3
C1(C(COC(C(C1CO)=O)=O)O)=O,,,5,1,2,0,2
18249_1,,,,2,2,1,3
18251_0,,,,2,2,1,3
C1(C(CC[CH]C(O1)=O)(CC=O)O)=O,,,5,1,1,0,1
18253_0,,,,2,2,1,3
[CH]1C(OC(C(C(C(C)O)C1)=O)=O)=O,,,5,1,2,0,2
18255_0,,,,2,2,1,3
C(C1C(C(OC([CH]C1)=O)=O)=O)(O)=O,,,5,1,2,0,2
18257_0,,,,2,2,1,3
[CH]1C(OC(C(C(CO)C1)=O)=O)=O,,,5,1,2,0,2
18259_0,,,,2,2,1,3
C(C(C1C(C(OC([CH]C1)=O)=O)=O)O)=O,,,5,1,1,0,1
18261_0,,,,2,2,1,3
C1(CCCC(C(O1)=O)(CC=O)O)=O,,,5,1,1,0,1
18263_0,,,,2,2,1,3
C1(CCC(C(C(O1)=O)=O)C(C)O)=O,,,5,1,2,0,2
18265_0,,,,2,2,1,3
C1(CCC(C(O)=O)C(C(O1)=O)=O)=O,,,5,1,2,0,2
18267_0,,,,2,2,1,3
C1(CCC(C(C(O1)=O)=O)CO)=O,,,5,1,2,0,2
18269_0,,,,2,2,1,3
C(C(CO)C(C)CC(CC=O)O)=O,,,5,1,3,0,3
18271_0,,,,2,2,1,3
C(CC(C(CO)C(C)CC=O)O)=O,,,5,1,2,0,2
