Id,Label,timeset,gen,type,weighted indegree,weighted outdegree,Weighted Degree
4_0,,,,2,1,2,3
C(CO)=O,,,1,1,362,565,927
C(C(C(CO)O)O)=O,,,1,1,41,47,88
4_1,,,,2,1,2,3
6_0,,,,2,1,1,2
C(CO)(C(C(C(CO)O)O)O)=O,,,1,1,14,12,26
9_0,,,,2,3,2,5
C(C(C(C(C(CO)O)O)O)O)(O)=O,,,1,1,799,13,812
C(C(C(C(C(CO)O)O)O)O)O,,,1,1,500,5,505
9_1,,,,2,3,2,5
11_0,,,,2,1,2,3
O,,,0,1,2983,2208,5191
C(C(CC(C(CO)O)O)=O)=O,,,1,1,16,18,34
13_0,,,,2,1,2,3
C(CC(C(C(CO)O)O)=O)=O,,,1,1,19,19,38
15_0,,,,2,1,2,3
C(C(C(CC(CO)O)=O)O)=O,,,1,1,16,16,32
17_0,,,,2,1,2,3
C(CC(C=O)O)(C(CO)O)=O,,,1,1,22,20,42
19_0,,,,2,1,2,3
C(C(C(C=O)O)O)(CCO)=O,,,1,1,23,22,45
21_0,,,,2,1,2,3
C(C(C(CC(CO)=O)O)O)=O,,,1,1,21,21,42
23_0,,,,2,1,2,3
C(C(C(C(C(C)=O)O)O)O)=O,,,1,1,21,21,42
25_0,,,,2,1,2,3
C(CC(C(C(C=O)O)O)O)=O,,,1,1,23,25,48
27_0,,,,2,1,1,2
C(C(C1C(C(C(O)O1)O)O)O)O,,,1,1,5,7,12
29_0,,,,2,1,1,2
C(C1C(C(C(C(O)O1)O)O)O)O,,,1,1,5,7,12
31_0,,,,2,1,1,2
C1C(C(C(C(C(O)O1)O)O)O)O,,,1,1,7,9,16
33_0,,,,2,1,1,2
C1(C(C(C(C1CO)O)O)O)=O,,,2,1,19,17,36
33_1,,,,2,1,1,2
35_0,,,,2,1,1,2
C1(C(C(C(C(C1)O)O)O)O)=O,,,2,1,17,16,33
35_1,,,,2,1,1,2
36_0,,,,2,1,1,2
38_0,,,,2,1,1,2
C(C1C(C(C(C1O)O)O)O)=O,,,2,1,11,12,23
38_1,,,,2,1,1,2
39_0,,,,2,2,1,3
39_1,,,,2,2,1,3
40_0,,,,2,2,1,3
C(C(C(C(C(CO)O)O)O)O)=O,,,0,1,15,1296,1311
40_1,,,,2,2,1,3
42_0,,,,2,2,1,3
C(C(CC(C(CO)O)O)O)(O)=O,,,2,1,10,10,20
42_1,,,,2,2,1,3
44_0,,,,2,1,2,3
C(C(C(C(C(CO)O)O)O)=O)=O,,,2,1,15,19,34
45_0,,,,2,1,2,3
45_1,,,,2,1,2,3
48_0,,,,2,1,2,3
C(CO)(CO)=O,,,2,1,90,186,276
C(C(CO)O)=O,,,2,1,126,195,321
48_1,,,,2,1,2,3
50_0,,,,2,1,2,3
C(C(C)=O)=O,,,2,1,151,419,570
52_0,,,,2,1,2,3
C(CC(CO)=O)=O,,,2,1,81,178,259
52_1,,,,2,1,2,3
54_0,,,,2,1,2,3
C(C(C(C)=O)O)=O,,,2,1,78,151,229
57_0,,,,2,1,2,3
C(C=O)=O,,,2,1,169,247,416
C(C)(C(CO)O)=O,,,2,1,70,124,194
60_0,,,,2,1,2,3
C(C(CC(CO)=O)O)=O,,,2,1,39,41,80
C=O,,,2,1,666,1551,2217
60_1,,,,2,1,2,3
62_0,,,,2,1,2,3
C(C(CCO)=O)=O,,,2,1,64,128,192
62_1,,,,2,1,2,3
64_0,,,,2,1,2,3
C(CO)(CCO)=O,,,2,1,72,148,220
64_1,,,,2,1,2,3
66_0,,,,2,1,2,3
C(C(C(C(C)=O)O)O)=O,,,2,1,45,43,88
67_0,,,,2,1,2,3
67_1,,,,2,1,2,3
70_0,,,,2,1,2,3
C(C(C=O)O)=O,,,2,1,99,188,287
C(C)(CO)=O,,,2,1,190,396,586
71_0,,,,2,1,2,3
71_1,,,,2,1,2,3
72_0,,,,2,1,2,3
72_1,,,,2,1,2,3
74_0,,,,2,1,2,3
C(CC(C=O)O)=O,,,2,1,82,154,236
74_1,,,,2,1,2,3
77_0,,,,2,1,2,3
C(C(C(C=O)O)O)=O,,,2,1,35,43,78
C(C)=O,,,2,1,283,1309,1592
78_0,,,,2,1,1,2
80_0,,,,2,1,1,2
C(CO)(C(CO)O)=O,,,2,1,56,67,123
81_0,,,,2,1,1,2
83_0,,,,2,1,1,2
C(C(C(CO)O)O)(C(CO)O)=O,,,2,1,15,13,28
85_0,,,,2,1,1,2
C(CC(C(C(CO)O)=O)O)=O,,,2,1,21,20,41
87_0,,,,2,1,1,2
C(C(CO)=O)(CC(CO)O)=O,,,2,1,15,15,30
89_0,,,,2,1,1,2
C(C(C(CC(CO)O)O)=O)=O,,,2,1,12,15,27
91_0,,,,2,1,1,2
C(C(CO)O)(CC(CO)=O)=O,,,2,1,19,17,36
93_0,,,,2,1,1,2
C(C(CC(C(CO)=O)O)O)=O,,,2,1,16,16,32
95_0,,,,2,1,1,2
C(CCO)(C(C(CO)=O)O)=O,,,2,1,16,14,30
97_0,,,,2,1,1,2
C(C(C(C(CCO)O)=O)O)=O,,,2,1,13,13,26
99_0,,,,2,1,1,2
C(CO)(C(CC(CO)=O)O)=O,,,2,1,21,19,40
101_0,,,,2,1,1,2
C(C(C(CC(C=O)O)O)O)=O,,,2,1,21,21,42
103_0,,,,2,1,1,2
C(C)(C(C(C(CO)=O)O)O)=O,,,2,1,24,21,45
105_0,,,,2,1,1,2
C(C(C(C=O)O)O)(C(C)O)=O,,,2,1,21,19,40
107_0,,,,2,1,1,2
C(CC(C(C(CO)=O)O)O)=O,,,2,1,21,21,42
109_0,,,,2,3,2,5
C(CO)O,,,2,1,4,16,20
111_0,,,,2,3,2,5
C(C(C(CO)O)O)O,,,2,1,4,3,7
113_0,,,,2,3,2,5
C(CO)(CC(C(CO)O)O)=O,,,2,1,16,14,30
115_0,,,,2,3,2,5
C(C(C(CO)O)O)(CCO)=O,,,2,1,18,15,33
117_0,,,,2,3,2,5
C(C(CO)O)(CC(CO)O)=O,,,2,1,18,15,33
118_0,,,,2,3,2,5
119_0,,,,2,3,2,5
120_0,,,,2,3,2,5
122_0,,,,2,3,2,5
C(C)(C(C(C(CO)O)O)O)=O,,,2,1,17,15,32
124_0,,,,2,3,2,5
C(CC(C(C(CO)O)O)O)=O,,,2,1,15,16,31
126_0,,,,2,3,2,5
C(C(C(C(CCO)O)O)O)=O,,,2,1,15,15,30
128_0,,,,2,3,2,5
C(CO)(O)=O,,,2,1,35,88,123
130_0,,,,2,3,2,5
C(C(C(CO)O)O)(O)=O,,,2,1,17,17,34
132_0,,,,2,3,2,5
C(C(CC(C(CO)O)O)=O)(O)=O,,,2,1,10,13,23
134_0,,,,2,3,2,5
C(CC(C(C(CO)O)O)=O)(O)=O,,,2,1,11,14,25
136_0,,,,2,3,2,5
C(C(C(CC(CO)O)=O)O)(O)=O,,,2,1,12,12,24
138_0,,,,2,3,2,5
C(CC(C(O)=O)O)(C(CO)O)=O,,,2,1,12,12,24
140_0,,,,2,3,2,5
C(C(C(C(O)=O)O)O)(CCO)=O,,,2,1,13,12,25
142_0,,,,2,3,2,5
C(C(C(CC(CO)=O)O)O)(O)=O,,,2,1,12,11,23
144_0,,,,2,3,2,5
C(C(C(C(C(C)=O)O)O)O)(O)=O,,,2,1,14,13,27
146_0,,,,2,3,2,5
C(CC(C(C(C(O)=O)O)O)O)=O,,,2,1,16,17,33
148_0,,,,2,3,2,5
C(CC(C(C(C=O)O)O)O)(O)=O,,,2,1,12,15,27
150_0,,,,2,1,1,2
C1(CC(C(C1(CO)O)O)O)=O,,,2,1,13,15,28
150_1,,,,2,1,1,2
152_0,,,,2,1,1,2
C(C1(C(C(CC1O)O)O)O)=O,,,2,1,12,16,28
152_1,,,,2,1,1,2
154_0,,,,2,2,1,3
C(C(C(CO)O)(C(CO)O)O)=O,,,2,1,7,9,16
154_1,,,,2,2,1,3
155_0,,,,2,1,2,3
156_0,,,,2,1,2,3
157_0,,,,2,1,2,3
158_0,,,,2,1,2,3
159_0,,,,2,1,2,3
160_0,,,,2,1,2,3
161_0,,,,2,1,2,3
162_0,,,,2,1,2,3
163_0,,,,2,1,2,3
164_0,,,,2,1,2,3
165_0,,,,2,1,2,3
166_0,,,,2,1,2,3
167_0,,,,2,1,2,3
168_0,,,,2,1,2,3
169_0,,,,2,1,2,3
170_0,,,,2,1,2,3
171_0,,,,2,1,2,3
172_0,,,,2,1,2,3
173_0,,,,2,1,2,3
174_0,,,,2,1,2,3
175_0,,,,2,1,2,3
176_0,,,,2,1,2,3
177_0,,,,2,1,2,3
178_0,,,,2,1,2,3
180_0,,,,2,1,2,3
C(CCO)(CC(C=O)=O)=O,,,2,1,21,28,49
182_0,,,,2,1,2,3
C(CO)(CCC(C=O)=O)=O,,,2,1,21,28,49
184_0,,,,2,1,2,3
C(C)(C(CC(C=O)=O)O)=O,,,2,1,22,27,49
186_0,,,,2,1,2,3
C(CC(CC(C=O)=O)O)=O,,,2,1,21,30,51
188_0,,,,2,1,2,3
C(CC(C(CCO)=O)=O)=O,,,2,1,21,27,48
190_0,,,,2,1,2,3
C(CC(CC(CO)=O)=O)=O,,,2,1,24,32,56
192_0,,,,2,1,2,3
C(CC(C(C(C)=O)O)=O)=O,,,2,1,22,27,49
194_0,,,,2,1,2,3
C(CC(C(CC=O)O)=O)=O,,,2,1,26,33,59
196_0,,,,2,1,2,3
C(C(C=O)O)(CC(C)=O)=O,,,2,1,22,27,49
198_0,,,,2,1,2,3
C(C(C(CCC=O)=O)O)=O,,,2,1,22,27,49
200_0,,,,2,1,2,3
C(C(CC(C(C)=O)=O)O)=O,,,2,1,21,25,46
202_0,,,,2,1,2,3
C(CC(CC(C=O)O)=O)=O,,,2,1,26,32,58
203_0,,,,2,1,2,3
204_0,,,,2,1,2,3
205_0,,,,2,1,2,3
206_0,,,,2,1,2,3
207_0,,,,2,1,2,3
208_0,,,,2,1,2,3
209_0,,,,2,1,2,3
210_0,,,,2,1,2,3
211_0,,,,2,1,2,3
212_0,,,,2,1,2,3
213_0,,,,2,1,2,3
214_0,,,,2,1,2,3
216_0,,,,2,1,2,3
C1(CC(C(C(CO)O)O1)O)=O,,,2,1,9,4,13
218_0,,,,2,1,2,3
C1(COC(C(CO)O)C1O)=O,,,2,1,11,9,20
220_0,,,,2,1,2,3
C1(C(O)OC(C(CO)O)C1)=O,,,2,1,10,10,20
222_0,,,,2,1,2,3
C1(C(C(CO)O)OC(C1)O)=O,,,2,1,12,13,25
224_0,,,,2,1,2,3
C(C)(C1C(C(C(O1)O)O)O)=O,,,2,1,11,12,23
226_0,,,,2,1,2,3
C(CC1C(C(C(O)O1)O)O)=O,,,2,1,9,13,22
228_0,,,,2,1,2,3
C1(CC(C(C(CO)O1)O)O)=O,,,2,1,8,5,13
230_0,,,,2,1,2,3
C1(COC(CO)C(C1O)O)=O,,,2,1,12,10,22
232_0,,,,2,1,2,3
C1(C(O)OC(CO)C(C1)O)=O,,,2,1,9,9,18
234_0,,,,2,1,2,3
C1(C(C(CO)OC(C1)O)O)=O,,,2,1,9,10,19
236_0,,,,2,1,2,3
C1(C(C(O)OC(CO)C1)O)=O,,,2,1,9,12,21
238_0,,,,2,1,2,3
C1(C(CO)OC(C(C1)O)O)=O,,,2,1,11,12,23
240_0,,,,2,1,2,3
C1(CC(C(C(CO1)O)O)O)=O,,,2,1,8,8,16
242_0,,,,2,1,2,3
C1(COCC(C(C1O)O)O)=O,,,2,1,14,12,26
244_0,,,,2,1,2,3
C1(C(O)OCC(C(C1)O)O)=O,,,2,1,11,11,22
246_0,,,,2,1,2,3
C1(C(C(COC(C1)O)O)O)=O,,,2,1,12,13,25
248_0,,,,2,1,2,3
C1(C(C(O)OCC(C1)O)O)=O,,,2,1,10,13,23
250_0,,,,2,1,2,3
C1(C(COC(C(C1)O)O)O)=O,,,2,1,11,12,23
252_0,,,,2,1,2,3
C1(C(C(C(O)OCC1)O)O)=O,,,2,1,13,14,27
254_0,,,,2,1,2,3
C1(COC(C(C(C1)O)O)O)=O,,,2,1,11,13,24
256_0,,,,2,1,2,3
C(C(CO)O)=CC(C=O)=O,,,2,1,8,14,22
258_0,,,,2,1,2,3
C(C(C(C=CCO)=O)O)=O,,,2,1,13,18,31
260_0,,,,2,1,2,3
C(C=CC(C(CO)O)=O)=O,,,2,1,21,28,49
262_0,,,,2,1,2,3
C(C(C(C(C=C)=O)O)O)=O,,,2,1,27,31,58
264_0,,,,2,1,2,3
C(C(C=CC(CO)=O)O)=O,,,2,1,17,23,40
266_0,,,,2,1,2,3
C(C(C(C=CC=O)O)O)=O,,,2,1,20,25,45
267_0,,,,2,2,1,3
268_0,,,,2,2,1,3
269_0,,,,2,2,1,3
270_0,,,,2,2,1,3
271_0,,,,2,2,1,3
272_0,,,,2,2,1,3
273_0,,,,2,2,1,3
274_0,,,,2,2,1,3
275_0,,,,2,2,1,3
277_0,,,,2,1,1,2
C1C(C(C(O)O1)O)O,,,2,1,3,5,8
279_0,,,,2,1,1,2
C(C1(C(C(C(CO)O1)O)O)O)O,,,2,1,4,5,9
280_0,,,,2,1,1,2
282_0,,,,2,1,1,2
C(C1(CC(C(CO)O1)O)O)=O,,,2,1,4,7,11
283_0,,,,2,1,1,2
285_0,,,,2,1,1,2
C(CC1(C(C(CO1)O)O)O)=O,,,2,1,8,13,21
287_0,,,,2,1,1,2
C(C(C1(CC(CO1)O)O)O)=O,,,2,1,7,12,19
289_0,,,,2,1,1,2
C(C1C(CC(CO)(O1)O)O)=O,,,2,1,8,11,19
291_0,,,,2,1,1,2
C(C1C(C(C(C)(O1)O)O)O)=O,,,2,1,9,12,21
292_0,,,,2,1,1,2
294_0,,,,2,1,1,2
C(C(C1C(CC(O)O1)O)O)=O,,,2,1,8,10,18
295_0,,,,2,1,1,2
297_0,,,,2,1,1,2
C1C(C(C(C(CO)(O)O1)O)O)O,,,2,1,6,7,13
298_0,,,,2,1,1,2
300_0,,,,2,1,1,2
C(C1(CC(C(CO1)O)O)O)=O,,,2,1,6,9,15
301_0,,,,2,1,1,2
302_0,,,,2,1,1,2
303_0,,,,2,1,1,2
305_0,,,,2,1,1,2
C(C1C(C(CC(O1)O)O)O)=O,,,2,1,10,12,22
306_0,,,,2,1,1,2
307_0,,,,2,1,1,2
308_0,,,,2,1,1,2
309_0,,,,2,1,1,2
310_0,,,,2,1,1,2
311_0,,,,2,1,1,2
312_0,,,,2,1,1,2
313_0,,,,2,1,1,2
314_0,,,,2,1,1,2
316_0,,,,2,1,2,3
C1(C(C(C(C(CO)O)O1)O)O)=O,,,2,1,9,5,14
318_0,,,,2,1,2,3
C1(C(C(C(C(CO)O1)O)O)O)=O,,,2,1,8,6,14
320_0,,,,2,1,2,3
C1(C(C(C(C(CO1)O)O)O)O)=O,,,2,1,9,9,18
322_0,,,,2,1,1,2
C1(C(C(C(C1)O)O)O)=O,,,3,1,8,32,40
322_1,,,,2,1,1,2
323_0,,,,2,1,1,2
325_0,,,,2,1,1,2
C1(C(C(C(CC1O)O)O)O)=O,,,3,1,5,14,19
325_1,,,,2,1,1,2
327_0,,,,2,1,1,2
C1(C(C(C(C1)O)(CO)O)O)=O,,,3,1,8,15,23
327_1,,,,2,1,1,2
329_0,,,,2,1,1,2
C1(C(CC(CO)(C1O)O)O)=O,,,3,1,3,13,16
329_1,,,,2,1,1,2
331_0,,,,2,1,1,2
C1(C(C(C(CO)(C1)O)O)O)=O,,,3,1,8,16,24
333_0,,,,2,1,1,2
C1(C(C(C(C)(C1O)O)O)O)=O,,,3,1,6,15,21
333_1,,,,2,1,1,2
335_0,,,,2,1,1,2
C1(C(C(CC(C1O)O)O)O)=O,,,3,1,4,8,12
335_1,,,,2,1,1,2
337_0,,,,2,1,1,2
C1(C(CO)C(C(C1)=O)O)=O,,,3,1,6,26,32
337_1,,,,2,1,1,2
339_0,,,,2,1,1,2
C1(CCC(C(C1O)O)=O)=O,,,3,1,3,15,18
339_1,,,,2,1,1,2
341_0,,,,2,1,1,2
C(C1(CCC(C1O)=O)O)=O,,,3,1,5,22,27
341_1,,,,2,1,1,2
343_0,,,,2,1,1,2
C1(CC(C(CC1O)=O)O)=O,,,3,1,2,14,16
345_0,,,,2,1,1,2
C(C1(CC(C(C1)=O)O)O)=O,,,3,1,3,21,24
347_0,,,,2,1,1,2
C(C1C(CC(C1O)=O)O)=O,,,3,1,7,27,34
347_1,,,,2,1,1,2
349_0,,,,2,1,1,2
C1(C(CC(C1CO)O)=O)=O,,,3,1,4,23,27
349_1,,,,2,1,1,2
351_0,,,,2,1,1,2
C1(CC(C(C(C1)=O)O)O)=O,,,3,1,5,30,35
351_1,,,,2,1,1,2
353_0,,,,2,1,1,2
C1(CC(CC(C1O)=O)O)=O,,,3,1,2,17,19
354_0,,,,2,1,1,2
354_1,,,,2,1,1,2
356_0,,,,2,1,1,2
C(C1C(C(CC1O)O)=O)=O,,,3,1,5,20,25
356_1,,,,2,1,1,2
357_0,,,,2,1,1,2
359_0,,,,2,1,1,2
C(C1C(C(C(C1)=O)O)O)=O,,,3,1,4,28,32
361_0,,,,2,1,1,2
C1(C(CC(C(C1)O)O)=O)=O,,,3,1,2,13,15
363_0,,,,2,1,1,2
C(C1C(CC(C1O)O)=O)=O,,,3,1,5,25,30
363_1,,,,2,1,1,2
365_0,,,,2,1,1,2
C1C(C(C(C(C=1)=O)O)O)O,,,3,1,4,21,25
365_1,,,,2,1,1,2
367_0,,,,2,2,1,3
C1(C(C(C(C(C1CO)O)O)O)O)=O,,,3,1,6,16,22
367_1,,,,2,2,1,3
369_0,,,,2,2,1,3
C(CO)(C(C(CO)(CO)O)O)=O,,,3,1,2,7,9
369_1,,,,2,2,1,3
370_0,,,,2,2,1,3
370_1,,,,2,2,1,3
371_0,,,,2,2,1,3
371_1,,,,2,2,1,3
373_0,,,,2,2,1,3
C(C(C)(C(C(CO)=O)O)O)=O,,,3,1,10,17,27
373_1,,,,2,2,1,3
375_0,,,,2,2,1,3
C(C(CC(CO)(CO)O)=O)=O,,,3,1,3,13,16
377_0,,,,2,2,1,3
C(CO)(CC(C(C(CO)=O)O)O)=O,,,3,1,6,16,22
377_1,,,,2,2,1,3
379_0,,,,2,2,1,3
C(CC(CO)(C(C(CO)=O)O)O)=O,,,3,1,3,15,18
379_1,,,,2,2,1,3
381_0,,,,2,2,1,3
C(C(C(CO)=O)C(CO)(CO)O)=O,,,3,1,3,9,12
381_1,,,,2,2,1,3
383_0,,,,2,2,1,3
C(CC(C(C(CO)(CO)O)O)=O)=O,,,3,1,5,10,15
383_1,,,,2,2,1,3
385_0,,,,2,2,1,3
C(C)(C(C(C(C(CO)=O)O)O)O)=O,,,3,1,6,17,23
385_1,,,,2,2,1,3
387_0,,,,2,2,1,3
C(C(C(C)(C(C(CO)=O)O)O)O)=O,,,3,1,5,16,21
387_1,,,,2,2,1,3
389_0,,,,2,2,1,3
C(C(C(CC(CO)(CO)O)=O)O)=O,,,3,1,2,9,11
391_0,,,,2,2,1,3
C(C(C(C(CO)=O)O)O)=O,,,3,1,11,34,45
391_1,,,,2,2,1,3
393_0,,,,2,2,1,3
C(CO)(C(C(C)(C(CO)O)O)O)=O,,,3,1,3,11,14
393_1,,,,2,2,1,3
395_0,,,,2,2,1,3
C(C(CO)O)(CC(CO)(CO)O)=O,,,3,1,5,9,14
396_0,,,,2,2,1,3
396_1,,,,2,2,1,3
398_0,,,,2,2,1,3
C(C(C(C(CCO)=O)O)O)(CO)=O,,,3,1,7,17,24
398_1,,,,2,2,1,3
400_0,,,,2,2,1,3
C(C(CCO)(C(C(CO)=O)O)O)=O,,,3,1,3,15,18
400_1,,,,2,2,1,3
402_0,,,,2,2,1,3
C(C(C(CO)C(CO)(CO)O)=O)=O,,,3,1,4,12,16
402_1,,,,2,2,1,3
404_0,,,,2,2,1,3
C(CO)(C(C(CO)(CCO)O)O)=O,,,3,1,4,10,14
404_1,,,,2,2,1,3
406_0,,,,2,2,1,3
C(C(C(CO)(CO)O)O)(CCO)=O,,,3,1,5,8,13
406_1,,,,2,2,1,3
408_0,,,,2,2,1,3
C(CO)(C(CO)C(CO)(CO)O)=O,,,3,1,6,9,15
408_1,,,,2,2,1,3
410_0,,,,2,2,1,3
C(C(C(C(C(CO)=O)O)O)O)=O,,,3,1,6,18,24
410_1,,,,2,2,1,3
412_0,,,,2,2,1,3
C(CO)(C(C(CO)(C)O)O)=O,,,3,1,8,12,20
412_1,,,,2,2,1,3
414_0,,,,2,2,1,3
C(CO)(CC(CO)(CO)O)=O,,,3,1,7,10,17
416_0,,,,2,2,1,3
C(C)(C(C(CO)(CO)O)O)=O,,,3,1,7,10,17
416_1,,,,2,2,1,3
418_0,,,,2,2,1,3
C(CC(C(C(C(CO)=O)O)O)O)=O,,,3,1,4,20,24
418_1,,,,2,2,1,3
420_0,,,,2,2,1,3
C(C(CC(C(C(CO)=O)O)O)O)=O,,,3,1,4,18,22
420_1,,,,2,2,1,3
422_0,,,,2,2,1,3
C(C(C(CO)(CO)O)C(C=O)O)=O,,,3,1,5,13,18
422_1,,,,2,2,1,3
424_0,,,,2,2,1,3
C(CO)(C(C(C)O)O)=O,,,3,1,7,30,37
424_1,,,,2,2,1,3
426_0,,,,2,2,1,3
C(CC(CO)(CO)O)=O,,,3,1,4,20,24
427_0,,,,2,2,1,3
429_0,,,,2,2,1,3
C(C(C(CO)=O)C(C(CO)O)O)=O,,,3,1,5,14,19
429_1,,,,2,2,1,3
431_0,,,,2,2,1,3
C(CC(C(C(C(CO)O)O)O)=O)=O,,,3,1,6,15,21
431_1,,,,2,2,1,3
433_0,,,,2,2,1,3
C(C(C(CC(C(CO)O)O)=O)O)=O,,,3,1,4,13,17
435_0,,,,2,2,1,3
C(C(CO)O)(CC(C(CO)O)O)=O,,,3,1,6,13,19
437_0,,,,2,2,1,3
C(C(C(CO)C(C(CO)O)O)=O)=O,,,3,1,12,17,29
437_1,,,,2,2,1,3
439_0,,,,2,2,1,3
C(C(C(C(CO)O)O)O)(CCO)=O,,,3,1,7,13,20
439_1,,,,2,2,1,3
441_0,,,,2,2,1,3
C(CO)(C(CO)C(C(CO)O)O)=O,,,3,1,8,13,21
441_1,,,,2,2,1,3
442_0,,,,2,2,1,3
443_0,,,,2,2,1,3
443_1,,,,2,2,1,3
445_0,,,,2,2,1,3
C(C(C(C(CO)O)O)C(C=O)O)=O,,,3,1,7,18,25
445_1,,,,2,2,1,3
447_0,,,,2,2,1,3
C(CC(C(CO)O)O)=O,,,3,1,6,24,30
448_0,,,,2,2,1,3
450_0,,,,2,2,1,3
C(C(C)(CC(C=O)=O)O)=O,,,3,1,3,20,23
452_0,,,,2,2,1,3
C(CO)(CC(CC(C=O)=O)O)=O,,,3,1,5,19,24
454_0,,,,2,2,1,3
C(CC(CO)(CC(C=O)=O)O)=O,,,3,1,2,19,21
456_0,,,,2,2,1,3
C(C(C(CO)=O)C(C(C)=O)O)=O,,,3,1,6,16,22
456_1,,,,2,2,1,3
458_0,,,,2,2,1,3
C(C(C)(C(C=O)C(CO)=O)O)=O,,,3,1,5,15,20
458_1,,,,2,2,1,3
460_0,,,,2,2,1,3
C(CC(C(C(C(C)=O)O)O)=O)=O,,,3,1,7,21,28
460_1,,,,2,2,1,3
462_0,,,,2,2,1,3
C(C(C)(C(C(CC=O)=O)O)O)=O,,,3,1,4,17,21
462_1,,,,2,2,1,3
464_0,,,,2,2,1,3
C(C)(C(C(CC(C=O)=O)O)O)=O,,,3,1,5,20,25
466_0,,,,2,2,1,3
C(C(C(C)(CC(C=O)=O)O)O)=O,,,3,1,4,19,23
468_0,,,,2,2,1,3
C(C(C(CC(C(C)=O)O)=O)O)=O,,,3,1,3,16,19
470_0,,,,2,2,1,3
C(C(C)(CC(C(C=O)O)=O)O)=O,,,3,1,1,14,15
472_0,,,,2,2,1,3
C(C(CC(C=O)=O)O)=O,,,3,1,9,35,44
474_0,,,,2,2,1,3
C(C(CC(C)(C(CO)O)O)=O)=O,,,3,1,2,16,18
476_0,,,,2,2,1,3
C(CC(C(C)=O)O)(C(CO)O)=O,,,3,1,6,15,21
478_0,,,,2,2,1,3
C(C(C)(CC(C(CO)O)=O)O)=O,,,3,1,4,15,19
479_0,,,,2,2,1,3
481_0,,,,2,2,1,3
C(C(CC(C=O)=O)O)(CCO)=O,,,3,1,4,17,21
483_0,,,,2,2,1,3
C(C(CCO)(CC(C=O)=O)O)=O,,,3,1,1,15,16
485_0,,,,2,2,1,3
C(C(C(C(C=O)=O)CO)O)(C)=O,,,3,1,5,18,23
485_1,,,,2,2,1,3
487_0,,,,2,2,1,3
C(C(C)(C(C(C=O)=O)CO)O)=O,,,3,1,4,17,21
487_1,,,,2,2,1,3
489_0,,,,2,2,1,3
C(C(CC(CO)(CCO)O)=O)=O,,,3,1,3,15,18
491_0,,,,2,2,1,3
C(C(C(C(CCO)=O)O)O)(C)=O,,,3,1,8,16,24
491_1,,,,2,2,1,3
493_0,,,,2,2,1,3
C(C(C)(C(C(CCO)=O)O)O)=O,,,3,1,5,15,20
493_1,,,,2,2,1,3
495_0,,,,2,2,1,3
C(CO)(C(CO)C(C(C)=O)O)=O,,,3,1,8,15,23
495_1,,,,2,2,1,3
497_0,,,,2,2,1,3
C(C(C)(C(C(CO)=O)CO)O)=O,,,3,1,6,15,21
497_1,,,,2,2,1,3
499_0,,,,2,2,1,3
C(C(C(CC(C=O)=O)O)O)=O,,,3,1,7,23,30
501_0,,,,2,2,1,3
C(C(CC(C)(CO)O)=O)=O,,,3,1,4,20,24
503_0,,,,2,2,1,3
C(C)(C(CC(CO)=O)O)=O,,,3,1,9,30,39
505_0,,,,2,2,1,3
C(C(C)(CC(CO)=O)O)=O,,,3,1,6,24,30
507_0,,,,2,2,1,3
C(C)(C(C(C(C)=O)O)O)=O,,,3,1,7,16,23
507_1,,,,2,2,1,3
509_0,,,,2,2,1,3
C(C(C)(C(C(C)=O)O)O)=O,,,3,1,7,22,29
509_1,,,,2,2,1,3
511_0,,,,2,2,1,3
C(CC(C(CC(C=O)=O)O)O)=O,,,3,1,3,24,27
513_0,,,,2,2,1,3
C(C(CC(CC(C=O)=O)O)O)=O,,,3,1,2,20,22
515_0,,,,2,2,1,3
C(C(C(C=O)C(C(C)=O)O)O)=O,,,3,1,6,18,24
515_1,,,,2,2,1,3
517_0,,,,2,2,1,3
C(C(C(C=O)C(C=O)(C)O)O)=O,,,3,1,5,17,22
517_1,,,,2,2,1,3
519_0,,,,2,2,1,3
C(C(C(C(CC(C=O)=O)O)O)O)=O,,,3,1,3,23,26
521_0,,,,2,2,1,3
C(C(CC(C)O)=O)=O,,,3,1,10,59,69
523_0,,,,2,2,1,3
C(CC(C(C)=O)O)=O,,,3,1,11,82,93
525_0,,,,2,2,1,3
C(C(C)(CC=O)O)=O,,,3,1,6,58,64
527_0,,,,2,2,1,3
C(C(CC(CO)(C(CO)O)O)=O)=O,,,3,1,4,14,18
529_0,,,,2,2,1,3
C(C(C(C(C(CO)O)=O)O)O)(C)=O,,,3,1,8,18,26
529_1,,,,2,2,1,3
531_0,,,,2,2,1,3
C(C(C)(C(C(C(CO)O)=O)O)O)=O,,,3,1,6,17,23
531_1,,,,2,2,1,3
533_0,,,,2,2,1,3
C(C(C(CO)=O)C(C=O)O)=O,,,3,1,5,19,24
533_1,,,,2,2,1,3
535_0,,,,2,2,1,3
C(CC(C(C(C=O)O)O)=O)=O,,,3,1,6,26,32
535_1,,,,2,2,1,3
537_0,,,,2,2,1,3
C(C(C(CO)=O)CO)=O,,,3,1,9,30,39
537_1,,,,2,2,1,3
539_0,,,,2,2,1,3
C(CC(C(CO)O)=O)=O,,,3,1,11,37,48
539_1,,,,2,2,1,3
541_0,,,,2,2,1,3
