ID	Type
C(CNCC(C(CO)=O)O)(O)=O	1
C1(CC(C(C(CN)O)O1)O)O	1
C(C(C(CO)NC)O)(CCN)=O	1
C(C(CO)(C(C(C=C)=O)O)O)=O	1
C(C(C(C(C(CO)=O)CO)O)O)=O	1
C(C(CN)=O)(C(CO)C(CO)O)=O	1
C(C(C)NCC(O)=O)(C(C=O)O)=O	1
C1(CCOCC(C1O)=O)=O	1
C1(C(CC(C1(CO)O)O)O)=O	1
C(CC(C(C(CO)=O)O)O)=O	1
C(C(CO)(C(C(C)=O)O)N)(O)=O	1
C(C)(C1C(C(C(O1)O)O)O)=O	1
C(C(CO)O)=CC(C(O)=O)=O	1
C(C(C=O)(C(C(C)=O)O)O)(O)=O	1
C(C)(C(CO)(C(CO)(CO)O)O)=O	1
CNCC1(C(C(C(CO)O1)O)O)O	1
C(CN(C)CCC(CO)=O)=O	1
C(C)(C(CO)(C(CNC)O)O)=O	1
C(CNCCN)(O)=O	1
C(C(C(CNC)(C(CO)O)O)O)=O	1
C(C(C(C(C(CO)=O)O)O)O)=O	1
C(C(C)(C(C(CCO)=O)O)O)=O	1
C(C)(C(CNCC=O)O)=O	1
C(C)(C(C(C(C(CO)O)O)O)O)=O	1
C(C(C(CC=O)=O)C(C=O)O)(O)=O	1
C(CO)(C(CO)N)=O	1
C(C(CCO)(C(C=O)O)O)=O	1
C(CC(C(CC=O)O)(CC=O)O)=O	1
C(C(C)(C(C=O)NC)O)=O	1
C(CC(C=O)NCCO)(CO)=O	1
C(C(CO)O)(O)=O	1
C(C(C(C(CCO)O)N)O)=O	1
C1(CC(C(O)OCC1(CO)O)O)=O	1
C(C1(C=CC(C1O)O)O)=O	1
C1(COCC(C(C1O)N)O)=O	1
C(C(C(C(C=O)O)O)N)(CCO)=O	1
C(C(C(C(CCN)N)O)O)O	1
C(CO)=O	1
C(C(CC(CO)=O)O)(O)=O	1
C(C(C(C(C)=O)O)NCC=O)(O)=O	1
C(C(C(CC(CO)=O)=O)CO)=O	1
C(C(C(C=O)O)(C(C=O)O)O)(O)=O	1
C1(CC(COC(C1(CO)O)O)O)=O	1
C(CNCC=O)(C(CO)O)=O	1
C1(C(C(O)OCC(C1)O)NC)=O	1
C(C(C(C(C=O)C(C=O)O)O)O)=O	1
C(CO)(CC(C(CO)O)O)=O	1
C(C(CCO)N)=O	1
C(C1C(C(C(CCO)(O1)O)O)O)=O	1
C(C(C(CC(CO)=O)NC)O)=O	1
C(C(C=O)(CC(CC=O)=O)O)(O)=O	1
C(C(C(CCC=O)=O)(C(C)O)O)=O	1
C(CN(C)C(C=O)C(CCC=O)=O)=O	1
C(CC(C(C(CO)O)N)=O)(O)=O	1
C(C1C(C(CO)C(CO)(O1)O)O)=O	1
C(C(CO)(C(CO)O)O)=O	1
C(CO)(CC(C=CN)O)=O	1
C(C1(C(C(C(CO)O1)O)O)O)=O	1
C(CC(CO)C(C(C=O)O)O)=O	1
C(CO)(CC(C(CN)O)N)=O	1
C(C(CNCC(O)=O)N)(O)=O	1
C(C(CC(C(CO)O)N)O)(O)=O	1
C(C(C(C(C(CO)O)O)O)O)O	1
C(CO)=CC(C(CN)=O)=O	1
C(C(CO)(C(CC(CO)N)O)O)=O	1
C(C(C)N(C)CC=O)=O	1
C(CC(C)O)=O	1
C(CC(CC(C(C(C)O)O)=O)=O)=O	1
C(C1C(C(C(C1N)O)O)O)=O	1
C(C(C(C(C(CO)O)N)O)=O)=O	1
C(CCC(C(C=O)O)NCC=O)=O	1
C(C(CC(OCC=O)O)O)=O	1
C(C(C)NCC(C(CO)O)O)=O	1
C(C(CCO)(CC=O)O)=O	1
C(C(C)N)(CC(C=O)=O)=O	1
C1(COC(C(CC1N)O)O)=O	1
C(CC(CNC)=O)=O	1
C1(CC(C(C(CO)O1)O)NC)=O	1
C(C(C(C=O)O)NC)(CCO)=O	1
C(C)(CO)=O	1
C(C(C(CO)NCC(CO)O)O)=O	1
C1(C(C(CO)OC(C1CO)O)O)=O	1
C(C(C(C(C=C)=O)(CO)O)O)=O	1
C(CC(C)(C(CC(C=O)=O)O)O)=O	1
C(C(C(C(CC(C=O)=O)O)O)O)=O	1
C(C(CO)N)(CC(C(CO)O)O)=O	1
C1(C(CN(C)CC(C1)=O)O)=O	1
C1(C(C)OC(C(C1O)O)O)=O	1
C(C(CCC(C=O)=O)NC)=O	1
C(C(C(CO)O)O)(C(C)N)=O	1
C(CC(C(CO)(C(CO)O)O)N)=O	1
C(C)(C(C(CO)(C(CO)O)O)O)=O	1
C1(C(O)OC(C(CO)O)C1O)=O	1
C(C(C(CO)C(C(CO)=O)O)O)=O	1
C(C(C(C(CCO)NC)O)=O)=O	1
C1(C(C=O)(C(CO1)O)O)=O	1
C1(COCC(C(C1N)O)O)=O	1
C(C(C(CC(CN)O)O)O)=O	1
C(C(C(CO)O)O)(C(CO)CO)=O	1
C(CC1C(C(C(O)O1)O)O)(O)=O	1
C(C(CO)(C(CC(CO)=O)O)O)=O	1
C(C(C(C)O)(C(C(O)=O)O)N)(O)=O	1
C(C(C=CC(CO)=O)O)=O	1
C(CN(C)CC(C(C(C=C)=O)O)=O)=O	1
C(CC(C(CO)=O)NC)(CO)=O	1
C1C(COC(C(C=1)=O)O)O	1
C(C(C(CO)C(C(CO)O)N)=O)=O	1
C(CNCC(C(O)=O)=O)(O)=O	1
C(C(C=O)(C(CO)(CO)O)O)(O)=O	1
C(CN(C)CC=O)(C(CO)O)=O	1
C1(C(C(CC(CO)O1)=O)O)=O	1
C(CC(C=O)O)(C(C(CO)O)O)=O	1
C(CC(C(C(CNC)O)O)=O)=O	1
C(C(C(C(O)=O)NCC=O)O)(O)=O	1
C(CC(C(C(CO)O)O)=O)(O)=O	1
C(CC(C(C(C)N(C)CC=O)=O)=O)=O	1
C(C(CC(CN)C(CO)O)=O)=O	1
C(CC(C(C=O)O)=O)(O)=O	1
C(C(C(C(CCO)NC)NC)=O)=O	1
C(C)(CC(C(CNCCO)=O)=O)=O	1
C1(C(C(O)OCC1C(CO)O)O)=O	1
C(CC(CO)O)(N)=CC=O	1
C(C(C(CO)CO)=O)=O	1
C(C(C(C=O)O)O)(C(CO)(C)O)=O	1
