ID	Type
C(C1C(C(C(CO)(C)O1)=O)O)=O	1
C(CC(C(CO)(CC=O)O)O)=O	1
C(CCC(C=O)O)(CC(C=O)=O)=O	1
C=C1C(OC(CO)C(C1O)O)=O	1
C(CCCC(C(C(CO)O)O)=O)=O	1
C1(COC(C)(C(C1)O)O)=O	1
C(C(CO)C(C(C=O)(CO)O)O)=O	1
C1(C(C(C(O)OCC1)O)O)=O	1
C(CC(C(C(C=O)O)O)CC=O)=O	1
C(CC(C(CO)=O)C=CC=O)=O	1
C(C(C=CC(CC(CO)O)=O)=O)=O	1
C(C(C)=O)(C)=O	1
C(C(C=O)O)(CC(C)=O)=O	1
C(C1(CC(C(C1)=O)(CO)O)O)=O	1
C(C(C(CC(C(CO)O)O)O)=O)=O	1
C(CC(CO)(CCO)O)=O	1
C(CC(C=O)CC(C=O)=O)=O	1
C(C)(CCO)=O	1
C(C(CC(C(C)=O)O)O)(CC=O)=O	1
C1(C(CC(C1(C)O)O)=O)=O	1
C(C(C(CCCO)=O)=O)=O	1
C(C(CO)C(C(C)(CC=O)O)O)=O	1
C(CC(C(O)=O)O)(C(CO)O)=O	1
C1(CC(CO1)(CCC(C=O)=O)O)=O	1
C1(C(C(C(C(C)(O)O1)O)O)O)=O	1
C(C(C(CC(C)=O)O)O)(CC=O)=O	1
C(CC(C1C(C(C(O1)=C)O)O)O)=O	1
C=C1C(OCC(C(C1O)O)O)=O	1
C(C(CO)CC=O)(C(C=O)O)=O	1
C(C1(C(CC(C)(C1O)O)=O)O)=O	1
C(C1(CCOC(C(C1)=O)O)O)=O	1
C(CO)(C(C)(C(CC(C)O)O)O)=O	1
C1(CC(C(C1(C(C)O)O)O)O)=O	1
C(CO)=CC(C1C(CC(O1)O)O)=O	1
C(C(C=O)C(C(CO)O)=O)(O)=O	1
C(C(C=CC(C=O)=O)C(C=O)(C)O)=O	1
C(CC(CC(C=O)=CC=O)O)=O	1
C(C(C(C(CO)C(C)O)=O)O)=O	1
C(C(C=O)(C(CO)=CCO)O)=O	1
C(CO)(C1(C(CCO1)O)O)=O	1
C(C1(C(CCC(CO1)=O)=O)O)(O)=O	1
C1(C(CC(CCO)(O)O1)=O)=O	1
C(C(CC1C(CO)OC(C1)O)=O)=O	1
C(C(C=O)(C(C)(C(C=O)O)O)O)=O	1
C(C1C2C(C(C(CO)O2)(O)O1)O)O	1
C(C(CO)(C)O)(O)=O	1
C1(C(C(C(O)OC(C)C1)O)O)=O	1
C(C(C(CC(C(C)=O)O)=O)O)(O)=O	1
C(CC(C=O)(C(C=O)(C)O)O)(O)=O	1
C(C1C(C(CC1O)(CC=O)O)O)=O	1
C(C(C(CC=O)=O)CC=O)=O	1
C(C(CO)(C(CO)(CO)O)O)(O)=O	1
C(C(C=O)(CC(CO)O)O)(O)=O	1
C(C)(C(CC(C=CC=O)=O)O)=O	1
C(C(C1C(C(CO1)O)O)O)=O	1
C1(COC(C1C(C=O)O)O)=O	1
C(C(CO)(C(C(O)=O)O)O)(O)=O	1
C(CC(C(CC(C(C)O)O)=O)=O)=O	1
C(C1(C(CO)CC(CO1)=O)O)=O	1
C(C(C=O)(C(C=O)C(C)O)O)(O)=O	1
C(C(CCC(CO)=O)O)(CCO)=O	1
C(C1(CO)CC(C(C=O)O1)O)=O	1
C(CC(C(C=O)=O)C(C)O)(C)=O	1
C(C)(C(C(CCC(C=O)=O)O)O)=O	1
C1C(C(C(C(CO)(O)O1)O)O)O	1
C(C1(C=O)C(C(C(O1)O)O)O)=O	1
C(C(C=C)(CC(C(CO)O)=O)O)=O	1
C(CO)(CC(C)(CC(C=O)=O)O)=O	1
C(C=CC(C)=O)(C(CO)O)=O	1
C1(C(C(C(C(C)(C1)O)O)O)O)=O	1
C(CCCC(C(C(C=O)O)O)=O)=O	1
C(C(C(CO)O)OC(CO)=O)(O)=O	1
C(CC(C1C(C(C(C)O1)=O)O)O)=O	1
C1(C(C(C)O)(C(C=O)(CC1)O)O)=O	1
C(CC(CO)(CCO)O)(O)=O	1
C(C(CC(C(C=C)O)=O)O)=O	1
C1(C2CC(C(C(O)O2)O1)O)O	1
C(C)(C(C(C(C(CO)=O)O)O)O)=O	1
C(CO)(C(COCC=O)O)=O	1
C(C(C(C=O)=O)C(C(O)=O)(C)O)=O	1
C(C(C(CO)O)(CC(C=O)=O)O)=O	1
C(CC1(C=CC(CO)OC1O)O)=O	1
C(C(COC(C(C)=O)O)O)=O	1
C(C1C(COCC(C1O)O)=O)=O	1
C(C1COC(CO)(C(C1O)O)O)=O	1
C(C(CO)CC(C(C=O)O)=O)=O	1
C(C(C(OCC=O)O)O)(CCO)=O	1
C(C(C)(CC(C=O)(CC=O)O)O)=O	1
C1(CC(C=O)OC(C1C(O)=O)O)=O	1
C(C(C=C)O)=O	1
C(C(C=O)C(C(CCO)=O)O)(O)=O	1
C(CC(C)(CC(C(O)=O)=O)O)=O	1
C(C(CCO)O)(C(CO)(CO)O)=O	1
C(C)(C(C(C(C)O)O)(CC=O)O)=O	1
C(C(O)OCC(CO)O)(C)=O	1
C(CO)(C(COC(CO)=O)O)=O	1
C(C(CO)C(CC(C)=O)O)=O	1
C(C(CC1(C(C(CO1)O)O)O)O)=O	1
C(C(C)(C(C=O)O)O)(C(C=O)O)=O	1
C(CC(CC(C)(C(C=O)O)O)O)=O	1
C(C1(C(C=CC(C1O)O)=O)O)(O)=O	1
C(C1(C(CC(C)(O1)O)=O)C(C)O)=O	1
C(C1(C(CC(C1O)=O)O)O)=O	1
C(C(C)(CC(C(CO)=O)O)O)=O	1
CC(CO)(C(CO)(C(CO)O)O)O	1
C(C(C=O)(CC=O)O)(O)=O	1
C1(C(C(C=O)CC=O)OC(C1)O)=O	1
C1(CC(CC(C1(C(C)O)O)=O)O)=O	1
C(C(CCO)C(C=O)O)=O	1
C(C(CO)C1C(C(CO1)O)=O)=O	1
C(C(C1(CCCO1)O)O)=O	1
C1(C(C(OCC(C1)=O)O)C(C)O)=O	1
C1(C(C(CO1)O)C(C(C)=O)(C)O)=O	1
C(C(C(CC(C(C=C)=O)O)=O)O)=O	1
C(C(C)O)(C(C(C)=O)(CO)O)=O	1
C(C(C(CO)(C)O)C(C=O)O)(O)=O	1
C(C(C=O)CC(CC=O)=O)=O	1
C(C(C)(CCC(C=O)=O)O)(O)=O	1
C1(C(C(C(C1)O)(C(CO)O)O)O)=O	1
C1(CC2C(CC(O2)O1)O)=O	1
C(CC1CCC(C(C=O)O)(O)O1)=O	1
C(C(C(CO)O)C(C=O)O)(O)=O	1
C(C(C(C)=O)CC=O)=O	1
C(C(C(C(CCO)O)O)=O)=O	1
C(C(C(CO)=O)CC(CO)=O)=O	1
C(C(CO)(C(C=O)(CO)O)O)=O	1
C(CC1(C(C(CO1)(C)O)O)O)=O	1
C(COC(C(CO)=O)O)(C)=O	1
C(C1C(C(CO)(C(O1)O)O)O)=O	1
C(C(C(CO)(C(CO)O)O)=O)=O	1
C(C)(C(CO)(OCC=O)O)=O	1
C(CO)(C(CO)C(C(CO)O)O)=O	1
C(C(C(C(C(CC=O)O)=O)O)O)=O	1
C(C)(C1(C(C)OC(C1O)O)O)=O	1
C1(C(C(CO1)O)(C(C=O)(C)O)O)=O	1
C(CC(CC(C(C=O)O)=O)=O)=O	1
C(C(C(CC=O)O)(C(C)O)O)=O	1
C1(C(COC(C1)O)(CC=O)O)=O	1
C(C(CC1(COCC1O)O)=O)(O)=O	1
C(C)=C(C(CO)=O)CO	1
C(C(CC(C)(C(C=O)O)O)O)=O	1
C(C(C(C(CCO)O)O)=O)(O)=O	1
C1(C(CO)(CC(C1CO)=O)O)=O	1
C(C(C)(C(C=CC=O)O)O)=O	1
C(C(C(C(C)O)O)C(C(O)=O)O)=O	1
C(C(C=O)(C(CC=O)O)O)=O	1
C1C(C(COC(C=1)O)O)O	1
C(C1C(C(C(CC1CO)=O)O)O)=O	1
C(C)(C(C(CC(C(O)=O)=O)O)O)=O	1
C1(CCC(C(CO)(OC1)O)=O)=O	1
C12C(C(CO1)O)OC(C=2)O	1
C(C(CC=O)O)(O)=O	1
C1(C(C(O)OCC1C(C)=O)O)=O	1
C(CC(C)(C1C(CC(O1)O)=O)O)=O	1
C(C)(C(C(C(C=O)=O)C(C=C)=O)O)=O	1
C(C(C=CCC(CO)=O)O)=O	1
C(C(C=O)C(CC(C=O)O)O)(O)=O	1
C1(C(C(CO)OC(C1CO)O)O)=O	1
C(C(C1(CO)CC(CO1)O)=O)=O	1
C(C(CO)C(CC(C=O)=O)O)(O)=O	1
C(C(C)(C(CO)(CC(O)=O)O)O)=O	1
C(CC(C(C)(C(C=O)(C)O)O)=O)=O	1
C(C(C)(C(C)(C(CO)O)O)O)=O	1
C(CC(C(CC(O)=O)=O)=O)=O	1
C(C)(C(C(C)O)(C(C(C)O)O)O)=O	1
C(CC(CC(CO)=O)O)(CC=O)=O	1
C(C)(C(C(C(C(C=C)=O)O)O)O)=O	1
C(CC(C=O)=CC(CC=O)O)=O	1
C(C(O)=O)=O	1
C(C(C(CCCO)=O)O)=O	1
C(C(CO)O)(C(C(C)=O)(CO)O)=O	1
C(CC(C(C=O)=O)C)=O	1
C(CC(C(CO)C(C=O)O)O)=O	1
C1C(CC(C=1C=O)=O)O	1
C(C(C)O)(C(C)(C(CO)O)O)=O	1
C(C(CC(C(CCO)O)O)=O)=O	1
C(CO)(C(CCO)CC(CO)=O)=O	1
C(C(C(CO)=O)CCC(C=O)=O)=O	1
C(CO)(C(CO)(C(C=O)O)O)=O	1
C(C1(COC(CO)(C(C1)O)O)O)=O	1
C(C(CC(C(C=O)=C)=O)O)=O	1
C(C(C(C(C=O)O)=O)CCO)=O	1
C(C(C(C)=O)=O)(CCO)=O	1
C1(COC=CC(C1)=O)=O	1
CC1(C2C(C(C(O)O2)(CO)O1)O)O	1
C(CC(CO)(CC(C(C)=O)O)O)=O	1
C(C(C=O)=O)=O	1
C(CCO)(C(C(O)=O)(CC=O)O)=O	1
C(C(C=O)C(CCC=O)=O)=O	1
C(C(C=O)C(C=O)(CC=CC=O)O)=O	1
C(CC(C)(CC=O)O)=O	1
C(C(CC(C=O)=O)(CC(C=C)=O)O)=O	1
C(C(CC(CC(C=O)=O)O)=O)=O	1
C(C(CC(C(CO)=O)CO)O)(O)=O	1
C(CO)(C(C(CO)O)C(C=O)O)=O	1
C(C(CC(C(C(CO)O)=O)O)O)=O	1
C(C(C=O)O)(O)=O	1
C(CC(C(C(C(O)=O)CO)=O)O)=O	1
C(C(CC(C=O)(CC=O)O)O)=O	1
C(CO)(CC(C(C=O)=O)=CC)=O	1
C(C(C)O)(C(CO)(C(CO)O)O)=O	1
C(C(C)=O)(CCO)=O	1
C=CC(C(C(C=O)=O)C(CO)O)=O	1
C(CC(C(C(C)O)=O)O)(CO)=O	1
C(C(C(CO)O)O)(CC(CO)O)=O	1
C1COC(C=1)=O	1
C1COC(C(C(C=1CO)=O)O)O	1
C(CO)(C1(COC(C)(C1O)O)O)=O	1
C(CO)(CC(CO)O)=O	1
C(C(CC(C(C=CC=O)=O)=O)O)=O	1
C(C(C(CCC(C=O)=O)O)O)(O)=O	1
C1(CC(CC(C1O)=O)O)=O	1
C(CC(C(C(C=O)O)O)CCO)=O	1
C1(C(C(C(C(C1CO)O)O)O)O)=O	1
