,Gen,ID,nC,nH,nO,MW,nAcid,nBase,nHBAcc,nHBDon
81,2,C(CC(C(CNC)=O)O)(CO)=O,7,13,4,175.084457896,0,1,5,3
82,2,C(C(CC(C(C=O)O)O)NC)=O,7,13,4,175.084457896,0,1,5,3
83,2,C(C(C(C(CNC)=O)O)O)(C)=O,7,13,4,175.084457896,0,1,5,3
84,2,C(C(C(C=O)O)O)(C(C)NC)=O,7,13,4,175.084457896,0,1,5,3
85,2,C(CC(C(C(CNC)=O)O)O)=O,7,13,4,175.084457896,0,1,5,3
86,2,C(CNCC(O)=O)=O,4,7,3,117.042593084,1,1,3,2
87,2,C(CNCC(O)=O)(C(CO)O)=O,6,11,5,177.063722452,1,1,5,4
88,2,C(CNC)(C(C(C(CO)O)O)O)=O,7,15,5,193.09502258,0,1,6,5
89,2,C(CO)O,2,6,2,62.036779432,0,0,2,2
90,2,C(C(C(CO)O)O)O,4,10,4,122.0579088,0,0,4,4
91,2,C(CO)(CC(C(CO)O)O)=O,6,12,5,164.068473484,0,0,5,4
92,2,C(C(C(CO)O)O)(CCO)=O,6,12,5,164.068473484,0,0,5,4
93,2,C(C(CO)O)(CC(CO)O)=O,6,12,5,164.068473484,0,0,5,4
94,2,C(C)(C(C(C(CO)O)O)O)=O,6,12,5,164.068473484,0,0,5,4
95,2,C(CC(C(C(CO)O)O)O)=O,6,12,5,164.068473484,0,0,5,4
96,2,C(C(C(C(CCO)O)O)O)=O,6,12,5,164.068473484,0,0,5,4
97,2,C(CO)(O)=O,2,4,3,76.016043988,1,0,2,2
98,2,CO,1,4,1,32.026214748,0,0,1,1
99,2,C(C(C(CO)O)O)(O)=O,4,8,5,136.037173356,1,0,4,4
100,2,C(C(CC(C(CO)O)O)=O)(O)=O,6,10,6,178.04773804,1,0,5,4
101,2,C(CC(C(C(CO)O)O)=O)(O)=O,6,10,6,178.04773804,1,0,5,4
102,2,C(C(C(CC(CO)O)=O)O)(O)=O,6,10,6,178.04773804,1,0,5,4
103,2,C(CC(C(O)=O)O)(C(CO)O)=O,6,10,6,178.04773804,1,0,5,4
104,2,C(C(C(C(O)=O)O)O)(CCO)=O,6,10,6,178.04773804,1,0,5,4
105,2,C(C(C(CC(CO)=O)O)O)(O)=O,6,10,6,178.04773804,1,0,5,4
106,2,C(C(C(C(C(C)=O)O)O)O)(O)=O,6,10,6,178.04773804,1,0,5,4
107,2,C(CC(C(C(C(O)=O)O)O)O)=O,6,10,6,178.04773804,1,0,5,4
108,2,C(CC(C(C(C=O)O)O)O)(O)=O,6,10,6,178.04773804,1,0,5,4
109,2,C(C(O)=O)(O)=O,2,2,4,89.99530854400001,2,0,2,2
110,2,C(O)=O,1,2,2,46.005479304,1,0,1,1
111,2,C1(CC(C(C1(CO)O)O)O)=O,6,10,5,162.05282342,0,0,5,4
112,2,C(C1(C(C(CC1O)O)O)O)=O,6,10,5,162.05282342,0,0,5,4
113,2,C(C(C(CO)O)(C(CO)O)O)=O,6,12,6,180.063388104,0,0,6,5
114,2,C(C(C=O)(C(CO)O)O)(O)=O,5,8,6,164.032087976,1,0,5,4
115,2,C(C(C(CO)O)(C(C(O)=O)O)O)=O,6,10,7,194.04265266000002,1,0,6,5
116,2,C(C(CO)(C(CO)O)O)=O,5,10,5,150.05282342,0,0,5,4
117,2,C(CC(C(CO)(C(CO)O)O)=O)=O,7,12,6,192.063388104,0,0,6,4
118,2,C(C(C(CC(CO)O)=O)(CO)O)=O,7,12,6,192.063388104,0,0,6,4
119,2,C(CC(C=O)O)(C(CO)(CO)O)=O,7,12,6,192.063388104,0,0,6,4
120,2,C(C(CO)(C(C(CCO)=O)O)O)=O,7,12,6,192.063388104,0,0,6,4
121,2,C(C(CO)(C(C=O)O)O)(CCO)=O,7,12,6,192.063388104,0,0,6,4
122,2,C(C(CO)(C(CC(CO)=O)O)O)=O,7,12,6,192.063388104,0,0,6,4
123,2,C(C(CO)(C(C(C(C)=O)O)O)O)=O,7,12,6,192.063388104,0,0,6,4
124,2,C(C(C(C(C(C)=O)(CO)O)O)O)=O,7,12,6,192.063388104,0,0,6,4
125,2,C(C(CO)(C(C(CC=O)O)O)O)=O,7,12,6,192.063388104,0,0,6,4
126,2,C(C(CO)(CC(C(CO)O)=O)O)=O,7,12,6,192.063388104,0,0,6,4
127,2,C(C(C(CO)O)N)(O)=O,4,9,4,135.053157768,1,1,4,4
128,2,C(C(C(C(C(CO)O)O)O)N)(O)=O,6,13,6,195.074287136,1,1,6,6
129,2,C(C(C(O)=O)N)(O)=O,3,5,4,119.02185764000001,2,1,3,3
130,2,C(C(C(C(O)=O)N)O)(O)=O,4,7,5,149.032422324,2,1,4,4
131,2,C(C(CO)N)(O)=O,3,7,3,105.042593084,1,1,3,3
132,2,C(CO)(C(C(C(CO)O)O)NC)=O,7,15,5,193.09502258,0,1,6,5
133,2,C(CC(C(C(CO)O)NC)=O)=O,7,13,4,175.084457896,0,1,5,3
134,2,C(C(C(CC(CO)O)=O)NC)=O,7,13,4,175.084457896,0,1,5,3
135,2,C(CC(C=O)O)(C(CO)NC)=O,7,13,4,175.084457896,0,1,5,3
136,2,C(C(C(C=O)O)NC)(CCO)=O,7,13,4,175.084457896,0,1,5,3
137,2,C(C(C(C(C(C)=O)NC)O)O)=O,7,13,4,175.084457896,0,1,5,3
138,2,C(C(CC(C(CO)O)O)N)=O,6,13,4,163.084457896,0,1,5,4
139,2,C(CN)(CC(C(CO)O)O)=O,6,13,4,163.084457896,0,1,5,4
140,2,C(CCO)(CC(C=O)=O)=O,6,8,4,144.042258736,0,0,4,1
141,2,C(CO)(CCC(C=O)=O)=O,6,8,4,144.042258736,0,0,4,1
142,2,C(C)(C(CC(C=O)=O)O)=O,6,8,4,144.042258736,0,0,4,1
143,2,C(CC(CC(C=O)=O)O)=O,6,8,4,144.042258736,0,0,4,1
144,2,C(CC(C(CCO)=O)=O)=O,6,8,4,144.042258736,0,0,4,1
145,2,C(CC(CC(CO)=O)=O)=O,6,8,4,144.042258736,0,0,4,1
146,2,C(CC(C(C(C)=O)O)=O)=O,6,8,4,144.042258736,0,0,4,1
147,2,C(CC(C(CC=O)O)=O)=O,6,8,4,144.042258736,0,0,4,1
148,2,C(C(C=O)O)(CC(C)=O)=O,6,8,4,144.042258736,0,0,4,1
149,2,C(C(C(CCC=O)=O)O)=O,6,8,4,144.042258736,0,0,4,1
150,2,C(C(CC(C(C)=O)=O)O)=O,6,8,4,144.042258736,0,0,4,1
151,2,C(CC(CC(C=O)O)=O)=O,6,8,4,144.042258736,0,0,4,1
152,2,C1(CC(C(C(CO)O)O1)O)=O,6,10,5,162.05282342,0,0,5,3
153,2,C1(COC(C(CO)O)C1O)=O,6,10,5,162.05282342,0,0,5,3
154,2,C1(C(O)OC(C(CO)O)C1)=O,6,10,5,162.05282342,0,0,5,3
155,2,C1(C(C(CO)O)OC(C1)O)=O,6,10,5,162.05282342,0,0,5,3
156,2,C(C)(C1C(C(C(O1)O)O)O)=O,6,10,5,162.05282342,0,0,5,3
157,2,C(CC1C(C(C(O)O1)O)O)=O,6,10,5,162.05282342,0,0,5,3
158,2,C1(CC(C(C(CO)O1)O)O)=O,6,10,5,162.05282342,0,0,5,3
159,2,C1(COC(CO)C(C1O)O)=O,6,10,5,162.05282342,0,0,5,3
160,2,C1(C(O)OC(CO)C(C1)O)=O,6,10,5,162.05282342,0,0,5,3
161,2,C1(C(C(CO)OC(C1)O)O)=O,6,10,5,162.05282342,0,0,5,3
162,2,C1(C(C(O)OC(CO)C1)O)=O,6,10,5,162.05282342,0,0,5,3
163,2,C1(C(CO)OC(C(C1)O)O)=O,6,10,5,162.05282342,0,0,5,3
164,2,C1(CC(C(C(CO1)O)O)O)=O,6,10,5,162.05282342,0,0,5,3
165,2,C1(COCC(C(C1O)O)O)=O,6,10,5,162.05282342,0,0,5,3
166,2,C1(C(O)OCC(C(C1)O)O)=O,6,10,5,162.05282342,0,0,5,3
167,2,C1(C(C(COC(C1)O)O)O)=O,6,10,5,162.05282342,0,0,5,3
168,2,C1(C(C(O)OCC(C1)O)O)=O,6,10,5,162.05282342,0,0,5,3
169,2,C1(C(COC(C(C1)O)O)O)=O,6,10,5,162.05282342,0,0,5,3
170,2,C1(C(C(C(O)OCC1)O)O)=O,6,10,5,162.05282342,0,0,5,3
171,2,C1(COC(C(C(C1)O)O)O)=O,6,10,5,162.05282342,0,0,5,3
172,2,C(C(C(CO)O)O)(CCN)=O,6,13,4,163.084457896,0,1,5,4
173,2,C(C(CN)O)(CC(CO)O)=O,6,13,4,163.084457896,0,1,5,4
174,2,C(C(CO)O)(CC(CN)O)=O,6,13,4,163.084457896,0,1,5,4
175,2,C(C(C(CN)O)O)(CCO)=O,6,13,4,163.084457896,0,1,5,4
176,2,C(CO)(CC(C(CN)O)O)=O,6,13,4,163.084457896,0,1,5,4
177,2,C(C)(C(C(C(CN)O)O)O)=O,6,13,4,163.084457896,0,1,5,4
178,2,C(CC(C(C(CN)O)O)O)=O,6,13,4,163.084457896,0,1,5,4
179,2,C(C(CO)O)=CC(C=O)=O,6,8,4,144.042258736,0,0,4,2
180,2,C(C(C(C=CCO)=O)O)=O,6,8,4,144.042258736,0,0,4,2
181,2,C(C=CC(C(CO)O)=O)=O,6,8,4,144.042258736,0,0,4,2
182,2,C(C(C(C(C=C)=O)O)O)=O,6,8,4,144.042258736,0,0,4,2
183,2,C(C(C=CC(CO)=O)O)=O,6,8,4,144.042258736,0,0,4,2
184,2,C(C(C(C=CC=O)O)O)=O,6,8,4,144.042258736,0,0,4,2
185,2,C(C(C(C(CO)O)O)O)=CN,6,13,4,163.084457896,0,0,5,5
186,2,N,0,3,0,17.026549096,0,0,1,1
187,2,C(C(C(CO)NC)O)=O,5,11,3,133.073893212,0,1,4,3
188,2,C(CO)(C(C(C(CO)O)NC)O)=O,7,15,5,193.09502258,0,1,6,5
189,2,C(C(CC(C(CO)O)NC)=O)=O,7,13,4,175.084457896,0,1,5,3
190,2,C(CC(C(C(CO)NC)O)=O)=O,7,13,4,175.084457896,0,1,5,3
191,2,C(C(C(CC(CO)NC)=O)O)=O,7,13,4,175.084457896,0,1,5,3
192,2,C(CC(C=O)NC)(C(CO)O)=O,7,13,4,175.084457896,0,1,5,3
193,2,C(CC(C=O)O)(C(CNC)O)=O,7,13,4,175.084457896,0,1,5,3
194,2,C(C(C(C(CCO)=O)O)NC)=O,7,13,4,175.084457896,0,1,5,3
195,2,C(C(C(C=O)O)O)(CCNC)=O,7,13,4,175.084457896,0,1,5,3
196,2,C(C(C(CC(CO)=O)NC)O)=O,7,13,4,175.084457896,0,1,5,3
197,2,C(C(C(C(C(C)=O)O)NC)O)=O,7,13,4,175.084457896,0,1,5,3
198,2,C(CC(C(C(C=O)O)NC)O)=O,7,13,4,175.084457896,0,1,5,3
199,2,C(CC(C(C(C=O)O)O)NC)=O,7,13,4,175.084457896,0,1,5,3
200,2,C(C(C(CO)NCC(O)=O)O)=O,6,11,5,177.063722452,1,1,5,4
201,2,C(C(C(C(C(CO)O)O)NC)O)=O,7,15,5,193.09502258,0,1,6,5
202,2,C1C(C(C(O)O1)O)O,4,8,4,120.04225873600001,0,0,4,3
203,2,C(C1(C(C(C(CO)O1)O)O)O)O,6,12,6,180.063388104,0,0,6,5
204,2,C(C1(CC(C(CO)O1)O)O)=O,6,10,5,162.05282342,0,0,5,3
205,2,C(CC1(C(C(CO1)O)O)O)=O,6,10,5,162.05282342,0,0,5,3
206,2,C(C(C1(CC(CO1)O)O)O)=O,6,10,5,162.05282342,0,0,5,3
207,2,C(C1C(CC(CO)(O1)O)O)=O,6,10,5,162.05282342,0,0,5,3
208,2,C(C1C(C(C(C)(O1)O)O)O)=O,6,10,5,162.05282342,0,0,5,3
209,2,C(C(C1C(CC(O)O1)O)O)=O,6,10,5,162.05282342,0,0,5,3
210,2,C1C(C(C(C(CO)(O)O1)O)O)O,6,12,6,180.063388104,0,0,6,5
211,2,C(C1(CC(C(CO1)O)O)O)=O,6,10,5,162.05282342,0,0,5,3
212,2,C(C1C(C(CC(O1)O)O)O)=O,6,10,5,162.05282342,0,0,5,3
213,2,C(CN)O,2,7,1,61.052763844,0,1,2,2
214,2,C(C(C(CN)O)O)O,4,11,3,121.073893212,0,1,4,4
215,2,C(C(C(C(C(CO)N)O)O)O)O,6,15,5,181.09502258,0,1,6,6
216,2,C(CC(C(C(CO)O)O)N)=O,6,13,4,163.084457896,0,1,5,4
217,2,C(C(C(CC(CO)O)N)O)=O,6,13,4,163.084457896,0,1,5,4
218,2,C(C(CC(C(CO)O)N)O)=O,6,13,4,163.084457896,0,1,5,4
219,2,C(C(C(C(CCO)N)O)O)=O,6,13,4,163.084457896,0,1,5,4
220,2,C(C(C(CC(CO)N)O)O)=O,6,13,4,163.084457896,0,1,5,4
221,2,C(C(C(C(C(C)N)O)O)O)=O,6,13,4,163.084457896,0,1,5,4
222,2,C(C(C(C(CCN)O)O)O)=O,6,13,4,163.084457896,0,1,5,4
223,2,C1(C(C(C(C(CO)O)O1)O)O)=O,6,10,6,178.04773804,0,0,6,4
224,2,C1(C(C(C(C(CO)O1)O)O)O)=O,6,10,6,178.04773804,0,0,6,4
225,2,C1(C(C(C(C(CO1)O)O)O)O)=O,6,10,6,178.04773804,0,0,6,4
226,3,C1(C(C(C(C(C1CO)O)O)O)O)=O,7,12,6,192.063388104,0,0,6,5
227,3,C1(C(C(C(C1)O)O)O)=O,5,8,4,132.042258736,0,0,4,3
228,3,C1(C(C(C(CC1O)O)O)O)=O,6,10,5,162.05282342,0,0,5,4
229,3,C1(C(C(C(C1)O)(CO)O)O)=O,6,10,5,162.05282342,0,0,5,4
230,3,C1(C(CC(CO)(C1O)O)O)=O,6,10,5,162.05282342,0,0,5,4
231,3,C1(C(C(C(CO)(C1)O)O)O)=O,6,10,5,162.05282342,0,0,5,4
232,3,C1(C(C(C(C)(C1O)O)O)O)=O,6,10,5,162.05282342,0,0,5,4
233,3,C1(C(C(CC(C1O)O)O)O)=O,6,10,5,162.05282342,0,0,5,4
234,3,C1(C(C(C(CC1NC)O)O)O)=O,7,13,4,175.084457896,0,1,5,4
235,3,C1(C(C(C(C1)O)(CNC)O)O)=O,7,13,4,175.084457896,0,1,5,4
236,3,C1(C(CC(CO)(C1NC)O)O)=O,7,13,4,175.084457896,0,1,5,4
237,3,C1(C(C(C(CNC)(C1)O)O)O)=O,7,13,4,175.084457896,0,1,5,4
238,3,C1(C(C(C(C)(C1NC)O)O)O)=O,7,13,4,175.084457896,0,1,5,4
239,3,C1(C(C(CC(C1NC)O)O)O)=O,7,13,4,175.084457896,0,1,5,4
240,3,C1(C(C(CO)(C(C1CO)O)O)O)=O,7,12,6,192.063388104,0,0,6,5
241,3,C1(C(CO)(C(C(C1CO)O)O)O)=O,7,12,6,192.063388104,0,0,6,5
242,3,C1(C(C(C(C(C1)O)(CO)O)O)O)=O,7,12,6,192.063388104,0,0,6,5
243,3,C1(CC(C(C(C1(CO)O)O)O)O)=O,7,12,6,192.063388104,0,0,6,5
244,3,C(C1C(C(CO)(C(C1O)O)O)O)=O,7,12,6,192.063388104,0,0,6,5
245,3,C1(C(C(C(C1CO)O)O)NC)=O,7,13,4,175.084457896,0,1,5,4
246,3,C1(C(C(C(C(C1)O)O)O)NC)=O,7,13,4,175.084457896,0,1,5,4
247,3,C1(C(CO)C(C(C1)=O)O)=O,6,8,4,144.042258736,0,0,4,2
248,3,C1(CCC(C(C1O)O)=O)=O,6,8,4,144.042258736,0,0,4,2
249,3,C(C1(CCC(C1O)=O)O)=O,6,8,4,144.042258736,0,0,4,2
250,3,C1(CC(C(CC1O)=O)O)=O,6,8,4,144.042258736,0,0,4,2
251,3,C(C1(CC(C(C1)=O)O)O)=O,6,8,4,144.042258736,0,0,4,2
252,3,C(C1C(CC(C1O)=O)O)=O,6,8,4,144.042258736,0,0,4,2
253,3,C1(C(CC(C1CO)O)=O)=O,6,8,4,144.042258736,0,0,4,2
254,3,C1(CC(C(C(C1)=O)O)O)=O,6,8,4,144.042258736,0,0,4,2
255,3,C1(CC(CC(C1O)=O)O)=O,6,8,4,144.042258736,0,0,4,2
256,3,C(C1C(C(CC1O)O)=O)=O,6,8,4,144.042258736,0,0,4,2
257,3,C(C1C(C(C(C1)=O)O)O)=O,6,8,4,144.042258736,0,0,4,2
258,3,C1(C(CC(C(C1)O)O)=O)=O,6,8,4,144.042258736,0,0,4,2
259,3,C(C1C(CC(C1O)O)=O)=O,6,8,4,144.042258736,0,0,4,2
260,3,C1C(C(C(C(C=1)=O)O)O)O,6,8,4,144.042258736,0,0,4,3
261,3,C1(C(C(C(C1CO)O)NC)O)=O,7,13,4,175.084457896,0,1,5,4
262,3,C1(C(C(C(C1CNC)O)O)O)=O,7,13,4,175.084457896,0,1,5,4
263,3,C1(C(C(C(C(C1)NC)O)O)O)=O,7,13,4,175.084457896,0,1,5,4
264,3,C1(C(C(C(C(C1)O)O)NC)O)=O,7,13,4,175.084457896,0,1,5,4
265,3,C(C1C(C(C(C1O)O)NC)O)=O,7,13,4,175.084457896,0,1,5,4
266,3,C(C1C(C(C(C1NC)O)O)O)=O,7,13,4,175.084457896,0,1,5,4
267,3,C(C(C(C(C(CO)=O)O)O)O)(O)=O,6,10,7,194.04265266000002,1,0,6,5
268,3,C(C(C(CC(C=O)=O)O)O)(O)=O,6,8,6,176.032087976,1,0,5,3
269,3,C(CC(C(C(O)=O)O)O)=O,5,8,5,148.037173356,1,0,4,3
270,3,C(C(C(C(C(O)=O)O)O)NC)=O,6,11,5,177.063722452,1,1,5,4
271,3,C(C(C(CO)=O)C(C(CO)O)O)=O,7,12,6,192.063388104,0,0,6,4
272,3,C(CC(C(C(C(CO)O)O)O)=O)=O,7,12,6,192.063388104,0,0,6,4
273,3,C(C(C(CC(C(CO)O)O)=O)O)=O,7,12,6,192.063388104,0,0,6,4
274,3,C(C(CO)O)(CC(C(CO)O)O)=O,7,14,6,194.079038168,0,0,6,5
275,3,C(C(C(C(CO)O)O)O)(CCO)=O,7,14,6,194.079038168,0,0,6,5
276,3,C(CO)(C(CO)C(C(CO)O)O)=O,7,14,6,194.079038168,0,0,6,5
277,3,C(C(C(C(CO)O)O)C(C=O)O)=O,7,12,6,192.063388104,0,0,6,4
278,3,C(CC(C(CO)O)O)=O,5,10,4,134.0579088,0,0,4,3
279,3,C(C(C(C(CO)O)O)NC)=O,6,13,4,163.084457896,0,1,5,4
280,3,C(CO)(C(C(CO)(CO)O)O)=O,6,12,6,180.063388104,0,0,6,5
281,3,C(C(C)(C(C(CO)=O)O)O)=O,6,10,5,162.05282342,0,0,5,3
282,3,C(C(CC(CO)(CO)O)=O)=O,6,10,5,162.05282342,0,0,5,3
283,3,C(CO)(CC(C(C(CO)=O)O)O)=O,7,12,6,192.063388104,0,0,6,4
284,3,C(CC(CO)(C(C(CO)=O)O)O)=O,7,12,6,192.063388104,0,0,6,4
285,3,C(C(C(CO)=O)C(CO)(CO)O)=O,7,12,6,192.063388104,0,0,6,4
286,3,C(CC(C(C(CO)(CO)O)O)=O)=O,7,12,6,192.063388104,0,0,6,4
287,3,C(C)(C(C(C(C(CO)=O)O)O)O)=O,7,12,6,192.063388104,0,0,6,4
288,3,C(C(C(C)(C(C(CO)=O)O)O)O)=O,7,12,6,192.063388104,0,0,6,4
289,3,C(C(C(CC(CO)(CO)O)=O)O)=O,7,12,6,192.063388104,0,0,6,4
290,3,C(C(C(C(CO)=O)O)O)=O,5,8,5,148.037173356,0,0,5,3
291,3,C(CO)(C(C(C)(C(CO)O)O)O)=O,7,14,6,194.079038168,0,0,6,5
292,3,C(C(CO)O)(CC(CO)(CO)O)=O,7,14,6,194.079038168,0,0,6,5
293,3,C(C(C(C(CCO)=O)O)O)(CO)=O,7,12,6,192.063388104,0,0,6,4
294,3,C(C(CCO)(C(C(CO)=O)O)O)=O,7,12,6,192.063388104,0,0,6,4
295,3,C(C(C(CO)C(CO)(CO)O)=O)=O,7,12,6,192.063388104,0,0,6,4
296,3,C(CO)(C(C(CO)(CCO)O)O)=O,7,14,6,194.079038168,0,0,6,5
297,3,C(C(C(CO)(CO)O)O)(CCO)=O,7,14,6,194.079038168,0,0,6,5
298,3,C(CO)(C(CO)C(CO)(CO)O)=O,7,14,6,194.079038168,0,0,6,5
299,3,C(C(C(C(C(CO)=O)O)O)O)=O,6,10,6,178.04773804,0,0,6,4
300,3,C(CO)(C(C(CO)(C)O)O)=O,6,12,5,164.068473484,0,0,5,4
301,3,C(CO)(CC(CO)(CO)O)=O,6,12,5,164.068473484,0,0,5,4
