,Gen,ID,nC,nH,nO,MW,nAcid,nBase,nHBAcc,nHBDon
0,0,C(CN)(O)=O,2,5,2,75.0320284,1,1,2,2
1,0,C(C(C(C(C(CO)O)O)O)O)=O,6,12,6,180.063388104,0,0,6,5
2,0,O,0,2,1,18.010564684,0,0,0,0
3,0,[OH-],0,1,1,17.00328823191,1,0,1,0
4,0,[H+],0,1,0,1.00727645209,0,1,0,0
5,0,[Fe+3],0,0,0,55.933291760269995,0,0,0,0
6,0,[Fe+2],0,0,0,55.93384034018,0,0,0,0
7,1,C(CO)=O,2,4,2,60.021129368000004,0,0,2,1
8,1,C(C(C(CO)O)O)=O,4,8,4,120.04225873600001,0,0,4,3
9,1,C(CO)(C(C(C(CO)O)O)O)=O,6,12,6,180.063388104,0,0,6,5
10,1,C(C(C(C(C(CO)O)O)O)O)(O)=O,6,12,7,196.05830272400001,1,0,6,6
11,1,C(C(C(C(C(CO)O)O)O)O)O,6,14,6,182.079038168,0,0,6,6
12,1,CN,1,5,0,31.042199159999996,0,1,1,1
13,1,C(=O)=O,1,0,2,43.98982924,0,0,2,0
14,1,C(C(CC(C(CO)O)O)=O)=O,6,10,5,162.05282342,0,0,5,3
15,1,C(CC(C(C(CO)O)O)=O)=O,6,10,5,162.05282342,0,0,5,3
16,1,C(C(C(CC(CO)O)=O)O)=O,6,10,5,162.05282342,0,0,5,3
17,1,C(CC(C=O)O)(C(CO)O)=O,6,10,5,162.05282342,0,0,5,3
18,1,C(C(C(C=O)O)O)(CCO)=O,6,10,5,162.05282342,0,0,5,3
19,1,C(C(C(CC(CO)=O)O)O)=O,6,10,5,162.05282342,0,0,5,3
20,1,C(C(C(C(C(C)=O)O)O)O)=O,6,10,5,162.05282342,0,0,5,3
21,1,C(CC(C(C(C=O)O)O)O)=O,6,10,5,162.05282342,0,0,5,3
22,1,C(C(C1C(C(C(O)O1)O)O)O)O,6,12,6,180.063388104,0,0,6,5
23,1,C(C1C(C(C(C(O)O1)O)O)O)O,6,12,6,180.063388104,0,0,6,5
24,1,C1C(C(C(C(C(O)O1)O)O)O)O,6,12,6,180.063388104,0,0,6,5
25,1,C(C(C(C(C(CN)O)O)O)O)O,6,15,5,181.09502258,0,1,6,6
26,1,C(C(O)=O)=O,2,2,3,74.00039392400001,1,0,2,1
27,1,C=O,1,2,1,30.010564684,0,0,1,0
28,1,C(C(CC(C(CO)O)O)O)(O)=O,6,12,6,180.063388104,1,0,5,5
29,1,C(C(C(C(C(CO)O)O)O)=O)=O,6,10,6,178.04773804,0,0,6,4
30,2,C1(C(C(C(C1CO)O)O)O)=O,6,10,5,162.05282342,0,0,5,4
31,2,C1(C(C(C(C(C1)O)O)O)O)=O,6,10,5,162.05282342,0,0,5,4
32,2,C(C1C(C(C(C1O)O)O)O)=O,6,10,5,162.05282342,0,0,5,4
33,2,C(C(C=O)O)(O)=O,3,4,4,104.01095860800001,1,0,3,2
34,2,C(C(C(C=O)O)O)(O)=O,4,6,5,134.021523292,1,0,4,3
35,2,C(C(CO)O)=O,3,6,3,90.031694052,0,0,3,2
36,2,C(C(C(CO)C(C(CO)O)O)=O)=O,7,12,6,192.063388104,0,0,6,4
37,2,C(C(C(C(C(CO)O)O)=O)CO)=O,7,12,6,192.063388104,0,0,6,4
38,2,C(C(C(C(CO)C(CO)O)=O)O)=O,7,12,6,192.063388104,0,0,6,4
39,2,C(C(CO)C(C=O)O)(C(CO)O)=O,7,12,6,192.063388104,0,0,6,4
40,2,C(C(C(C=O)O)O)(C(CO)CO)=O,7,12,6,192.063388104,0,0,6,4
41,2,C(C(C(C(C(CO)=O)CO)O)O)=O,7,12,6,192.063388104,0,0,6,4
42,2,C(C(CO)O)(CC(C(C=O)O)O)=O,7,12,6,192.063388104,0,0,6,4
43,2,C(C(C(C(C=O)O)O)O)(CCO)=O,7,12,6,192.063388104,0,0,6,4
44,2,C(C(CO)C(C(C(C=O)O)O)O)=O,7,12,6,192.063388104,0,0,6,4
45,2,C(CO)(CO)=O,3,6,3,90.031694052,0,0,3,2
46,2,C(C(C)=O)=O,3,4,2,72.021129368,0,0,2,0
47,2,C(CC(CO)=O)=O,4,6,3,102.031694052,0,0,3,1
48,2,C(C(C(C)=O)O)=O,4,6,3,102.031694052,0,0,3,1
49,2,C(C=O)=O,2,2,2,58.005479304000005,0,0,2,0
50,2,C(C)(C(CO)O)=O,4,8,3,104.047344116,0,0,3,2
51,2,C(C(CC(CO)=O)O)=O,5,8,4,132.042258736,0,0,4,2
52,2,C(C(CCO)=O)=O,4,6,3,102.031694052,0,0,3,1
53,2,C(CO)(CCO)=O,4,8,3,104.047344116,0,0,3,2
54,2,C(C(C(C(C)=O)O)O)=O,5,8,4,132.042258736,0,0,4,2
55,2,C(C(C=O)O)=O,3,4,3,88.016043988,0,0,3,1
56,2,C(C)(CO)=O,3,6,2,74.036779432,0,0,2,1
57,2,C(CC(C=O)O)=O,4,6,3,102.031694052,0,0,3,1
58,2,C(C(C(C=O)O)O)=O,4,6,4,118.02660867200001,0,0,4,2
59,2,C(C)=O,2,4,1,44.026214748,0,0,1,0
60,2,C(C(CO)=O)=O,3,4,3,88.016043988,0,0,3,1
61,2,C(CO)(C(CO)O)=O,4,8,4,120.04225873600001,0,0,4,3
62,2,C(C(C(CO)O)O)(C(CO)O)=O,6,12,6,180.063388104,0,0,6,5
63,2,C(CC(C(C(CO)O)=O)O)=O,6,10,5,162.05282342,0,0,5,3
64,2,C(C(CO)=O)(CC(CO)O)=O,6,10,5,162.05282342,0,0,5,3
65,2,C(C(C(CC(CO)O)O)=O)=O,6,10,5,162.05282342,0,0,5,3
66,2,C(C(CO)O)(CC(CO)=O)=O,6,10,5,162.05282342,0,0,5,3
67,2,C(C(CC(C(CO)=O)O)O)=O,6,10,5,162.05282342,0,0,5,3
68,2,C(CCO)(C(C(CO)=O)O)=O,6,10,5,162.05282342,0,0,5,3
69,2,C(C(C(C(CCO)O)=O)O)=O,6,10,5,162.05282342,0,0,5,3
70,2,C(CO)(C(CC(CO)=O)O)=O,6,10,5,162.05282342,0,0,5,3
71,2,C(C(C(CC(C=O)O)O)O)=O,6,10,5,162.05282342,0,0,5,3
72,2,C(C)(C(C(C(CO)=O)O)O)=O,6,10,5,162.05282342,0,0,5,3
73,2,C(C(C(C=O)O)O)(C(C)O)=O,6,10,5,162.05282342,0,0,5,3
74,2,C(CC(C(C(CO)=O)O)O)=O,6,10,5,162.05282342,0,0,5,3
75,2,C(C(C(C(C(CO)O)O)=O)O)=O,6,10,6,178.04773804,0,0,6,4
76,2,C(CNC)=O,3,7,1,73.052763844,0,1,2,1
77,2,C(CNC)(C(CO)O)=O,5,11,3,133.073893212,0,1,4,3
78,2,C(C(C(C(C(CO)O)O)O)NC)=O,7,15,5,193.09502258,0,1,6,5
79,2,C(C(C(CO)O)O)(C(CO)NC)=O,7,15,5,193.09502258,0,1,6,5
80,2,C(CC(C(C(CO)O)=O)NC)=O,7,13,4,175.084457896,0,1,5,3
81,2,C(C(CNC)=O)(CC(CO)O)=O,7,13,4,175.084457896,0,1,5,3
82,2,C(C(C(CC(CO)O)NC)=O)=O,7,13,4,175.084457896,0,1,5,3
83,2,C(C(CO)O)(CC(CNC)=O)=O,7,13,4,175.084457896,0,1,5,3
84,2,C(C(CC(C(CO)=O)NC)O)=O,7,13,4,175.084457896,0,1,5,3
85,2,C(CCO)(C(C(CNC)=O)O)=O,7,13,4,175.084457896,0,1,5,3
86,2,C(C(C(C(CCO)NC)=O)O)=O,7,13,4,175.084457896,0,1,5,3
87,2,C(CC(C(CNC)=O)O)(CO)=O,7,13,4,175.084457896,0,1,5,3
88,2,C(C(CC(C(C=O)O)O)NC)=O,7,13,4,175.084457896,0,1,5,3
89,2,C(C(C(C(CNC)=O)O)O)(C)=O,7,13,4,175.084457896,0,1,5,3
90,2,C(C(C(C=O)O)O)(C(C)NC)=O,7,13,4,175.084457896,0,1,5,3
91,2,C(CC(C(C(CNC)=O)O)O)=O,7,13,4,175.084457896,0,1,5,3
92,2,C(C(C(C(C(CO)O)O)=O)NC)=O,7,13,5,191.079372516,0,1,6,4
93,2,C(CNCC(O)=O)=O,4,7,3,117.042593084,1,1,3,2
94,2,C(CNCC(O)=O)(C(CO)O)=O,6,11,5,177.063722452,1,1,5,4
95,2,C(CNC)(C(C(C(CO)O)O)O)=O,7,15,5,193.09502258,0,1,6,5
96,2,C(CO)O,2,6,2,62.036779432,0,0,2,2
97,2,C(C(C(CO)O)O)O,4,10,4,122.0579088,0,0,4,4
98,2,C(CO)(CC(C(CO)O)O)=O,6,12,5,164.068473484,0,0,5,4
99,2,C(C(C(CO)O)O)(CCO)=O,6,12,5,164.068473484,0,0,5,4
100,2,C(C(CO)O)(CC(CO)O)=O,6,12,5,164.068473484,0,0,5,4
101,2,C(C)(C(C(C(CO)O)O)O)=O,6,12,5,164.068473484,0,0,5,4
102,2,C(CC(C(C(CO)O)O)O)=O,6,12,5,164.068473484,0,0,5,4
103,2,C(C(C(C(CCO)O)O)O)=O,6,12,5,164.068473484,0,0,5,4
104,2,C(CO)(O)=O,2,4,3,76.016043988,1,0,2,2
105,2,CO,1,4,1,32.026214748,0,0,1,1
106,2,C(C(C(CO)O)O)(O)=O,4,8,5,136.037173356,1,0,4,4
107,2,C(C(CC(C(CO)O)O)=O)(O)=O,6,10,6,178.04773804,1,0,5,4
108,2,C(CC(C(C(CO)O)O)=O)(O)=O,6,10,6,178.04773804,1,0,5,4
109,2,C(C(C(CC(CO)O)=O)O)(O)=O,6,10,6,178.04773804,1,0,5,4
110,2,C(CC(C(O)=O)O)(C(CO)O)=O,6,10,6,178.04773804,1,0,5,4
111,2,C(C(C(C(O)=O)O)O)(CCO)=O,6,10,6,178.04773804,1,0,5,4
112,2,C(C(C(CC(CO)=O)O)O)(O)=O,6,10,6,178.04773804,1,0,5,4
113,2,C(C(C(C(C(C)=O)O)O)O)(O)=O,6,10,6,178.04773804,1,0,5,4
114,2,C(CC(C(C(C(O)=O)O)O)O)=O,6,10,6,178.04773804,1,0,5,4
115,2,C(CC(C(C(C=O)O)O)O)(O)=O,6,10,6,178.04773804,1,0,5,4
116,2,C(C(O)=O)(O)=O,2,2,4,89.99530854400001,2,0,2,2
117,2,C(O)=O,1,2,2,46.005479304,1,0,1,1
118,2,C(C(C(C(C(CO)O)O)O)=O)(O)=O,6,10,7,194.04265266000002,1,0,6,5
119,2,C1(CC(C(C1(CO)O)O)O)=O,6,10,5,162.05282342,0,0,5,4
120,2,C(C1(C(C(CC1O)O)O)O)=O,6,10,5,162.05282342,0,0,5,4
121,2,C(C(C(CO)O)(C(CO)O)O)=O,6,12,6,180.063388104,0,0,6,5
122,2,C(C(C=O)(C(CO)O)O)(O)=O,5,8,6,164.032087976,1,0,5,4
123,2,C(C(C(CO)O)(C(C(O)=O)O)O)=O,6,10,7,194.04265266000002,1,0,6,5
124,2,C(C(CO)(C(CO)O)O)=O,5,10,5,150.05282342,0,0,5,4
125,2,C(CC(C(CO)(C(CO)O)O)=O)=O,7,12,6,192.063388104,0,0,6,4
126,2,C(C(C(CC(CO)O)=O)(CO)O)=O,7,12,6,192.063388104,0,0,6,4
127,2,C(CC(C=O)O)(C(CO)(CO)O)=O,7,12,6,192.063388104,0,0,6,4
128,2,C(C(CO)(C(C(CCO)=O)O)O)=O,7,12,6,192.063388104,0,0,6,4
129,2,C(C(CO)(C(C=O)O)O)(CCO)=O,7,12,6,192.063388104,0,0,6,4
130,2,C(C(CO)(C(CC(CO)=O)O)O)=O,7,12,6,192.063388104,0,0,6,4
131,2,C(C(CO)(C(C(C(C)=O)O)O)O)=O,7,12,6,192.063388104,0,0,6,4
132,2,C(C(C(C(C(C)=O)(CO)O)O)O)=O,7,12,6,192.063388104,0,0,6,4
133,2,C(C(CO)(C(C(CC=O)O)O)O)=O,7,12,6,192.063388104,0,0,6,4
134,2,C(C(CO)(CC(C(CO)O)=O)O)=O,7,12,6,192.063388104,0,0,6,4
135,2,C(C(C(CO)O)N)(O)=O,4,9,4,135.053157768,1,1,4,4
136,2,C(C(C(C(C(CO)O)O)O)N)(O)=O,6,13,6,195.074287136,1,1,6,6
137,2,C(C(C(O)=O)N)(O)=O,3,5,4,119.02185764000001,2,1,3,3
138,2,C(C(C(C(O)=O)N)O)(O)=O,4,7,5,149.032422324,2,1,4,4
139,2,C(C(CO)N)(O)=O,3,7,3,105.042593084,1,1,3,3
140,2,C(CO)(C(C(C(CO)O)O)NC)=O,7,15,5,193.09502258,0,1,6,5
141,2,C(CC(C(C(CO)O)NC)=O)=O,7,13,4,175.084457896,0,1,5,3
142,2,C(C(C(CC(CO)O)=O)NC)=O,7,13,4,175.084457896,0,1,5,3
143,2,C(CC(C=O)O)(C(CO)NC)=O,7,13,4,175.084457896,0,1,5,3
144,2,C(C(C(C=O)O)NC)(CCO)=O,7,13,4,175.084457896,0,1,5,3
145,2,C(C(C(C(C(C)=O)NC)O)O)=O,7,13,4,175.084457896,0,1,5,3
146,2,C(C(C(C(C(CO)O)O)NC)=O)=O,7,13,5,191.079372516,0,1,6,4
147,2,C(C(CC(C(CO)O)O)N)=O,6,13,4,163.084457896,0,1,5,4
148,2,C(C(C(C(C(CO)O)O)O)N)=O,6,13,5,179.079372516,0,1,6,5
149,2,C(CN)(CC(C(CO)O)O)=O,6,13,4,163.084457896,0,1,5,4
150,2,C(CN)(C(C(C(CO)O)O)O)=O,6,13,5,179.079372516,0,1,6,5
151,2,C(CCO)(CC(C=O)=O)=O,6,8,4,144.042258736,0,0,4,1
152,2,C(CO)(CCC(C=O)=O)=O,6,8,4,144.042258736,0,0,4,1
153,2,C(C)(C(CC(C=O)=O)O)=O,6,8,4,144.042258736,0,0,4,1
154,2,C(CC(CC(C=O)=O)O)=O,6,8,4,144.042258736,0,0,4,1
155,2,C(CC(C(CCO)=O)=O)=O,6,8,4,144.042258736,0,0,4,1
156,2,C(CC(CC(CO)=O)=O)=O,6,8,4,144.042258736,0,0,4,1
157,2,C(CC(C(C(C)=O)O)=O)=O,6,8,4,144.042258736,0,0,4,1
158,2,C(CC(C(CC=O)O)=O)=O,6,8,4,144.042258736,0,0,4,1
159,2,C(C(C=O)O)(CC(C)=O)=O,6,8,4,144.042258736,0,0,4,1
160,2,C(C(C(CCC=O)=O)O)=O,6,8,4,144.042258736,0,0,4,1
161,2,C(C(CC(C(C)=O)=O)O)=O,6,8,4,144.042258736,0,0,4,1
162,2,C(CC(CC(C=O)O)=O)=O,6,8,4,144.042258736,0,0,4,1
163,2,C1(CC(C(C(CO)O)O1)O)=O,6,10,5,162.05282342,0,0,5,3
164,2,C1(COC(C(CO)O)C1O)=O,6,10,5,162.05282342,0,0,5,3
165,2,C1(C(O)OC(C(CO)O)C1)=O,6,10,5,162.05282342,0,0,5,3
166,2,C1(C(C(CO)O)OC(C1)O)=O,6,10,5,162.05282342,0,0,5,3
167,2,C(C)(C1C(C(C(O1)O)O)O)=O,6,10,5,162.05282342,0,0,5,3
168,2,C(CC1C(C(C(O)O1)O)O)=O,6,10,5,162.05282342,0,0,5,3
169,2,C1(CC(C(C(CO)O1)O)O)=O,6,10,5,162.05282342,0,0,5,3
170,2,C1(COC(CO)C(C1O)O)=O,6,10,5,162.05282342,0,0,5,3
171,2,C1(C(O)OC(CO)C(C1)O)=O,6,10,5,162.05282342,0,0,5,3
172,2,C1(C(C(CO)OC(C1)O)O)=O,6,10,5,162.05282342,0,0,5,3
173,2,C1(C(C(O)OC(CO)C1)O)=O,6,10,5,162.05282342,0,0,5,3
174,2,C1(C(CO)OC(C(C1)O)O)=O,6,10,5,162.05282342,0,0,5,3
175,2,C1(CC(C(C(CO1)O)O)O)=O,6,10,5,162.05282342,0,0,5,3
176,2,C1(COCC(C(C1O)O)O)=O,6,10,5,162.05282342,0,0,5,3
177,2,C1(C(O)OCC(C(C1)O)O)=O,6,10,5,162.05282342,0,0,5,3
178,2,C1(C(C(COC(C1)O)O)O)=O,6,10,5,162.05282342,0,0,5,3
179,2,C1(C(C(O)OCC(C1)O)O)=O,6,10,5,162.05282342,0,0,5,3
180,2,C1(C(COC(C(C1)O)O)O)=O,6,10,5,162.05282342,0,0,5,3
181,2,C1(C(C(C(O)OCC1)O)O)=O,6,10,5,162.05282342,0,0,5,3
182,2,C1(COC(C(C(C1)O)O)O)=O,6,10,5,162.05282342,0,0,5,3
183,2,C(C(C(CO)O)O)(CCN)=O,6,13,4,163.084457896,0,1,5,4
184,2,C(C(CN)O)(CC(CO)O)=O,6,13,4,163.084457896,0,1,5,4
185,2,C(C(CO)O)(CC(CN)O)=O,6,13,4,163.084457896,0,1,5,4
186,2,C(C(C(CN)O)O)(CCO)=O,6,13,4,163.084457896,0,1,5,4
187,2,C(CO)(CC(C(CN)O)O)=O,6,13,4,163.084457896,0,1,5,4
188,2,C(C)(C(C(C(CN)O)O)O)=O,6,13,4,163.084457896,0,1,5,4
189,2,C(CC(C(C(CN)O)O)O)=O,6,13,4,163.084457896,0,1,5,4
190,2,C(CC(C(O)=O)O)(CCO)=O,6,10,5,162.05282342,1,0,4,3
191,2,C(C(CCC(CO)=O)O)(O)=O,6,10,5,162.05282342,1,0,4,3
192,2,C(C(CC(C(C)=O)O)O)(O)=O,6,10,5,162.05282342,1,0,4,3
193,2,C(CC(CC(C(O)=O)O)O)=O,6,10,5,162.05282342,1,0,4,3
194,2,C(C(C(CC(CO)O)=O)=O)=O,6,8,5,160.037173356,0,0,5,2
195,2,C(C(CO)O)(CC(C=O)=O)=O,6,8,5,160.037173356,0,0,5,2
196,2,C(CCO)(C(C(C=O)=O)O)=O,6,8,5,160.037173356,0,0,5,2
197,2,C(CO)(CC(C(C=O)=O)O)=O,6,8,5,160.037173356,0,0,5,2
198,2,C(C)(C(C(C(C=O)=O)O)O)=O,6,8,5,160.037173356,0,0,5,2
199,2,C(CC(C(C(C=O)=O)O)O)=O,6,8,5,160.037173356,0,0,5,2
200,2,C(C(CO)O)=CC(C=O)=O,6,8,4,144.042258736,0,0,4,2
201,2,C(C(C(C=CCO)=O)O)=O,6,8,4,144.042258736,0,0,4,2
202,2,C(C=CC(C(CO)O)=O)=O,6,8,4,144.042258736,0,0,4,2
203,2,C(C(C(C(C=C)=O)O)O)=O,6,8,4,144.042258736,0,0,4,2
204,2,C(C(C=CC(CO)=O)O)=O,6,8,4,144.042258736,0,0,4,2
205,2,C(C(C(C=CC=O)O)O)=O,6,8,4,144.042258736,0,0,4,2
206,2,C(C(C(C(CO)O)O)O)=CN,6,13,4,163.084457896,0,0,5,5
207,2,C(C(C(CO)O)O)=CC(O)=O,6,10,5,162.05282342,1,0,4,4
208,2,C(C(C=CC(CO)O)O)(O)=O,6,10,5,162.05282342,1,0,4,4
209,2,N,0,3,0,17.026549096,0,0,1,1
210,2,C(C(C(CO)NC)O)=O,5,11,3,133.073893212,0,1,4,3
211,2,C(CO)(C(C(C(CO)O)NC)O)=O,7,15,5,193.09502258,0,1,6,5
212,2,C(C(CC(C(CO)O)NC)=O)=O,7,13,4,175.084457896,0,1,5,3
213,2,C(CC(C(C(CO)NC)O)=O)=O,7,13,4,175.084457896,0,1,5,3
214,2,C(C(C(CC(CO)NC)=O)O)=O,7,13,4,175.084457896,0,1,5,3
215,2,C(CC(C=O)NC)(C(CO)O)=O,7,13,4,175.084457896,0,1,5,3
216,2,C(CC(C=O)O)(C(CNC)O)=O,7,13,4,175.084457896,0,1,5,3
217,2,C(C(C(C(CCO)=O)O)NC)=O,7,13,4,175.084457896,0,1,5,3
218,2,C(C(C(C=O)O)O)(CCNC)=O,7,13,4,175.084457896,0,1,5,3
219,2,C(C(C(CC(CO)=O)NC)O)=O,7,13,4,175.084457896,0,1,5,3
220,2,C(C(C(C(C(C)=O)O)NC)O)=O,7,13,4,175.084457896,0,1,5,3
221,2,C(CC(C(C(C=O)O)NC)O)=O,7,13,4,175.084457896,0,1,5,3
222,2,C(CC(C(C(C=O)O)O)NC)=O,7,13,4,175.084457896,0,1,5,3
223,2,C(C(C(C(C(CO)O)NC)O)=O)=O,7,13,5,191.079372516,0,1,6,4
224,2,C(C(C(CO)NCC(O)=O)O)=O,6,11,5,177.063722452,1,1,5,4
225,2,C(C(C(C(C(CO)O)O)NC)O)=O,7,15,5,193.09502258,0,1,6,5
226,2,C1C(C(C(O)O1)O)O,4,8,4,120.04225873600001,0,0,4,3
227,2,C(C1(C(C(C(CO)O1)O)O)O)O,6,12,6,180.063388104,0,0,6,5
228,2,C(C1(CC(C(CO)O1)O)O)=O,6,10,5,162.05282342,0,0,5,3
229,2,C(CC1(C(C(CO1)O)O)O)=O,6,10,5,162.05282342,0,0,5,3
230,2,C(C(C1(CC(CO1)O)O)O)=O,6,10,5,162.05282342,0,0,5,3
231,2,C(C1C(CC(CO)(O1)O)O)=O,6,10,5,162.05282342,0,0,5,3
232,2,C(C1C(C(C(C)(O1)O)O)O)=O,6,10,5,162.05282342,0,0,5,3
233,2,C(C(C1C(CC(O)O1)O)O)=O,6,10,5,162.05282342,0,0,5,3
234,2,C1(C(O)OC(C(CO)O)C1O)=O,6,10,6,178.04773804,0,0,6,4
235,2,C(C1(C(C(C(CO)O1)O)O)O)=O,6,10,6,178.04773804,0,0,6,4
236,2,C1C(C(C(C(CO)(O)O1)O)O)O,6,12,6,180.063388104,0,0,6,5
237,2,C(C1(CC(C(CO1)O)O)O)=O,6,10,5,162.05282342,0,0,5,3
238,2,C(C1C(C(CC(O1)O)O)O)=O,6,10,5,162.05282342,0,0,5,3
239,2,C1(C(O)OC(CO)C(C1O)O)=O,6,10,6,178.04773804,0,0,6,4
240,2,C(C1(C(C(C(CO1)O)O)O)O)=O,6,10,6,178.04773804,0,0,6,4
241,2,C1(C(O)OCC(C(C1O)O)O)=O,6,10,6,178.04773804,0,0,6,4
242,2,C(CN)O,2,7,1,61.052763844,0,1,2,2
243,2,C(C(C(CN)O)O)O,4,11,3,121.073893212,0,1,4,4
244,2,C(C(C(C(C(CO)N)O)O)O)O,6,15,5,181.09502258,0,1,6,6
245,2,C(CC(C(C(CO)O)O)N)=O,6,13,4,163.084457896,0,1,5,4
246,2,C(C(C(CC(CO)O)N)O)=O,6,13,4,163.084457896,0,1,5,4
247,2,C(C(CC(C(CO)O)N)O)=O,6,13,4,163.084457896,0,1,5,4
248,2,C(C(C(C(CCO)N)O)O)=O,6,13,4,163.084457896,0,1,5,4
249,2,C(C(C(CC(CO)N)O)O)=O,6,13,4,163.084457896,0,1,5,4
250,2,C(C(C(C(C(C)N)O)O)O)=O,6,13,4,163.084457896,0,1,5,4
251,2,C(C(C(C(CCN)O)O)O)=O,6,13,4,163.084457896,0,1,5,4
252,2,C1(C(C(C(C(CO)O)O1)O)O)=O,6,10,6,178.04773804,0,0,6,4
253,2,C1(C(CC(C(CO)O)O1)O)=O,6,10,5,162.05282342,0,0,5,3
254,2,C1(C(C(C(C(CO)O1)O)O)O)=O,6,10,6,178.04773804,0,0,6,4
255,2,C1(C(CC(C(CO)O1)O)O)=O,6,10,5,162.05282342,0,0,5,3
256,2,C1(C(C(C(C(CO1)O)O)O)O)=O,6,10,6,178.04773804,0,0,6,4
257,2,C1(C(CC(C(CO1)O)O)O)=O,6,10,5,162.05282342,0,0,5,3
258,2,C(C(CCO)O)(O)=O,4,8,4,120.04225873600001,1,0,3,3
259,2,C(C(C(CO)O)=O)=O,4,6,4,118.02660867200001,0,0,4,2
260,2,C(C(CC(C(CO)O)O)O)=O,6,12,5,164.068473484,0,0,5,4
261,2,C(C(O)O)=O,2,4,3,76.016043988,0,0,3,2
262,2,[CH](C(O)=O)O,2,3,3,75.00821895600001,1,0,2,2
263,3,C1(C(C(C(C(C1CO)O)O)O)O)=O,7,12,6,192.063388104,0,0,6,5
264,3,C1(C(C(C(C1)O)O)O)=O,5,8,4,132.042258736,0,0,4,3
265,3,C1(C(C(C(CC1O)O)O)O)=O,6,10,5,162.05282342,0,0,5,4
266,3,C1(C(C(C(C1)O)(CO)O)O)=O,6,10,5,162.05282342,0,0,5,4
267,3,C1(C(CC(CO)(C1O)O)O)=O,6,10,5,162.05282342,0,0,5,4
268,3,C1(C(C(C(CO)(C1)O)O)O)=O,6,10,5,162.05282342,0,0,5,4
269,3,C1(C(C(C(C)(C1O)O)O)O)=O,6,10,5,162.05282342,0,0,5,4
270,3,C1(C(C(CC(C1O)O)O)O)=O,6,10,5,162.05282342,0,0,5,4
271,3,C1(C(C(C(CC1NC)O)O)O)=O,7,13,4,175.084457896,0,1,5,4
272,3,C1(C(C(C(C1)O)(CNC)O)O)=O,7,13,4,175.084457896,0,1,5,4
273,3,C1(C(CC(CO)(C1NC)O)O)=O,7,13,4,175.084457896,0,1,5,4
274,3,C1(C(C(C(CNC)(C1)O)O)O)=O,7,13,4,175.084457896,0,1,5,4
275,3,C1(C(C(C(C)(C1NC)O)O)O)=O,7,13,4,175.084457896,0,1,5,4
276,3,C1(C(C(CC(C1NC)O)O)O)=O,7,13,4,175.084457896,0,1,5,4
277,3,C1(C(C(CO)(C(C1CO)O)O)O)=O,7,12,6,192.063388104,0,0,6,5
278,3,C1(C(CO)(C(C(C1CO)O)O)O)=O,7,12,6,192.063388104,0,0,6,5
279,3,C1(C(C(C(C(C1)O)(CO)O)O)O)=O,7,12,6,192.063388104,0,0,6,5
280,3,C1(CC(C(C(C1(CO)O)O)O)O)=O,7,12,6,192.063388104,0,0,6,5
281,3,C(C1C(C(CO)(C(C1O)O)O)O)=O,7,12,6,192.063388104,0,0,6,5
282,3,C1(C(C(C(C1CO)O)O)NC)=O,7,13,4,175.084457896,0,1,5,4
283,3,C1(C(C(C(C(C1)O)O)O)NC)=O,7,13,4,175.084457896,0,1,5,4
284,3,C1(C(CO)C(C(C1)=O)O)=O,6,8,4,144.042258736,0,0,4,2
285,3,C1(CCC(C(C1O)O)=O)=O,6,8,4,144.042258736,0,0,4,2
286,3,C(C1(CCC(C1O)=O)O)=O,6,8,4,144.042258736,0,0,4,2
287,3,C1(CC(C(CC1O)=O)O)=O,6,8,4,144.042258736,0,0,4,2
288,3,C(C1(CC(C(C1)=O)O)O)=O,6,8,4,144.042258736,0,0,4,2
289,3,C(C1C(CC(C1O)=O)O)=O,6,8,4,144.042258736,0,0,4,2
290,3,C1(C(CC(C1CO)O)=O)=O,6,8,4,144.042258736,0,0,4,2
291,3,C1(CC(C(C(C1)=O)O)O)=O,6,8,4,144.042258736,0,0,4,2
292,3,C1(CC(CC(C1O)=O)O)=O,6,8,4,144.042258736,0,0,4,2
293,3,C(C1C(C(CC1O)O)=O)=O,6,8,4,144.042258736,0,0,4,2
294,3,C(C1C(C(C(C1)=O)O)O)=O,6,8,4,144.042258736,0,0,4,2
295,3,C1(C(CC(C(C1)O)O)=O)=O,6,8,4,144.042258736,0,0,4,2
296,3,C(C1C(CC(C1O)O)=O)=O,6,8,4,144.042258736,0,0,4,2
297,3,C1(C(CO)C(C(C1O)=O)O)=O,6,8,5,160.037173356,0,0,5,3
298,3,C1(C(C(C(CC1O)=O)O)O)=O,6,8,5,160.037173356,0,0,5,3
299,3,C(C1(C(CC(C1O)=O)O)O)=O,6,8,5,160.037173356,0,0,5,3
300,3,C(C1(C(C(C(C1)=O)O)O)O)=O,6,8,5,160.037173356,0,0,5,3
301,3,C(C1C(C(C(C1O)=O)O)O)=O,6,8,5,160.037173356,0,0,5,3
302,3,C1C(C(C(C(C=1)=O)O)O)O,6,8,4,144.042258736,0,0,4,3
303,3,C1(C(C(C(C1CO)O)NC)O)=O,7,13,4,175.084457896,0,1,5,4
304,3,C1(C(C(C(C1CNC)O)O)O)=O,7,13,4,175.084457896,0,1,5,4
305,3,C1(C(C(C(C(C1)NC)O)O)O)=O,7,13,4,175.084457896,0,1,5,4
