,Gen,ID,nC,nH,nO,MW,nAcid,nBase,nHBAcc,nHBDon
166,3,C(C(C=O)C(C(CO)=O)O)=O,6,8,5,160.037173356,0,0,5,2
167,3,C(C(C=O)C(C=O)(C(CO)O)O)=O,7,10,6,190.04773804,0,0,6,3
168,3,C(C(C=O)C(C(C(CO)O)=O)O)=O,7,10,6,190.04773804,0,0,6,3
169,3,C(C(C=O)C(C(CO)O)O)=O,6,10,5,162.05282342,0,0,5,3
170,3,C(C(C=O)C(C(C(CO)O)O)O)=O,7,12,6,192.063388104,0,0,6,4
171,3,C(C(C=O)C(C=O)O)=O,5,6,4,130.026608672,0,0,4,1
172,3,C(C(C=O)CO)=O,4,6,3,102.031694052,0,0,3,1
173,3,C(C(C=O)C(CO)O)=O,5,8,4,132.042258736,0,0,4,2
174,3,C(C(CCO)(CC=O)O)=O,6,10,4,146.0579088,0,0,4,2
175,3,C(C(CCO)(C(C(C=O)=O)O)O)=O,7,10,6,190.04773804,0,0,6,3
176,3,C(C(CCO)(C(C=O)O)O)=O,6,10,5,162.05282342,0,0,5,3
177,3,C(CC(C(CCO)=O)O)=O,6,10,4,146.0579088,0,0,4,2
178,3,C(C(C(C(C=O)=O)O)O)(CCO)=O,7,10,6,190.04773804,0,0,6,3
179,3,C(C(C(C=O)O)O)(CCO)=O,6,10,5,162.05282342,0,0,5,3
180,3,C(C(C(CO)C(C)O)=O)=O,6,10,4,146.0579088,0,0,4,2
181,3,C(C(CO)(C(C(C=O)=O)CO)O)=O,7,10,6,190.04773804,0,0,6,3
182,3,C(C(C(C(C=O)=O)CO)O)(CO)=O,7,10,6,190.04773804,0,0,6,3
183,3,C(C(C(CO)C(C(CO)O)O)=O)=O,7,12,6,192.063388104,0,0,6,4
184,3,C(C(C(C(C=O)=O)CO)O)=O,6,8,5,160.037173356,0,0,5,2
185,3,C(C(C(CO)CO)=O)=O,5,8,4,132.042258736,0,0,4,2
186,3,C(C(C(CO)C(CO)O)=O)=O,6,10,5,162.05282342,0,0,5,3
187,3,C(CC(C(CC=O)O)O)=O,6,10,4,146.0579088,0,0,4,2
188,3,C(CC(C(C(C(C=O)=O)O)O)O)=O,7,10,6,190.04773804,0,0,6,3
189,3,C(CC(CC(C=O)O)O)=O,6,10,4,146.0579088,0,0,4,2
190,3,C(C(CC(C(C(C=O)=O)O)O)O)=O,7,10,6,190.04773804,0,0,6,3
191,3,C(C(C(CC(C=O)O)O)O)=O,6,10,5,162.05282342,0,0,5,3
192,3,C(C(C(C)O)C(C=O)O)=O,6,10,4,146.0579088,0,0,4,2
193,3,C(C(C(C=O)C(C=O)(CO)O)O)=O,7,10,6,190.04773804,0,0,6,3
194,3,C(C(C(C=O)C(C(CO)=O)O)O)=O,7,10,6,190.04773804,0,0,6,3
195,3,C(C(C(C(CO)O)O)C(C=O)O)=O,7,12,6,192.063388104,0,0,6,4
196,3,C(C(C(C=O)C(C=O)O)O)=O,6,8,5,160.037173356,0,0,5,2
197,3,C(C(CO)C(C=O)O)=O,5,8,4,132.042258736,0,0,4,2
198,3,C(C(C(CO)O)C(C=O)O)=O,6,10,5,162.05282342,0,0,5,3
199,3,C(CC(CC(CO)=O)O)=O,6,10,4,146.0579088,0,0,4,2
200,3,C(CO)(CC(C(C(C=O)=O)O)O)=O,7,10,6,190.04773804,0,0,6,3
201,3,C(C(C(CC(CO)=O)O)O)=O,6,10,5,162.05282342,0,0,5,3
202,3,C(CC(CO)(CC=O)O)=O,6,10,4,146.0579088,0,0,4,2
203,3,C(CC(CO)(C(C(C=O)=O)O)O)=O,7,10,6,190.04773804,0,0,6,3
204,3,C(CC(CO)(C(C=O)O)O)=O,6,10,5,162.05282342,0,0,5,3
205,3,C(C(C(CO)=O)C(C)O)=O,6,10,4,146.0579088,0,0,4,2
206,3,C(C(CO)(C(C=O)C(CO)=O)O)=O,7,10,6,190.04773804,0,0,6,3
207,3,C(C(C(CO)=O)C(C(CO)=O)O)=O,7,10,6,190.04773804,0,0,6,3
208,3,C(C(C(CO)=O)C(C(CO)O)O)=O,7,12,6,192.063388104,0,0,6,4
209,3,C(C(C(CO)=O)C(C=O)O)=O,6,8,5,160.037173356,0,0,5,2
210,3,C(C(C(CO)=O)CO)=O,5,8,4,132.042258736,0,0,4,2
211,3,C(C(C(CO)=O)C(CO)O)=O,6,10,5,162.05282342,0,0,5,3
212,3,C(CC(C(C(C)O)O)=O)=O,6,10,4,146.0579088,0,0,4,2
213,3,C(C(CO)(C(C(CC=O)=O)O)O)=O,7,10,6,190.04773804,0,0,6,3
214,3,C(CC(C(C(C(CO)=O)O)O)=O)=O,7,10,6,190.04773804,0,0,6,3
215,3,C(CC(C(C(C(CO)O)O)O)=O)=O,7,12,6,192.063388104,0,0,6,4
216,3,C(CC(C(C(C=O)O)O)=O)=O,6,8,5,160.037173356,0,0,5,2
217,3,C(CC(C(CO)O)=O)=O,5,8,4,132.042258736,0,0,4,2
218,3,C(CC(C(C(CO)O)O)=O)=O,6,10,5,162.05282342,0,0,5,3
219,3,C(CC(C(C(C)=O)O)O)=O,6,10,4,146.0579088,0,0,4,2
220,3,C(C)(C(C(C(C(C=O)=O)O)O)O)=O,7,10,6,190.04773804,0,0,6,3
221,3,C(C(C(C(C(C)=O)O)O)O)=O,6,10,5,162.05282342,0,0,5,3
222,3,C(CC(C)(C(C=O)O)O)=O,6,10,4,146.0579088,0,0,4,2
223,3,C(C(C(C)(C(C(C=O)=O)O)O)O)=O,7,10,6,190.04773804,0,0,6,3
224,3,C(C(C(C)(C(C=O)O)O)O)=O,6,10,5,162.05282342,0,0,5,3
225,3,C(C(C(CC(C)O)=O)O)=O,6,10,4,146.0579088,0,0,4,2
226,3,C(C(CO)(CC(C(C=O)O)=O)O)=O,7,10,6,190.04773804,0,0,6,3
227,3,C(C(C(CC(C(CO)=O)O)=O)O)=O,7,10,6,190.04773804,0,0,6,3
228,3,C(C(C(CC(C(CO)O)O)=O)O)=O,7,12,6,192.063388104,0,0,6,4
229,3,C(C(C(CC(C=O)O)=O)O)=O,6,8,5,160.037173356,0,0,5,2
230,3,C(C(C(CCO)=O)O)=O,5,8,4,132.042258736,0,0,4,2
231,3,C(C(C(CC(CO)O)=O)O)=O,6,10,5,162.05282342,0,0,5,3
232,3,C(CC(C)O)=O,4,8,2,88.052429496,0,0,2,1
233,3,C(C(C(C(C)O)O)=O)=O,5,8,4,132.042258736,0,0,4,2
234,3,C(C(C(C)O)O)=O,4,8,3,104.047344116,0,0,3,2
235,3,C(C(CO)(CC=O)O)=O,5,8,4,132.042258736,0,0,4,2
236,3,C(CC(C(CO)=O)O)=O,5,8,4,132.042258736,0,0,4,2
237,3,C(C(C(CO)O)(CC=O)O)=O,6,10,5,162.05282342,0,0,5,3
238,3,C(CC(C(C(CO)O)=O)O)=O,6,10,5,162.05282342,0,0,5,3
239,3,C(CC(C(CO)O)O)=O,5,10,4,134.0579088,0,0,4,3
240,3,C(CC(C(C(CO)O)O)O)=O,6,12,5,164.068473484,0,0,5,4
241,3,C(CCO)=O,3,6,2,74.036779432,0,0,2,1
242,3,C(CC(CO)O)=O,4,8,3,104.047344116,0,0,3,2
243,3,C(C(CO)(C(C(C=O)=O)O)O)=O,6,8,6,176.032087976,0,0,6,3
244,3,C(CO)(C(C(C(C=O)=O)O)O)=O,6,8,6,176.032087976,0,0,6,3
245,3,C(C(C(C(C(CO)O)O)O)=O)=O,6,10,6,178.04773804,0,0,6,4
246,3,C(C(C(C(C=O)=O)O)O)=O,5,6,5,146.021523292,0,0,5,2
247,3,C(C(C(C(CO)O)O)=O)=O,5,8,5,148.037173356,0,0,5,3
248,3,C(C(C(C=O)=O)O)=O,4,4,4,116.01095860800001,0,0,4,1
249,3,C(C(C(CO)=O)O)=O,4,6,4,118.02660867200001,0,0,4,2
250,3,C(C(C(CO)=O)(CO)O)=O,5,8,5,148.037173356,0,0,5,3
251,3,C(C(C(CO)=O)(C(CO)O)O)=O,6,10,6,178.04773804,0,0,6,4
252,3,C(C(C(CO)=O)O)(O)=O,4,6,5,134.021523292,1,0,4,3
253,3,C(C(CO)=O)(C)=O,4,6,3,102.031694052,0,0,3,1
254,3,C(C(C(C)O)=O)=O,4,6,3,102.031694052,0,0,3,1
255,3,C(C(C=O)O)=O,3,4,3,88.016043988,0,0,3,1
256,3,C(C(C(C(CO)O)O)O)O,5,12,5,152.068473484,0,0,5,5
257,3,C(C(C(C(C(CO)O)O)O)O)O,6,14,6,182.079038168,0,0,6,6
258,3,C(C(CO)(C(C(CO)O)O)O)O,6,14,6,182.079038168,0,0,6,6
259,3,C(C(CO)(CO)O)O,4,10,4,122.0579088,0,0,4,4
260,3,C(C(CO)(C(CO)O)O)O,5,12,5,152.068473484,0,0,5,5
261,3,C(C(C(CO)O)(C(CO)O)O)O,6,14,6,182.079038168,0,0,6,6
262,3,C(C)(CO)=O,3,6,2,74.036779432,0,0,2,1
263,3,C(CO)(CCO)=O,4,8,3,104.047344116,0,0,3,2
264,3,C(C(CCO)O)=O,4,8,3,104.047344116,0,0,3,2
265,3,C(C)(C(CO)O)=O,4,8,3,104.047344116,0,0,3,2
266,3,CCO,2,6,1,46.041864812,0,0,1,1
267,3,C(C(O)=O)(O)=O,2,2,4,89.99530854400001,2,0,2,2
268,3,C(C(CO)(C(C(CO)O)O)O)(O)=O,6,12,7,196.05830272400001,1,0,6,6
269,3,C(C(CO)(C(C(O)=O)O)O)=O,5,8,6,164.032087976,1,0,5,4
270,3,C(C(CO)(C(C=O)O)O)(O)=O,5,8,6,164.032087976,1,0,5,4
271,3,C(C(CO)(CO)O)(O)=O,4,8,5,136.037173356,1,0,4,4
272,3,C(C(CO)(C(CO)O)O)(O)=O,5,10,6,166.04773804,1,0,5,5
273,3,C(C(C(CO)O)(C(C(O)=O)O)O)=O,6,10,7,194.04265266000002,1,0,6,5
274,3,C(C(C(CO)O)(C(C=O)O)O)(O)=O,6,10,7,194.04265266000002,1,0,6,5
275,3,C(C(C(CO)O)(C(CO)O)O)(O)=O,6,12,7,196.05830272400001,1,0,6,6
276,3,C(C(C(C(O)=O)O)O)(O)=O,4,6,6,150.01643791200001,2,0,4,4
277,3,C(C(C)=O)(O)=O,3,4,3,88.016043988,1,0,2,1
278,3,C(CC(O)=O)=O,3,4,3,88.016043988,1,0,2,1
279,3,C(C(CCO)=O)(O)=O,4,6,4,118.02660867200001,1,0,3,2
280,3,C(CC(C=O)O)(O)=O,4,6,4,118.02660867200001,1,0,3,2
281,3,C(CC(CO)=O)(O)=O,4,6,4,118.02660867200001,1,0,3,2
282,3,C(C(C(C)=O)O)(O)=O,4,6,4,118.02660867200001,1,0,3,2
283,3,C(C)(O)=O,2,4,2,60.021129368000004,1,0,1,1
284,3,C(C(CO)=O)(O)=O,3,4,4,104.01095860800001,1,0,3,2
285,3,C(C(C(CO)O)=O)(O)=O,4,6,5,134.021523292,1,0,4,3
286,3,C(C(C(C)O)(C(C(CO)O)O)O)=O,7,14,6,194.079038168,0,0,6,5
287,3,C(C(C(C=O)(C(C=O)O)O)O)(O)=O,6,8,7,192.02700259600002,1,0,6,4
288,3,C(C(C(C=O)(C(C=O)(C)O)O)O)=O,7,10,6,190.04773804,0,0,6,3
289,3,C(C(C(C=O)(C(C(C)=O)O)O)O)=O,7,10,6,190.04773804,0,0,6,3
290,3,C(CC(C(C=O)(C(C=O)O)O)O)=O,7,10,6,190.04773804,0,0,6,3
291,3,C(C(C(C)O)(C(C=O)O)O)=O,6,10,5,162.05282342,0,0,5,3
292,3,C(C(C(C=O)(C(C=O)O)O)O)=O,6,8,6,176.032087976,0,0,6,3
293,3,C(C(CO)(C(CO)(CO)O)O)(O)=O,6,12,7,196.05830272400001,1,0,6,6
294,3,C(C(C(C)=O)(C(CO)(CO)O)O)=O,7,12,6,192.063388104,0,0,6,4
295,3,C(C(CO)(C(CO)(CO)O)O)=O,6,12,6,180.063388104,0,0,6,5
296,3,C(CO)(C(CO)(C(C(O)=O)O)O)=O,6,10,7,194.04265266000002,1,0,6,5
297,3,C(C(C)(C(C(CO)=O)(CO)O)O)=O,7,12,6,192.063388104,0,0,6,4
298,3,C(CO)(C(CO)(C(C(C)=O)O)O)=O,7,12,6,192.063388104,0,0,6,4
299,3,C(CC(C(C(CO)=O)(CO)O)O)=O,7,12,6,192.063388104,0,0,6,4
300,3,C(CO)(C(CO)(C(C)O)O)=O,6,12,5,164.068473484,0,0,5,4
301,3,C(CO)(C(CO)(C(C=O)O)O)=O,6,10,6,178.04773804,0,0,6,4
302,3,C(CO)(C(CO)(CO)O)=O,5,10,5,150.05282342,0,0,5,4
303,3,C(CO)(C(CO)(C(CO)O)O)=O,6,12,6,180.063388104,0,0,6,5
