ID	Type
C(C(C(C)O)C(C(C(C)O)O)O)=O	1
C(C1(CC(CO)(C(C1O)O)O)O)=O	1
C1(CC2(C(C(CO2)O1)O)O)=O	1
C(C)(C(CO)(CC(CCO)=O)O)=O	1
C(CC(C=O)(CC(C=O)=O)O)=O	1
C1C(O)OCC(C=1)=O	1
C(C(CC(CO)O)(C(C=O)O)O)=O	1
C(C(C=O)(CCC(CO)=O)O)=O	1
C1(COC(C)(C(CO)(C1O)O)O)=O	1
C(C)(C(C(C)O)(CC(C=O)=O)O)=O	1
C(C(C=O)(C(C(C=O)=O)CO)O)=O	1
C1(CC(C(O)=O)(OC1CO)O)=O	1
C(C)(C(CO)O)=CC(CO)=O	1
C(C1C2C(C(C(CO)O2)(O)O1)O)O	1
C(C1C(C(CC(O1)O)O)=O)=O	1
C1C(C(C(C=1)=O)=O)CO	1
C(CC(C(O)=O)=CCO)=O	1
C(C(C=O)(CC(C=O)=O)O)=O	1
C(CC(C=O)CC(C(O)=O)=O)=O	1
C(C1C(C(CC(O)OC1C)O)=O)=O	1
C1(COC(C1C(C(C=C)=O)O)O)=O	1
C1(CC(CC(C=O)O1)O)=O	1
C1(C(CO)(C(C=O)(O)OCC1)O)=O	1
C(CC(C(CC(C=O)=O)O)=C)=O	1
C(C(C)O)(C(C(C)=O)O)=O	1
C(CC(C(C(CC(O)=O)=O)O)O)=O	1
C(C1(CC(C(C1O)O)O)O)O	1
C(C(O)OCC(C=O)=O)(CO)=O	1
C(C(C(C)=O)(CO)O)=O	1
C(CO)(C(C(C(CO)=C)=O)O)=O	1
C(CC(C1C(CC(C=O)O1)O)O)=O	1
C(C(C=CC(CCO)=O)O)(O)=O	1
C(C(C=CC(C(CO)O)=O)=O)=O	1
C(C(C(C(C)O)O)O)=O	1
C(C(C=O)(C(CC(CO)O)O)O)=O	1
C(COC(C(CO)=O)O)(C)=O	1
C(C(C)(C(CO)(CC=O)O)O)(O)=O	1
C1(C(CO)(CC(OCC1)=O)O)=O	1
C(CC(CC(C(C=CC=O)=O)=O)O)=O	1
C(C1C(CC(CO)(O1)O)O)(O)=O	1
C(CO)(C(CO)(C(C=O)O)O)=O	1
C1(COC(C1C(C=C)(CO)O)O)=O	1
C(C(C)(C(CC=O)O)O)(O)=O	1
C(C(CC(C(C=O)=O)C(C)O)O)=O	1
C1(C(C(C(C1)O)CO)O)=O	1
C(CC(C=O)=O)=C(C=O)CO	1
C(CC1C(C(CO1)=O)(CO)O)=O	1
C1(C(CCC(CO1)=O)(C(C)O)O)=O	1
C(C1C(CO)(O)OCC1O)=O	1
C(C(CO)(C(C(C=O)=O)O)O)=C	1
C(COC(C(CO)=O)O)=O	1
C(C(C(C)O)C(C)(CC=O)O)=O	1
C(CC(C(C=O)=O)C(C)O)(C)=O	1
C(C(C=CC(CO)O)(C(C)O)O)=O	1
C(CC(CCCC(C=O)=O)=O)=O	1
C(CC(CC(CCO)=O)O)=O	1
C1(COC(CO)(CC1O)O)=O	1
C=CC(C(C(C(C(O)=O)=O)O)O)=O	1
C(C(C=C(C(C=O)=O)CO)O)=O	1
C1OC(C(CO)O)C(C=1)O	1
C(CC(C(CCC(C=O)=O)O)O)=O	1
C(CO)(C(C=CC=O)(CO)O)=O	1
C(C1C(C)(C(CC1(C=O)O)O)O)=O	1
C(C1CC(C(C=O)O1)O)(O)=O	1
C(C1(C(CO)(CC(CO1)O)O)O)=O	1
C(C=CC(C(CO)O)=O)=O	1
C(C(C(CO)OC(C=O)=O)O)=O	1
C(C(C=O)C(C)(C(CO)O)O)=O	1
C(CO)(C(CO)OC(C=O)O)=O	1
C(C)(C(C(CC(C(O)=O)=O)O)O)=O	1
C(CC(C(C)(C(C(O)=O)O)O)O)=O	1
C1(COC(CO)(C(C1)O)O)=O	1
C(CC1CC(C(O)O1)=O)=O	1
C(CC(C(CO)=O)O)(CCO)=O	1
C(CC(C(CO)=O)CC=O)(O)=O	1
C(C(C=C)(C(C=C)(CO)O)O)(O)=O	1
C=CC(C(C=O)=O)O	1
C(C)(C(CO)C(CC(C)O)O)=O	1
C(C1(CC(CC(CO1)=O)O)O)=O	1
C(CO)=CC(C(C=O)=O)=O	1
C(CC(C1C=CC(CO)(O1)O)O)=O	1
C(C(CO)OC(C(C)=O)O)=O	1
C(C(C1(C(C(O)OC1)=O)O)O)(C)=O	1
C(C(C1(C(O)OCC1O)O)O)(O)=O	1
C1(C(CCC(CO)=O)(O)OCC1)=O	1
C(CC(C(C(C)=O)O)(CC=O)O)=O	1
C(C)(CC(C(C(C=O)=O)CO)O)=O	1
C(C(CC(C)O)(C(C=O)(C)O)O)=O	1
C(C1C(CC(C1)=O)O)(O)=O	1
C(C(C(C)(CO)O)C(C)(CO)O)=O	1
C(CC1(C(C(C=O)OC1C)O)O)=O	1
C(CC(C(C(C=O)=O)=O)C(C)O)=O	1
C(CC(CO)C(C(CO)=O)O)=O	1
C(C1(C(C(CC1O)O)=O)C(C)O)=O	1
C1(CCOC(C(C1)=O)O)=O	1
C(C(C=O)(C(C=O)C(CO)O)O)=O	1
C(C(C(C(C(C=O)O)O)=O)C)=O	1
C1(C(C(C(C=O)=O)O)OC(C1)O)=O	1
C(C(C(C=O)=O)CCO)=O	1
C(C(CCC(C=O)=O)C(C)O)=O	1
C(CC(C(O)=O)O)(CCC(C)O)=O	1
C1(C(CO)(O)OCC(C(C1)O)O)=O	1
C=CC(C(C(C(C(C)O)O)O)O)=O	1
C(C(C)(C(C)(C(C=O)O)O)O)(O)=O	1
C(CC1(CC(CO1)=O)O)=O	1
C(C(C(CO)C(C(CO)O)O)O)=O	1
C(C(C(CC(C=O)CC=O)=O)O)=O	1
C1C(CO)OC(C=1)(CO)O	1
C(C)(C(CO)(CC(C(O)=O)=O)O)=O	1
C1(CC(CCC(CO)=O)(CO1)O)=O	1
C(C(C=O)C(C(C)(CC=O)O)O)=O	1
C(CC1(C(CC(C(C1)O)=O)O)O)=O	1
C(C1(CC(C(C(CO)O1)O)O)O)=O	1
C1(C(O)OCC1CO)=O	1
C(C(C(C(C=O)O)O)C(C)O)=O	1
C(C1(CC(C(C(CO)O)O1)O)O)O	1
C1(CC(C(CC(CC=O)O)O1)O)=O	1
C(C(C=O)C(C=O)(C=C)O)=O	1
C(C(CC(CO)(CCO)O)O)(O)=O	1
C(C(C1CC(CO1)O)O)(O)=O	1
C(C1(C(C(CC1)(CC=O)O)O)O)=O	1
C(CO)(CC(CO)=O)=O	1
C(CC1(CC(C(C1CO)=O)O)O)=O	1
C(C1(CO)CC(CC(O1)O)=O)=O	1
C(C(CO)(C1C(COC1O)=O)O)=O	1
C(C(CO)(C1(C=CCO1)O)O)=O	1
C(C(C=O)(C(CO)(C(C)O)O)O)=O	1
C(CC(C(C=O)=O)(CO)O)=O	1
C(CC(CO)C(C=O)C(C)=O)(O)=O	1
C(C(CO)CO)(C(C(C)=O)O)=O	1
C(C(C(OCC(C)=O)O)O)(O)=O	1
C(C(C(C(C=O)O)=O)C(C)=O)(O)=O	1
C1(C(C(O)=O)C(CO1)O)=O	1
C(CC(C(CCO)=O)=O)(O)=O	1
C(C)(C(C(C(C(CO)=O)O)O)O)=O	1
C(C(CO)(CCC(C=O)=O)O)(O)=O	1
C(CC(C(CO)(C(C)O)O)=O)=O	1
C(CO)(C(C(C=O)=CC=O)O)=O	1
C(C(C=O)(C1C(C(CO1)O)=O)O)=O	1
C(C(C(C)(C(C(C)=O)O)O)O)(O)=O	1
C(C1(COC(C1C(CO)=O)O)O)=O	1
C(CC(CC(CCC=O)=O)=O)=O	1
C(C(CC(C)O)(CC(CO)=O)O)=O	1
C(C(CC(C(C(C)=O)O)O)O)=O	1
C(C(C)(C(C=C)(CO)O)O)=O	1
C(CC(CO)(C(C=O)C(C)=O)O)=O	1
C(CO)(C(CO)(C(CCO)O)O)=O	1
C1(CC(C(C(OC1)O)=O)(CO)O)=O	1
C(C1C(C(C(C1(C=C)O)O)O)O)=O	1
C(CC(CC1C(CC(O1)O)=O)O)=O	1
C(C(C(CO)=O)O)=O	1
C(CC(CC(CC(C=O)O)O)O)=O	1
C(C1(C=O)C(CC(C=O)O1)O)(O)=O	1
C1(C(C(C(C1CO)O)O)O)=O	1
C(C(C=O)C(C(CCO)=O)O)(O)=O	1
C(C1(C(OC(C(C)=O)C1)=O)O)(O)=O	1
C(C(CO)=CC(C)=O)(CO)=O	1
C(C(C=C)(C(CO)O)O)=O	1
C(C(CO)O)(CC(C=O)=O)=O	1
C1(C(CO)(C(CO1)O)O)=O	1
C(C(C(CO)C(CO)(C)O)O)(O)=O	1
C(C1C(CC(C1O)=O)O)(O)=O	1
C(C(C)(C(CC(C=O)O)O)O)(O)=O	1
